frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	non-WM-hypointensities	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
3300	3600	9544.67722	11266.48609	9823.26313	8030.80904	11451.70449	10432.89526	11808.02001	10251.35287	8875.29152	8365.056	9742.12983	10144.67788	11578.41654	9099.65752	11454.67105	8775.09043	12838.21996	10707.46888	9691.08558	12684.05608	9957.00322	7675.53398	11635.76466	11112.30886	11350.52997	10311.23628	11250.18506	11801.68718	9531.1186	9039.74897	12073.1926	10497.85809	12525.10124	8642.48101	7246.36411	8056.05565	6568.75035	10962.18644	12508.99232	10456.52731	12245.12014	9722.06271	11325.17977	9349.82737	9196.19189	10587.52667	7154.44097	10837.55851	10393.69064	8718.55569	10897.43124	7546.59991	9183.24483	7840.41903	10497.78195	9468.93179	9077.51271	10108.22546	13831.30005	8666.32473	12916.33026	9420.24393	11367.17788	12298.37008	8613.51174	9894.94336	10138.13974	9587.20825	8768.39783	4878.17864	11533.43411	12449.93857	11303.02343	12214.8697	12280.37718	8704.69047	12168.82478	6655.44831	8657.29717	8268.27141	6975.55096	11044.85391	9746.71562	8422.48383	10195.97794	7551.88871	8474.35253	8692.4148	11674.06506	9622.19579	10071.47676	10003.42096	13483.47131	7927.00733	12498.51695	8531.66701	11960.95621	13199.12842	8533.73729	9279.40912	10101.40986	9944.44254	8535.61125	7719.12708	12456.02868	13141.59871	11696.52946	12667.08983	12530.80767	13015.36793	12456.17265	10939.79091	11905.23601	12213.41898	9825.5616	9979.03697	12446.19444	11383.54366	12468.42579	9988.44157	11406.31076	10015.59368	12130.92422	12296.99687	10285.1622	12514.01582	13578.52819	10895.38376	11351.06355	12341.08184	11738.16896	13265.54927	12062.70905	12336.73698	12183.95226	11760.28671	11744.82966	2907.6352	12717.60698	13642.02378	12262.08228	13462.68617	12263.04023	12270.37503	12820.10318	9820.84512	11544.11095	11620.21212	9331.68307	9729.49061	12838.91756	9983.05344	12071.31726	9141.74138	10238.67974	11206.44123	12544.0912	11637.38411	10357.64312	10985.75062	13409.16643	9609.83863	10972.72347	11587.0762	11831.68685	13077.26818	11560.74472	12632.88181	12103.90054	11103.41535	10647.04803	5796.30365	13096.10824	12664.01856	12353.02661	12571.75224	12461.56187
3600	3900	8428.8776	10502.18651	9360.51083	7420.18355	10148.64215	9786.34977	11093.8959	8817.02179	7834.26991	7706.5519	9621.6113	9487.72287	9979.84378	8620.39031	10273.46334	8113.72537	11189.96467	9381.98533	9022.19835	11628.17718	9411.72437	7136.52017	10218.12899	10409.33738	10561.29599	9978.17257	10514.8331	10577.05025	10005.57327	8543.46213	11228.79112	10196.72364	9414.41406	7041.43083	7840.03952	8378.74081	6902.90219	10168.41466	10267.55515	9756.833	11627.41307	9492.20479	10664.57654	9514.33853	8941.60521	10143.31584	6754.32053	10477.48459	10190.2732	8559.14727	10404.61913	7506.79118	9031.83466	7210.56787	10155.82313	9224.06575	8597.3677	10190.65316	12400.72122	8330.69088	12187.55021	8798.57678	10488.92463	11935.4592	8375.29369	9278.77158	9726.88331	9355.19352	8380.22535	5286.27754	10868.7461	11638.36136	10990.92095	12285.00316	12313.24214	8206.2053	11806.05625	6480.66847	8630.00643	8098.79933	6782.44355	10489.7204	9284.56509	8099.56968	9737.31993	7174.33042	8227.97763	8331.64611	10832.59589	9086.99085	9309.00701	9726.4681	13011.94043	7625.60204	11766.7559	8335.44113	11372.39905	12542.42429	8349.68335	8763.51171	9333.19325	9483.45813	7917.95197	7285.40697	11560.8726	12583.38741	11287.53557	11275.9961	11828.29271	12608.16239	11073.61578	10009.08418	11901.27146	11864.64945	9472.22904	9164.80262	11924.02701	10946.40372	11560.44837	9886.95021	10834.23256	9657.96015	12216.39065	11589.38303	10119.30926	11599.57916	12413.05054	10240.66069	10741.18234	11510.07551	11202.20557	12635.64314	11433.58692	11967.13389	11843.87399	10981.52798	11278.87809	3227.3481	11312.96116	12442.56922	11728.67496	11964.4481	11662.70469	11768.8928	12487.64872	8624.87815	11263.17255	10879.46062	8973.21086	8712.48288	12128.88697	9695.93081	11430.60951	8700.0911	9982.34361	10753.68934	11817.72746	11142.58729	9596.92369	10873.52362	12578.47737	9226.04862	10624.58765	11174.69972	11384.45606	13368.08466	11137.04057	11937.04528	11314.45879	10077.70634	10239.61493	5463.46592	11593.2352	13287.97575	11915.21286	11674.32026	11655.5495
3900	4200	8189.26852	9893.67142	8474.84591	6996.23181	9788.24152	9574.63682	10556.2552	9115.49601	7570.24702	7318.83447	9048.42444	8958.35464	9947.5857	7874.74644	9292.41355	7934.26051	12652.13201	9183.57871	8534.20207	10347.79885	8466.2463	6697.58995	9561.99399	10141.12953	10300.66486	8984.21038	9848.29996	10726.64288	9411.00807	8130.10862	11092.92925	8962.8789	9478.1748	6224.14994	7256.52029	7456.77572	6618.06276	10051.52387	9974.83715	9551.37093	11010.65914	9252.66103	10380.05564	8781.96917	8571.49688	9728.58328	6685.65982	9558.61606	10019.3641	8369.52368	9965.24634	7373.04328	8471.65014	7074.6511	9364.91174	8648.97296	8228.06307	9724.06838	11581.22925	8160.96039	11805.56255	8377.83115	10340.24792	11469.04215	8111.3294	9036.0807	9524.06312	8909.43086	8111.70454	5451.51282	10799.66307	11544.12355	10385.28968	11491.93676	11556.35719	7658.34594	11148.68786	6442.68864	8523.35925	7825.03153	6817.32201	9789.49562	9140.65648	7654.84428	9364.47463	7258.43655	8123.94218	7431.4472	10292.29667	8961.08335	9230.96904	9456.75922	12401.5898	7585.23333	11201.14004	8070.66978	10838.35654	11570.76321	8172.53012	8450.65268	9311.9843	9126.04005	7921.52481	7456.80538	11682.0161	12224.26183	10950.94162	11312.25608	11076.69887	12037.57459	10941.97235	10842.51305	11439.61632	11337.82723	9083.94003	9320.23665	11707.68417	10521.53504	11291.17074	9796.2761	10199.20681	8854.2309	11303.73987	11441.90943	10211.64387	10951.03951	11552.98164	10187.29365	10660.92021	10903.20664	10586.92894	11891.8183	10989.38004	11409.2538	11311.36286	10795.90138	10877.74998	3578.17749	11729.40006	12573.43079	10564.01735	12003.88719	11218.39741	11085.99416	11527.87854	8975.40714	10842.16477	10847.56438	8953.86895	8491.50102	11417.1338	9112.71497	10792.60973	8593.44401	9608.11975	9590.04092	11644.88751	10732.07824	9628.18867	10705.97682	11835.82353	9032.56669	10306.78593	10757.50208	10769.60483	11981.87542	10680.24973	11329.84039	10916.19766	9709.8566	9997.23237	5818.82512	11559.36634	12381.30425	11307.26617	11239.16818	11246.1079
4200	4500	7741.59581	10383.05407	8191.19951	6556.20645	8961.51186	8805.96069	9844.50123	8172.32653	7656.5206	6995.65801	8809.65516	9584.10617	10668.77021	7530.97103	9149.0353	7600.6729	11865.48483	9392.52595	8222.40782	9583.79294	8254.45426	6416.09135	9476.52195	9201.25995	9739.11926	8126.12202	9430.95486	9538.61795	9068.78897	7641.334	9011.22135	8508.42636	11633.9541	7401.80051	6398.50727	7533.69522	6039.89113	10045.61201	11121.24983	9208.62762	10425.64161	8565.18619	10227.95809	8551.55812	8505.93142	9374.56213	6356.22069	8984.86292	9390.90151	8225.62956	9911.13847	7106.37336	8111.32773	7190.29414	9151.9281	8561.16975	8328.73405	9264.65667	12191.17608	7858.77877	10897.03435	8095.91841	10119.26484	11063.37855	7859.8104	8608.57981	9190.03954	8699.76581	7881.16144	4696.94221	10046.72448	11478.66283	9613.92666	11028.72378	11073.431	7603.8763	10660.88125	6617.55231	8168.38999	7729.00091	6267.88063	9435.59832	8897.91971	7950.68074	9368.7378	6843.83756	7910.1843	8147.28402	9903.10179	8067.9893	9165.65612	8726.34455	12058.76459	7230.58166	10444.41132	7606.45883	10545.55663	11148.10846	7848.36286	8250.29493	9019.97492	8887.43309	7666.44909	7257.65691	10991.19592	11423.7697	10368.56484	10940.74556	10200.90014	11331.07974	10847.70881	10817.66645	11078.81178	10750.88506	8898.93803	8419.55626	11021.34638	10466.33862	11083.77035	8902.51328	9930.77878	9173.53463	10061.71013	10813.80291	10016.07718	10779.00531	11709.77173	9771.3943	9825.53686	10556.5335	10526.83864	11593.32677	10607.03508	10883.86222	10757.70158	10396.14893	10478.4437	3118.66411	10737.22661	11965.98439	10510.09557	11701.48906	10853.91588	10604.99127	11143.75756	8638.30316	10698.99935	10368.61459	8143.72287	8096.70672	11313.03729	9151.59956	10897.3953	7834.51868	9517.95797	9957.42609	11076.19996	10025.39285	9763.24401	10065.27296	11584.18789	8689.26628	9589.41798	10132.82571	10599.08055	11080.83475	10225.0993	11006.67041	10695.20149	9440.57766	9529.1237	5597.49626	10835.89592	11510.51022	11007.30347	10819.52273	10653.65672
4500	4800	7364.34908	10628.69629	7533.54192	6136.83889	8472.14446	8581.12063	9385.80471	8199.66738	6278.14775	6576.35449	8325.34364	9069.16619	9804.50919	6496.57755	8287.39958	7451.55741	11575.35507	9335.9977	7642.00001	9480.58795	8006.62897	6073.4921	8141.08997	8923.0874	9373.61662	8441.12355	8673.32882	8898.49233	8045.29612	7164.56816	10018.35048	7864.79193	8173.14372	6737.75374	6342.2368	6587.51342	5365.30455	8392.38609	9754.80216	9400.15102	10111.36206	8377.79561	9664.62578	7610.87814	7821.99957	9002.54202	6192.02954	9192.91518	9269.65846	7921.73669	9403.74393	6686.89933	7993.45384	6808.38289	8429.54627	7895.27905	8480.19766	8644.87369	12172.5331	7574.91235	10646.71935	7891.33102	9126.99669	10870.35133	7528.952	8368.40713	8790.01285	8383.22661	7819.62406	4980.90054	9944.9858	10202.30745	9522.31947	10048.5791	10161.78694	7338.66251	10512.40753	6494.71204	7724.65109	7258.44927	6106.31148	9049.707	8293.28186	7602.91193	8548.42805	6594.55418	7549.66456	7795.08208	9816.8047	8347.51835	9083.56755	8670.62891	11011.30641	7319.24638	10108.72692	7569.76956	10270.43161	11377.97101	7403.38096	7864.32459	8577.70762	8576.03576	7345.71334	7203.45775	11051.10497	10338.03478	10196.15371	11250.00575	10053.31337	11018.39909	10419.39558	8133.33187	10523.07338	10551.24105	8293.83851	8160.18569	10707.9058	9643.88059	10163.21079	8699.91582	9827.6502	8635.05195	9945.14844	10411.84806	9636.58699	10041.31203	11258.23271	9458.59618	10196.80219	10358.91107	9676.76446	10617.78939	10213.64961	10404.92909	10132.32616	9821.27002	10171.55361	3314.51308	10878.92393	10408.96197	10277.49289	10470.34227	10308.98799	10145.84526	11114.88801	8937.75872	9912.35504	9625.35412	7924.16739	7911.54234	10621.89247	8947.69251	10084.29306	7691.69605	8688.94079	9828.17468	10362.75445	9860.54321	9250.11172	9932.62259	11498.10395	8431.19087	8997.53293	9791.50711	10283.05922	11530.10107	9758.17381	10534.96074	10077.02022	8802.05587	9126.68865	5327.99945	10610.95425	10173.59379	10351.51646	10586.71219	10045.746
4800	5100	7043.77802	8913.76625	7547.52399	5920.8327	8017.1908	7590.21988	9419.65332	7377.26941	6638.50049	5933.244	7983.57436	8346.93997	8275.08976	6464.47381	8076.74081	7240.27113	9805.17992	7980.79368	7719.55772	10402.52632	7522.50525	5767.27835	8542.04427	8498.50031	9315.05993	7535.9477	8751.20116	8828.20498	9841.40818	6981.14739	8327.33089	8032.35316	5503.95036	5922.40789	5370.34831	6998.64531	6966.56925	7929.68202	9332.62024	8903.24369	10064.73574	8076.31472	9194.01466	7219.12904	7863.05618	8631.35843	5966.79383	8789.02245	8854.85983	7812.95801	9160.14755	6358.65681	7611.66884	6057.34289	8445.56366	7661.40677	8126.52417	8721.8539	11235.31129	7190.622	10524.1207	7478.12804	9232.69862	10909.89003	7718.18816	8025.93721	8277.93574	8196.17417	7602.27059	4978.36149	9837.62931	9824.1239	9588.642	10438.94692	9970.49987	7365.44488	10527.27455	5995.1542	7504.80036	7018.95413	6295.09076	8681.02467	8084.5337	7537.10707	9139.87054	6506.74754	7652.43544	7401.41742	8987.05046	7888.75077	8227.14678	8226.38908	11919.35976	7087.32717	10747.83697	7064.75861	9694.1351	10702.19408	7621.77718	7768.9666	8393.68368	8329.78986	7231.72609	7062.46152	10201.90564	10351.43993	9812.00419	10643.61029	10452.95095	10912.61629	9453.97245	9583.84151	10284.51812	10490.94405	7913.72533	8091.73196	10569.60184	9647.60509	10025.56068	8259.61482	9379.69008	7746.91676	9441.11787	9721.06525	9737.64432	10169.69883	11126.13908	9147.03221	9288.46484	9881.68259	9356.54563	11584.49496	9841.27582	10252.28622	9819.86111	9965.39528	9741.187	3016.90543	9818.5215	10930.32549	9933.49615	11013.05398	10123.17976	9579.91248	11158.60627	8051.67819	9791.70482	9673.33519	8267.16546	7719.30612	10402.73904	8773.45348	10277.48816	7784.0824	8544.06579	9723.18456	10169.79079	9590.93079	8502.79036	8941.96282	10898.66806	8029.60584	9479.34087	9290.91879	9795.38215	10237.21458	9691.83306	9893.0184	10068.1597	8682.07757	8620.68137	5266.69177	9875.4832	10769.23492	10036.55705	10026.00139	10037.45405
5100	5400	6792.7723	8478.94278	7237.29275	5738.66371	7285.41069	8061.63232	8924.62522	7506.45916	6558.90119	5952.45621	7251.77019	7562.5338	8556.38483	6975.40261	7682.77906	6653.22539	9746.30859	7162.04618	7289.04164	9664.81368	7025.99959	5433.47823	7511.82454	8516.35135	9211.71962	7647.29288	8694.42231	9089.7582	8323.32224	6446.44229	6690.08398	7585.70992	8034.96973	6607.2854	5630.33353	6653.30257	5271.89853	7849.31951	8256.96834	8372.90123	10102.06089	7797.65867	9024.62271	7746.97252	7494.60253	8505.28517	5807.25942	8144.31133	8928.22077	7974.90686	8920.08756	6029.73438	7671.15795	5954.10692	8387.96909	7536.15388	7903.50975	8137.87901	10685.32405	7106.19381	10178.21247	7441.30171	8988.15317	9547.68422	7379.60784	8047.05213	8397.85064	8037.22589	7507.37348	5176.99072	10198.14438	11089.45296	8939.79866	9747.3808	9948.92406	6875.38998	9728.55767	6350.31247	7369.933	7014.17014	6055.1542	8368.62043	7945.11058	7509.97348	8482.62719	6385.22092	7428.54602	7328.63193	8777.27985	7535.08879	8720.54094	7773.90581	11072.24543	6811.40299	9854.24201	6917.62239	9206.25481	10123.3761	7352.81971	7574.6737	8137.51684	7993.40818	6875.6519	6753.61961	10061.81075	10830.75809	9592.01792	10262.33644	9279.41675	10455.15255	9585.33504	9339.49389	10054.86445	9965.71599	8260.09552	7019.64435	10268.64739	9596.31467	9599.31916	7804.47656	9182.69741	7942.30311	9702.94549	10072.79753	9235.07279	9693.35835	10528.2691	8571.62259	8926.23377	9596.30376	8934.10654	9698.33432	9727.93079	9831.52613	9404.53017	9367.31123	9321.40514	3228.85325	10775.91704	10897.06222	9463.17074	10154.57954	9995.53916	9587.01254	10158.73501	8310.46075	9376.62094	9260.63166	7971.59391	7064.10266	10161.2353	8644.23676	9779.3062	7274.72393	8547.29912	9320.37644	9990.4632	9233.19151	9068.94756	8530.50656	10976.60622	8036.88117	8976.27463	9277.98267	9060.59923	10928.06396	9333.13725	9910.88198	9504.30466	8458.62485	8800.81998	4913.88348	10056.24876	10358.0073	9540.59489	9471.21871	9208.86856
5400	5700	6693.18537	9281.40531	6516.27071	5557.95438	7086.04374	8103.77674	8527.24924	6831.13108	6126.21929	5730.51388	7067.1489	7343.35903	8170.38173	6000.76594	8339.13051	6535.04193	9301.68687	7129.31761	6848.81374	7669.09638	6407.61961	5335.86085	7464.55679	7408.41137	8659.95481	6718.82411	8227.01215	7792.81683	8023.45176	6524.09034	7708.68137	8189.49737	8964.29525	5389.76329	6236.44465	5897.9057	5113.70554	8663.15685	9909.10417	7783.84002	9517.62745	7369.60421	8800.349	7754.82482	7761.90889	8410.55654	5940.70741	8328.79464	8671.44428	8318.92489	8745.536	6777.8098	7498.6641	5934.29327	7901.09025	6991.51797	7559.71303	8391.48236	10359.17034	6915.98514	9919.61677	7267.14121	8933.90726	9919.51296	7068.21997	7757.09819	7819.0009	7845.52569	7102.14238	5150.74489	9924.3936	9766.38838	8616.5323	9150.69444	9609.99077	7088.74159	10056.70812	5520.83515	7294.862	6868.75651	6038.39187	7740.76512	7976.91377	6994.3142	7829.23374	6473.48928	7347.1108	6953.80243	8750.01736	7230.60655	8535.33191	7298.74739	10489.17267	6714.3862	9662.19256	6725.72457	9148.9547	10308.29772	7059.12092	7498.13621	8095.07043	7573.10784	7001.90759	7627.18769	9015.14394	10715.48921	8951.76915	9434.33927	9286.99497	10209.12767	9352.41653	8122.93107	9977.171	10004.47814	7922.7163	7004.64589	10131.35398	10181.53304	9656.91352	8553.91618	8947.40507	7801.53828	9814.95433	8521.27623	9366.90998	9102.46795	10370.20577	8425.36833	8709.71544	9195.38677	8912.40791	9486.87321	9206.94134	9964.60577	9353.93889	9154.34655	9035.386	3687.84579	9155.39179	9728.60091	9234.52102	9632.61633	8927.03453	9970.50127	10577.11248	9176.08617	9244.64366	8648.66439	7410.72017	6913.85081	9585.18868	8595.86732	9343.36107	7114.54092	8387.45274	9131.64211	9512.80892	8416.58898	8665.45308	8590.63037	10407.6011	7556.292	8299.08725	9119.17577	8917.67493	10065.08382	8856.31801	9331.45998	9235.88499	7924.85943	8663.82458	5929.68972	8744.7401	10867.23381	9476.04628	9354.84874	8998.10543
5700	6000	6170.71574	7176.48279	6402.37032	5337.437	6754.83219	7715.57013	8468.65704	6040.68011	6042.43126	4907.94638	6762.77759	6814.94138	7989.02594	5968.6483	7627.10054	6694.31888	6284.30724	6603.04537	6473.63557	8527.04167	6903.48261	5105.84245	6786.82697	7362.72749	7612.96756	6422.20458	8391.516	8077.07167	7357.45771	6413.81641	7640.24816	7328.79648	8853.88477	6459.65315	5530.92874	6686.81948	4520.19205	5295.14477	9487.78202	8801.67876	8391.68989	7554.9742	8690.00596	6893.03081	7447.74781	8055.14179	5616.64523	7094.71079	7988.57103	7761.8452	8666.14246	5858.23506	7428.98471	6599.02292	8171.06781	6921.6568	7050.80783	8085.91074	9264.96785	6800.55388	8900.75166	7025.96434	8941.30607	9806.36958	6916.75873	7814.29511	8041.43212	7413.21221	6839.78294	5016.85199	8606.42694	10875.1941	9143.07893	8758.32471	8950.99379	6794.3422	9140.37585	5475.19756	7166.05732	6771.62487	5734.42069	7363.66868	7444.55026	7268.56849	7621.1266	6192.53211	7214.47952	7138.01748	8721.66488	6752.37439	8244.09259	7288.91498	10183.75109	6607.83651	9163.84958	6639.82501	8715.61338	9396.46528	7145.60222	6964.15832	8244.20309	7516.50223	6689.90003	6168.68534	9470.7669	9202.50039	9379.74386	9538.97206	8018.33575	10177.10747	8985.88908	7341.83774	9328.67481	9274.17483	7359.67663	6125.80921	9461.23024	9341.60612	9301.13404	7263.34332	8784.80375	7890.33059	8909.44984	8989.06466	7849.10562	9433.55825	9090.96889	8127.06348	8450.15981	8568.09861	8845.5974	9398.37802	8956.36599	9446.01585	8862.13683	8787.133	8916.2242	3906.21583	8611.51351	10803.90121	8965.22712	9787.94931	8822.26125	9323.67067	9908.53656	6611.98298	9571.89474	8627.054	7207.60506	6324.59149	9165.49479	8351.01704	9012.87891	6952.63876	7851.66206	9536.88475	9628.48427	8363.70805	8036.6304	8087.30275	9480.04926	7919.3196	8011.32285	8733.80859	8293.45422	9991.57942	9133.73099	9293.62557	9167.89091	7775.4597	8141.95783	4678.60372	8970.83104	9224.31336	8822.6722	8848.97307	8846.02419
6000	6300	6233.85172	6507.02904	5996.75636	5126.18561	6666.92248	7115.7924	7912.96712	5881.02859	4124.61625	4927.1803	6777.41487	6337.59213	5862.39723	5666.70298	8750.27353	6260.87188	8253.41788	7227.92999	6237.79331	7364.26396	6198.02467	5080.44426	5997.50702	6271.60309	8087.67526	7182.24138	8172.4738	8470.45652	8170.07706	5616.36143	5414.98687	7066.82139	6781.72575	8193.17319	5121.4405	5731.42392	4703.26742	7167.8869	8074.62681	7850.46946	9167.17406	7439.78509	8611.77323	7064.96205	6714.58369	7866.24208	5383.25104	7845.79878	7741.21581	7871.82804	7599.04315	5656.44152	6934.17419	6678.12191	7345.7844	6548.53461	7503.91782	8051.88607	10330.38424	6540.84798	8220.39945	6787.52068	7432.19051	9340.2955	7001.35329	7430.41018	7929.93108	7217.03993	6500.04229	4134.00975	8945.95418	8281.05704	8379.98175	9592.55074	9347.7331	6602.04086	9626.87265	5600.45842	6616.40635	6657.18857	5407.45134	7857.22944	7129.78976	6800.01548	7586.35418	5832.55176	6591.54849	6279.65923	8648.67257	7101.48141	7842.05334	7317.77977	9362.11306	6215.5928	9621.5679	6125.74184	8519.77524	10034.85923	6909.51209	7143.26299	7419.81528	7329.54217	6776.09914	6637.69564	9899.67141	9904.23825	8241.45596	9889.47459	7668.44958	9076.82784	8926.88192	6775.9062	8535.92571	9145.68648	7094.26719	6652.36624	9005.27988	8877.27279	8415.514	7311.68893	7867.12569	7676.87095	8403.85343	8703.65688	9599.52238	9011.30142	9881.93526	7528.22665	8352.16265	9021.31978	7487.88549	9297.01813	8741.86351	8820.52445	8985.4618	8208.87913	8422.15943	2967.03224	8399.05754	8346.11429	8284.90208	8954.43236	8378.0822	8974.64222	10091.91645	7456.74945	8755.67088	8906.27795	6645.29105	7056.74386	9338.76959	7658.39933	8495.94549	6869.05045	7279.7156	8175.97961	9673.73294	8114.77335	7951.06637	8254.78576	9468.89943	7494.55554	7973.15494	7930.05453	8086.80446	8937.89249	8358.27483	8912.95176	8863.71737	7786.15858	7875.75372	4841.96506	8886.35341	10331.43561	8566.68358	8460.68472	8343.063
