index	name	volume-mm3
2015	ctx-rh-middletemporal	8577.0
2016	ctx-rh-parahippocampal	2110.0
2017	ctx-rh-paracentral	3568.0
2018	ctx-rh-parsopercularis	3959.0
2019	ctx-rh-parsorbitalis	3204.0
2020	ctx-rh-parstriangularis	4902.0
2021	ctx-rh-pericalcarine	2327.0
2022	ctx-rh-postcentral	8140.0
2023	ctx-rh-posteriorcingulate	2491.0
2024	ctx-rh-precentral	14015.0
2025	ctx-rh-precuneus	7574.0
2026	ctx-rh-rostralanteriorcingulate	757.0
2027	ctx-rh-rostralmiddlefrontal	15487.0
2028	ctx-rh-superiorfrontal	17894.0
2029	ctx-rh-superiorparietal	11771.0
2030	ctx-rh-superiortemporal	8845.0
2031	ctx-rh-supramarginal	9064.0
2032	ctx-rh-frontalpole	1181.0
2033	ctx-rh-temporalpole	1511.0
2034	ctx-rh-transversetemporal	861.0
2035	ctx-rh-insula	4744.0
3001	wm-lh-bankssts	2903.0
3002	wm-lh-caudalanteriorcingulate	2497.0
3003	wm-lh-caudalmiddlefrontal	5434.0
3005	wm-lh-cuneus	2526.0
3006	wm-lh-entorhinal	710.0
3007	wm-lh-fusiform	5500.0
3008	wm-lh-inferiorparietal	7502.0
3009	wm-lh-inferiortemporal	5665.0
3010	wm-lh-isthmuscingulate	3071.0
3011	wm-lh-lateraloccipital	8540.0
3012	wm-lh-lateralorbitofrontal	5588.0
3013	wm-lh-lingual	4956.0
3014	wm-lh-medialorbitofrontal	3768.0
3015	wm-lh-middletemporal	5006.0
3016	wm-lh-parahippocampal	1587.0
3017	wm-lh-paracentral	2917.0
3018	wm-lh-parsopercularis	2870.0
3019	wm-lh-parsorbitalis	900.0
3020	wm-lh-parstriangularis	3170.0
3021	wm-lh-pericalcarine	2678.0
3022	wm-lh-postcentral	6087.0
3023	wm-lh-posteriorcingulate	3474.0
3024	wm-lh-precentral	11507.0
3025	wm-lh-precuneus	7265.0
3026	wm-lh-rostralanteriorcingulate	1730.0
3027	wm-lh-rostralmiddlefrontal	11813.0
3028	wm-lh-superiorfrontal	15437.0
3029	wm-lh-superiorparietal	8784.0
3030	wm-lh-superiortemporal	6782.0
3031	wm-lh-supramarginal	6793.0
3032	wm-lh-frontalpole	317.0
3033	wm-lh-temporalpole	719.0
3034	wm-lh-transversetemporal	645.0
3035	wm-lh-insula	8195.0
4001	wm-rh-bankssts	2016.0
4002	wm-rh-caudalanteriorcingulate	2329.0
4003	wm-rh-caudalmiddlefrontal	5321.0
4005	wm-rh-cuneus	2269.0
4006	wm-rh-entorhinal	943.0
4007	wm-rh-fusiform	4888.0
4008	wm-rh-inferiorparietal	8702.0
4009	wm-rh-inferiortemporal	4467.0
4010	wm-rh-isthmuscingulate	3140.0
4011	wm-rh-lateraloccipital	7700.0
4012	wm-rh-lateralorbitofrontal	6785.0
4013	wm-rh-lingual	5227.0
4014	wm-rh-medialorbitofrontal	3412.0
4015	wm-rh-middletemporal	4785.0
4016	wm-rh-parahippocampal	1758.0
4017	wm-rh-paracentral	4086.0
4018	wm-rh-parsopercularis	3032.0
4019	wm-rh-parsorbitalis	1266.0
4020	wm-rh-parstriangularis	3608.0
4021	wm-rh-pericalcarine	2959.0
4022	wm-rh-postcentral	6091.0
4023	wm-rh-posteriorcingulate	3773.0
4024	wm-rh-precentral	12638.0
4025	wm-rh-precuneus	6810.0
4026	wm-rh-rostralanteriorcingulate	1627.0
4027	wm-rh-rostralmiddlefrontal	11401.0
4028	wm-rh-superiorfrontal	13504.0
4029	wm-rh-superiorparietal	9309.0
4030	wm-rh-superiortemporal	5694.0
4031	wm-rh-supramarginal	6634.0
4032	wm-rh-frontalpole	325.0
4033	wm-rh-temporalpole	870.0
4034	wm-rh-transversetemporal	544.0
4035	wm-rh-insula	6877.0
5001	Left-UnsegmentedWhiteMatter	29674.0
5002	Right-UnsegmentedWhiteMatter	28998.0
