frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
480	600	16929.89221	20777.94019	29490.32072	32855.88233	36152.23967	32942.27377	38592.81271	33761.61159	25405.62322	23199.53939	28083.04183	27576.15924	31506.39544	21429.00285	34483.77735	29366.64785	17987.54108	16006.19828	24160.23189	29855.14695	33366.94684	35877.88328	32423.39794	37142.04356	32865.08598	27640.68715	28871.64699	35178.77239	29455.47726	31345.04219	18463.88284	11817.75375	18932.89864	16671.48586	19628.67598	15689.48298	18169.2166	32286.70763	31130.75789	34938.42736	35707.15722	26322.40218	32480.1148	31904.78968	32869.75189	30740.94652	31295.22427	32774.08522	33666.74377	32359.4208	32485.88606	30860.95398	29279.23758	31951.5107	31796.14272	33630.28505	33615.21578	29983.00844	33184.03856	31726.28407	33439.73171	31349.84097	34158.11651	32983.32188	30450.49771	30520.30217	31013.25268	33795.7487	28879.90626	33994.7723	32783.24524	32913.17272	30808.37781	32349.39692	34070.44453	24684.74459	32121.01397	32905.63395	31687.08431	29945.6895	33526.37624	32022.10072	33434.73044	33263.92614	32593.39263	28863.73901	28543.20017	31552.75774	30175.99396	31411.27515	34356.51714	29169.44837	32744.26667	29700.91345	32598.7973	31072.15744	32948.21344	32452.74018	30659.63145	30684.76137	30958.89848	33787.61086	28510.75846	32047.34289	31257.93678	28307.45223	22015.24406	28503.13492	31930.82677	30363.52916	28924.06941	28153.60469	28874.99581	22666.23679	28832.82453	30011.54337	30803.06324	30268.16185	29137.34905	30928.21297	25481.338	27570.21778	35476.94085	30035.63383	28586.48154	29256.44019	23292.89234	27038.29345	26225.88768	24244.19023	28095.8727	28350.37587	27843.16486	28250.23806	27507.38883	37934.47747	31143.95782	29282.9026	29239.37502	24373.03118	23309.439	26727.39191	32098.19656	28389.25949	28153.13964	29398.01906	29559.56852	22347.25631	30155.61094	28965.94283	29344.61386	29629.9458	29701.51136	29143.67339	24500.86007	27466.07367	34084.36454	30188.62629	29458.29692	29072.34156	22252.88524	25912.40015	26049.78427	23820.75926	28010.17292	27803.19242	28515.07289	29143.95375	26341.26081	36019.99035	30261.55926	29271.61445	28991.50474	20103.61864	20097.57544
600	900	14413.52007	18073.63785	24877.98063	25478.92498	29478.42832	25243.59707	30418.18614	29210.03919	21290.67963	18644.04106	23819.06716	22834.50025	26166.66651	17428.29098	27810.78034	25405.72594	15951.3659	13735.92431	19951.44957	25321.44163	25871.13257	29595.5352	26017.84695	29388.27358	28920.75134	22371.9431	24675.12166	27161.94061	25291.35107	26027.05254	15513.53455	9547.43672	17332.01097	14894.6543	16334.42055	13756.8503	16974.40477	25655.7806	23951.92486	27066.58377	27013.61617	22168.49208	26379.31981	24638.58287	26463.96332	24066.69624	24306.63036	25409.15977	25748.86313	25444.83632	26001.69605	25329.69858	22866.11949	24940.94413	23334.50959	26022.58902	25170.97542	22943.96722	25225.48202	24409.23031	25922.65724	24956.7025	26495.27069	25074.55774	23492.47131	24645.23626	24200.07649	25567.15027	24672.35505	25831.56355	25922.57293	26142.42539	23830.43116	25115.28846	26211.73227	20495.23332	25908.53359	25494.14618	25530.76517	23357.31197	26259.00922	24583.34366	25574.98181	26054.41948	25630.98681	23080.90424	21521.35015	24704.2536	22806.48456	24081.13332	26181.71048	22372.90815	25205.6219	23052.27778	25136.79905	24790.83326	25327.80583	24976.66016	23319.57527	24386.44543	24332.55001	25893.51588	23410.5972	25237.90451	24853.26151	23596.64859	18859.63125	23583.48258	25285.60195	25362.49224	24477.05983	23222.23296	24471.1216	19894.3136	23279.20024	24889.66392	24196.71592	25203.03947	24426.44461	25143.32222	21218.39459	23408.7346	27737.52622	24813.83844	22624.45738	23338.86386	20025.46966	22656.1553	21825.54104	21018.98535	23780.1411	23434.87321	22768.79378	23876.33976	22871.64064	29698.28145	27756.90607	24200.98945	24827.77732	20723.31567	19921.40683	22419.13565	25462.69226	24177.78039	23922.0144	24136.40898	24841.43867	19869.95144	24787.73182	24177.71894	23312.93849	24485.93686	24640.36119	24292.26279	20541.2559	23081.46353	27329.68429	24762.21408	24018.78691	22856.49149	19707.20974	21583.24613	21910.12496	20137.09478	23386.40167	23170.65751	22969.44289	24246.70453	22112.27078	29160.6077	26092.44832	24418.16719	24178.20258	18380.0574	18356.7738
900	1200	11681.54742	14335.98028	19917.16553	18428.94663	22710.71899	18249.04075	22919.32679	24149.27149	16176.32684	14337.08719	19129.45083	17567.15166	20522.60503	13230.51099	19577.22477	20695.13163	13432.23861	11353.52232	16486.89124	20502.40511	18790.82246	22403.78097	18722.33854	21593.56787	22988.28454	17282.26117	19706.4374	19814.94263	20986.18602	19005.71602	12569.70367	8645.62814	15908.18639	13122.28044	14391.99448	12240.0888	15239.19494	19506.4796	18868.86664	20353.08613	20323.66674	17059.43593	20264.44117	18744.85343	20164.18989	18597.02387	18835.75095	19389.12254	19409.41263	19278.01375	19601.12605	19837.7632	16935.19717	19225.90174	17884.08905	19635.69146	19541.27546	17166.07287	19270.44901	18445.72945	19175.4548	18792.23589	20051.68208	18923.4965	17433.14595	18808.87704	18288.71459	18653.28728	19073.55986	20045.76611	19938.495	20094.41699	18260.79506	18622.51429	19671.66239	16087.03688	19696.09902	19357.02247	19661.62846	18115.62059	19964.87003	18750.40133	19470.80607	19325.19476	19395.13636	17786.53581	16375.42866	18498.75835	17197.99638	18228.53824	19845.94354	16844.68235	19212.07626	17278.44946	18921.67728	18899.52563	19107.7351	18568.79113	17540.05205	18396.8988	18364.97099	19572.49583	18226.79265	18651.89691	19243.72668	19366.67836	16926.62449	19879.13696	19667.03348	20306.39027	19857.73176	18959.30533	19711.33486	16754.34976	19013.12369	20371.40943	18861.57905	19794.2586	19774.87884	20163.60253	16899.67835	20035.20244	21469.57889	20306.66535	18417.60738	18374.74244	17108.00285	18727.51727	17826.7224	17660.40941	19669.53159	19178.37946	18240.518	19518.85306	18763.95396	22114.61218	21461.84758	20087.96108	20318.35594	17795.39676	16735.60825	18515.15004	19942.48665	19537.80027	19251.78343	19464.09965	20238.63606	16618.30271	19884.67308	19946.01825	18746.71938	19376.57778	19950.71021	19007.65052	16864.14372	19218.17085	21017.14064	19885.1911	19225.13515	17913.29788	16767.07112	17770.11324	17866.76107	17456.17865	19446.79013	19056.95497	18377.91091	19222.32182	18342.33112	22805.38786	20870.44411	18986.75943	19660.08178	16487.12762	16376.08868
1200	1500	10121.64973	12971.35538	17207.04856	14505.1418	18232.23752	14884.13936	17872.15836	19662.71173	12870.04141	11577.05771	16156.97207	14447.40498	16909.85797	10545.73142	15847.50941	17458.42301	11540.83996	9987.04451	12819.88363	17284.52337	14737.41469	18069.96278	14782.11429	17867.78044	20315.27087	14386.66276	15766.32708	16063.55643	17801.44289	16994.13428	11289.05946	8112.57906	14868.57562	12793.33154	13251.77772	11507.823	13677.4177	16896.02563	15707.43502	17081.48727	17111.74172	14432.86267	17040.17069	15948.61599	17135.33829	15575.43933	16167.30985	16687.93534	16199.72963	16219.61827	16509.48484	16171.19614	14473.09738	15988.13812	14859.54424	16617.94988	16676.19509	14422.6575	16577.10918	15559.15321	16356.55634	15907.85852	17096.41074	15877.4142	14779.44989	15832.54461	15534.04127	15739.96775	16332.66914	16170.09108	16880.67085	17341.64466	15885.80492	15971.96726	16647.60771	13816.63634	16852.26088	16403.21536	16842.03491	15426.65603	17272.49505	16395.75649	16408.84637	16388.32121	16479.17013	14800.98382	13795.36576	15910.91522	14621.37482	15521.02722	17420.97337	14177.03558	16352.31761	14956.33844	15737.84523	15529.33276	16102.84056	15485.20026	14792.26689	15591.89537	15491.11791	16100.92248	15357.32867	16107.5996	16513.57337	17010.37739	15714.36559	17451.05602	17205.47324	17078.74379	17192.97713	16640.44583	17438.42984	15237.47129	16629.68153	18040.04316	16053.05493	17185.07845	17445.7492	16584.38148	15524.15413	17054.09608	18441.29783	17898.70495	16325.68458	15848.00063	15625.89872	16573.77267	15985.64653	15972.93002	18018.67977	17175.16005	16239.58922	17071.07387	16871.74685	18978.13688	18988.95347	16862.79444	17832.63621	16206.66708	15310.67655	16723.35474	17547.97203	16591.50578	17092.26314	17086.53457	17672.18601	15572.66616	17560.20261	17689.73245	16375.92304	17157.78694	17439.96242	16008.87713	15327.27531	16715.70909	18429.3458	17802.31072	17126.65951	15466.5895	15226.4045	15897.94796	16147.125	15739.41826	17380.33818	16922.86229	16199.85392	16961.86673	16282.23842	19221.37014	17548.31689	17001.06721	17589.12995	15431.28619	15153.30117
1500	1800	9598.0638	11887.73	15403.66293	12236.46415	15804.41014	13062.26344	15582.7253	18531.92804	11022.46397	10513.62182	14177.11603	12696.62163	14192.47366	9108.76529	13031.54731	15471.83403	10918.09283	9113.08541	12417.22778	15725.69227	12289.21663	15178.01841	12760.23729	15474.93822	17514.79664	12906.25387	14132.67626	13553.49547	15675.12591	15754.28223	10210.3345	7185.29026	14184.04402	11335.37086	11958.58464	11030.52557	12554.51711	15420.8487	14272.94152	15209.07913	15631.06427	12513.08088	15745.40056	14533.76597	15839.70676	14611.13718	14774.8827	15072.80106	15179.55325	14524.22329	14939.30517	14868.24345	12903.04957	14571.71364	13974.84348	14854.7525	15772.93112	13021.23557	15065.17619	14036.92331	14944.77326	14066.028	15461.22935	14281.609	13281.7768	14231.84218	14038.98109	13917.68726	14398.98399	15143.16962	15249.38821	15715.62782	13922.65141	14417.47482	15432.05606	11895.72864	15406.29883	14890.70799	15471.10984	13798.45425	15931.99351	14603.23416	15199.39288	14879.55961	14815.47248	13484.70812	12046.76303	14262.60718	13613.37883	13988.1778	16109.9377	13049.44283	14940.92861	13400.96306	14333.68305	13960.28366	14640.62352	14000.55162	13457.54377	14156.12468	14426.13562	14391.19804	13160.89577	15109.30658	14655.60731	15808.13595	14702.07583	16243.7194	15885.99999	15324.48637	16272.20908	15417.45178	16134.60443	14269.87546	15387.10967	16682.63014	15296.76756	15938.46665	16161.04065	14664.57072	14204.93963	16289.70739	17126.21378	16452.403	15247.27299	14584.9868	14601.89929	15404.78297	14934.32747	14925.3907	16575.8747	15932.4445	14937.83869	15659.32965	15567.20127	16714.47958	16782.50371	16406.97722	16148.84813	14851.47181	14024.50933	15336.14958	16684.00895	14938.26553	15883.91709	15822.67747	16284.45516	14716.08458	16356.10349	16023.69958	15303.70328	15714.74176	15964.76323	14585.2458	13636.83041	15966.70319	16856.70909	16192.62887	16090.00075	14406.52109	14400.87525	14720.08165	15029.91288	14684.75685	16280.99661	15558.45475	15016.81791	15590.23849	15474.20214	17301.66076	16465.48154	15888.15506	15979.74806	14654.75854	14517.33826
1800	2100	9026.02919	10431.16254	14040.26906	10706.85443	13978.82834	11636.34389	14856.46975	16591.79252	9436.07875	8990.55092	12779.79907	11137.06592	12922.95123	8196.94654	12390.00368	14151.23331	9965.47617	8687.50771	10639.93024	14292.8672	10924.33842	13410.21912	11641.84061	13798.93604	15792.90629	10977.29963	11855.24825	12560.70758	13653.79338	14783.94365	9316.77315	6492.57633	13192.45668	11275.19724	11385.33603	9708.6816	12270.4239	14223.59103	13235.38892	14305.9866	14806.46953	11560.55841	14479.59312	13660.53813	14689.56153	13552.30705	13997.13793	14098.99885	14370.27758	13568.34027	13687.29128	13849.71281	12023.20655	13510.01015	12922.50533	14564.35296	14854.48674	12461.39316	14180.09538	13122.74457	14000.90063	12665.31412	14354.72389	13255.0408	12577.23066	13246.78132	13101.16173	13547.29922	13119.31395	14906.2637	14014.09358	15049.13162	13500.66531	13220.22399	14544.11736	10924.92728	14142.45785	14044.87705	14291.43253	13041.44429	15026.39889	13900.85794	14118.56069	13632.20036	13954.99893	12006.2964	11310.08166	13457.25647	12470.04547	13003.39948	15088.25851	12289.0728	13538.37706	12518.83297	13549.50295	12804.48607	13682.3202	12919.56179	12631.67206	13299.13124	13419.61953	13218.72285	12727.4955	13807.27613	13412.71405	14919.97019	13737.18396	15375.96922	15069.32512	14108.84971	15256.20499	14586.07265	15435.54681	14005.05648	14788.36091	15816.72571	14422.91871	14916.70524	15225.76808	13604.80703	13513.70439	15294.90837	15924.34661	16339.30001	14560.94215	13795.7349	14222.33796	14564.52393	14186.7949	13613.86619	15788.67836	14967.27579	14227.17481	14739.96688	14749.03823	16332.37329	15440.8795	15945.10024	15299.672	14641.4304	13684.58781	14618.57999	15396.47023	13351.64457	14980.76712	15046.96317	15127.88963	13429.44955	15682.66174	15353.83353	14436.07668	14455.67301	15128.36488	13244.94935	13187.02841	14827.7075	15585.54788	15028.59646	15332.54826	13760.80317	13703.05047	13832.29402	14264.88981	13781.26693	15243.96762	14674.68019	14198.96517	15104.27893	14288.83068	16234.90112	15209.97484	14837.58913	14703.14853	14076.16772	13704.54862
2100	2400	8560.51922	10224.60101	12648.89934	9678.34072	12550.80294	10910.90692	13136.31449	15048.43965	8572.02706	8717.59331	11473.75904	10308.58705	11247.95555	7583.47239	10597.23925	12608.38613	9594.70778	8071.76462	9885.23151	12865.46962	9720.98306	11865.07297	10422.46169	12391.46821	14146.84095	10236.21359	10452.982	10729.39757	12253.4825	12923.24502	8708.02228	6899.55565	13097.79628	10992.59531	11295.81647	9836.16078	11425.07244	13658.16669	12265.86703	13573.35484	14139.22097	10503.26203	13392.35255	12990.80296	13788.25907	12644.23443	13373.12468	13063.49104	13678.75102	13005.04924	13122.62295	12294.3023	11504.89821	13024.22976	12043.4244	13238.36389	14078.18416	11431.49435	13639.74356	12292.87334	13038.71769	12134.01647	13551.18336	12375.46146	11929.01461	12575.2886	12606.93618	12726.3415	12094.5812	13891.58263	13069.09886	13748.89015	12235.46667	12702.59674	13738.25556	10109.40367	13446.18816	13127.54644	13496.99922	11931.94439	14144.99185	13137.20967	13355.50604	12710.20671	12896.20107	11493.5976	10209.2728	12699.22812	12187.30223	12513.41079	14259.29197	11587.06198	13186.07949	11914.28199	12607.23391	11716.80903	12875.47421	12127.94083	11967.45053	12419.93361	12538.67794	12446.64213	11343.26372	12766.59408	12623.47228	14169.45201	13028.22119	14837.61235	14445.44072	12906.43908	14179.3205	13911.46003	14484.94107	12990.85208	14222.17656	14393.85754	14028.27999	14005.40367	14515.80897	12733.85881	13196.94549	14626.87025	14823.93545	14924.45081	14082.8951	12734.89056	13393.54319	13727.08591	13676.71457	13541.69807	14909.77365	14167.497	13420.32712	14235.84649	13986.57583	15583.58049	14209.68486	14878.01169	14277.64056	13553.77679	12928.76023	14123.30075	14763.61812	12398.68196	14430.04379	13957.88711	14289.77425	12654.78086	14791.31512	14595.453	13754.71746	13859.13672	14242.35571	12621.71812	12191.28969	14233.07384	14740.45161	14411.52494	14721.77514	13005.04839	12849.51331	13225.45031	13477.69182	12924.11088	14543.0144	13967.26019	13471.73723	13822.39459	13710.88383	14544.46614	14053.06355	13855.82599	13515.84063	13417.27215	13081.33126
2400	2700	7884.29487	10395.20825	11844.11543	8635.45391	11407.20121	9922.10016	12062.96825	13038.30301	8379.29397	8284.47318	10669.15778	9216.1198	10095.4714	7119.45452	9482.93002	11981.45756	9532.78484	7918.82887	9715.79067	12090.63383	8628.37077	10647.78234	9827.8491	11284.95445	13567.42433	9497.79893	9597.59108	10331.37934	11318.85497	11677.40713	8239.12696	5233.29701	13049.91404	10782.22977	10100.66203	9498.61102	11795.09039	12673.39697	11393.33811	12535.46049	13558.71131	9945.6513	12852.41484	12356.66057	13338.96929	12131.6591	12563.67469	12623.87924	12794.18022	12113.13564	12309.31478	11606.73243	10635.81132	12144.24241	11801.83376	12754.22158	13315.45879	11058.72313	12894.6021	11726.93774	12338.89993	11295.15074	12728.76413	11634.53165	11190.39905	11856.74138	11682.36311	11514.66447	11843.31368	13098.51513	12426.5574	12714.28997	11410.93754	11752.47614	13135.76196	9710.52008	12530.71642	12429.40315	12795.83409	11644.96489	13445.82901	12566.4208	12799.38996	12102.84775	12372.97507	11055.17879	9814.54969	11986.56452	11518.07222	11663.08323	13596.19024	10895.60778	12055.11179	11101.303	11805.56259	11037.3864	12201.26246	11267.2534	11363.74699	11663.15597	11698.51109	11388.11315	10687.17312	12299.80385	12172.82015	13135.85935	12610.17658	13761.02464	13828.20964	12040.84595	13471.181	13188.61112	13725.04817	12329.01414	13339.78386	13740.91287	13197.93026	12884.38	13588.11167	11238.58971	11891.40073	13940.68803	14199.96317	14284.32935	13486.93946	12418.14442	12955.06735	12845.0232	12825.93906	12113.80616	14035.7412	13389.22848	12546.66925	13586.79256	13186.47513	14180.56558	13405.534	14216.57096	13324.21515	12784.15544	12718.11199	12960.37244	13984.67773	11655.25755	13300.50767	13355.90682	13872.72951	12518.95837	13930.19219	13605.35251	13339.24023	13263.59972	13695.54008	11333.56043	11707.845	13152.7603	13987.8937	13480.16986	13859.30374	11987.77681	12099.40372	12332.15462	12589.67088	12686.52824	13821.59516	13126.49939	12700.36618	13138.60649	12778.37099	13608.82769	12460.44741	13089.45908	12933.12334	12661.61608	12432.13471
2700	3000	7629.4938	9408.18762	10404.76535	7860.11975	10037.16827	9314.1231	10801.37125	12200.45357	7300.28069	7003.29252	9563.34369	8607.4337	9330.62317	5793.47307	8515.68464	10936.0036	8851.19668	7600.57669	8625.13173	11115.42449	7926.24739	9592.73324	8720.14493	10748.87102	11452.15397	8628.10735	8960.63183	7837.08599	10293.29336	9941.05977	7655.46287	5567.88687	12554.6592	9146.67554	9454.46692	8885.06537	10477.77938	12038.90521	11292.6943	12132.14289	12575.00228	9142.60314	12309.76281	11545.1866	12523.03801	11319.27078	11983.78366	11941.38989	11853.52417	11377.92157	11717.53337	10823.52278	9808.51779	11372.45612	11310.38491	12062.09642	12460.67476	10221.26105	11604.05181	10813.91979	11767.42999	10320.53141	11821.8249	11060.08023	10601.01222	11150.44251	10983.06581	11264.9635	10864.63803	12242.95812	11649.36519	12546.75398	10758.36744	11417.65025	12171.80384	9110.97821	11988.42141	11823.71706	11955.0109	10544.67112	12979.20923	11904.87163	12231.39447	11570.86459	11693.45661	10400.59423	9153.3521	11239.49342	10668.51359	11275.15358	12731.97575	10374.46809	11658.73606	10542.52365	11153.68924	10412.26043	11348.04771	10641.0162	10472.82213	10956.96751	11243.1295	10863.38834	10420.14064	11626.25308	11090.81568	12538.64441	12048.71994	13272.65995	12981.06053	11152.90467	12838.63726	12622.07635	13153.93925	11838.66254	12569.36314	13195.01763	11997.93953	12293.02121	12991.78126	10542.07539	11230.03563	12658.20578	13528.05868	13602.41428	12475.12896	11567.28481	11632.87767	12207.16245	12081.7664	10690.62463	13227.42115	12594.85721	12070.63993	12634.56135	12257.83107	13246.26224	12355.76998	13309.973	12833.84475	12242.57931	11422.33409	12310.1749	13122.45282	10800.58035	12629.6781	12670.34122	13031.70085	11748.9464	13505.38882	13009.4075	12768.1489	12397.13954	12692.5632	10667.5594	11164.65316	12437.53121	12994.30784	13040.17607	13258.25956	11563.11531	11755.97649	11974.06935	11967.13768	11591.07729	13010.87898	12190.15508	11970.08195	12425.19577	12288.29362	13042.26348	12089.09433	12243.75517	12154.48641	12127.60133	11756.20125
3000	3300	7031.30108	8310.03839	9955.0581	6995.17625	9068.36646	8762.87066	10432.16518	11012.93673	6138.87448	6521.73712	8751.99864	7920.83678	9215.71533	5416.65505	7720.25616	9706.44267	7843.78554	6998.5949	8555.57958	9961.1282	7178.63528	8424.09759	8457.72517	9876.08955	10748.43061	8098.55106	8161.20641	8115.17992	9438.43331	9326.35859	7161.19698	4873.33246	11708.92645	8888.78466	9132.29988	8614.5636	10410.70168	11379.68271	10445.60599	11140.22925	11892.83634	8538.95578	11240.68554	11126.95132	11716.98857	11075.27713	11452.144	11152.16699	11249.30866	10674.84771	10865.2087	10622.56683	9370.72329	11207.03657	10721.5755	11123.90248	12439.49651	9822.87207	10724.36075	10212.5107	11255.18997	9565.54474	11203.70076	10199.2566	10130.23381	10582.9472	10343.24611	9893.8494	10369.87705	10644.14703	10914.30831	11619.0977	10269.59851	10616.20064	11516.69833	8396.70865	11256.92545	11296.76368	11412.4619	10318.92144	12057.71293	11077.37068	11279.60675	10718.35339	10987.90187	9782.1383	8545.88795	11144.3918	10291.22595	10373.14313	12668.26566	9596.41412	10504.53307	10131.00443	10423.38104	9838.18314	10841.02582	9919.56233	9961.76905	10387.20153	10626.52718	10257.58045	9885.79209	11292.78943	10450.7034	12111.73623	11068.63518	12394.5326	12253.84751	10215.09943	12019.03247	11757.33011	12513.82002	11070.23742	11828.89326	12408.12964	11806.52466	11470.07114	12116.75648	10029.03001	10934.39039	12481.73751	12648.63136	12539.05467	12241.23055	11049.95125	11261.37491	11586.44288	11596.83055	10684.49759	12763.69458	11809.05063	11305.97362	12108.7523	11952.63888	12374.1478	11740.29507	11094.83488	11779.2252	11621.9305	11092.49894	11749.06473	12616.1064	9933.00806	12127.39863	11884.54479	12194.27793	11362.61885	12556.58492	11898.85795	11969.22947	11461.41637	12087.57132	10110.96027	10707.20574	11900.7245	12360.71917	12263.0232	12986.03503	10658.47081	11143.94176	11407.52523	11616.86936	11673.17851	12270.97925	11633.324	11398.23763	11528.94337	11486.53883	12334.08529	11237.25755	11609.39737	11137.14407	11570.16367	11198.27049
3300	3600	6683.80356	8027.49072	9136.05657	6495.20073	7988.32319	8471.35308	9438.63334	9637.46774	5195.24558	6123.22299	8122.0097	7439.53891	8053.15924	4839.64592	7882.21759	9430.89382	7618.37845	6718.60402	6634.56413	9430.0579	6599.73736	7923.37271	7929.74745	9209.97879	10310.93567	7278.62603	7041.31264	6419.07834	8675.24146	8637.50464	6633.52064	3852.60938	11019.36061	9111.24901	8291.46044	8292.11063	9396.37346	10780.41272	9713.92218	10946.96036	11223.68283	7890.04534	10967.72579	10576.64588	11495.23024	9693.04498	10988.6114	10570.51325	11023.4914	10192.27201	10476.22973	9916.28058	8899.37909	10176.48544	10301.21653	11092.37305	11246.88572	9430.92576	10642.94901	9812.78415	10159.18373	9257.23243	10518.11476	9763.60354	9706.94583	9848.26345	9846.6986	9908.19822	9661.21129	11302.3522	10488.14784	11006.07246	10005.97979	10020.33957	11165.19079	7909.39127	10619.88985	10809.32465	11150.17694	10282.02267	11583.75983	10504.44528	10779.07501	9965.14472	10582.27559	8912.46845	8154.96795	10292.76787	9947.23974	10175.6479	11507.46485	9276.84963	9997.96365	9238.92734	9826.81152	9209.22375	10228.5798	9506.37627	9673.75541	9899.71973	10320.82252	9235.75085	8789.50715	10449.07696	10163.5807	11650.43276	10432.06773	12067.1101	11710.8632	10030.65125	11728.69426	11241.02273	12130.43152	10201.55558	11536.55862	11664.87114	11192.57322	11231.38887	11823.16788	9561.59376	10085.3556	11655.71861	12323.2402	12020.70502	11296.82985	10398.8808	10861.33935	11124.0026	10775.76056	10542.09474	11686.12881	11537.55251	11058.20108	11394.56728	11417.33184	12175.69282	11238.35956	12229.95131	11298.45687	11421.59097	11099.51466	11090.42931	12153.38837	9579.69524	11522.31974	11427.03218	11886.03552	10465.46667	12044.5251	11545.32973	10939.34194	11083.45918	11571.74514	9004.8767	9904.17008	12143.45746	11344.44965	11647.55609	12070.8164	10245.17387	10546.49158	10431.9695	10765.84989	10244.42709	11686.52448	11228.23923	11068.61953	10931.14436	11169.69764	10988.06009	10430.63689	11035.21693	10473.25312	10942.58957	10505.78304
