frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	non-WM-hypointensities	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
3300	3600	8981.17242	11520.22739	10262.91927	7430.05324	10940.7402	10094.92843	11743.42151	11528.09714	9349.78399	6346.22462	9017.36381	10428.88362	11104.67241	7833.49546	9039.16548	10094.20423	14411.42004	10294.87963	8702.05624	12064.4545	9896.77704	7560.3087	10554.52511	10632.23352	11075.85556	11148.50777	10557.58672	10874.93749	8061.77691	9879.17804	13001.48047	9839.46679	11640.70671	8584.2994	9340.29917	8969.91384	6747.50439	7274.75987	12064.24633	8572.8905	12337.0409	9492.10901	9999.96697	9235.15078	9676.71042	7207.60187	6187.47758	11885.64665	6363.5628	9813.07007	12113.9827	9214.1533	8272.24442	8458.25772	9909.54037	10127.32238	10348.22819	9865.72651	13590.92404	8100.20042	13304.58903	8848.88499	10571.19863	12585.2381	9826.35231	10361.23184	7504.7354	9399.80283	8072.0911	4309.01383	11490.43233	12621.17535	11275.28236	11787.71367	12228.50469	9288.41407	10475.93368	6456.11559	7886.07418	7329.33872	5966.78808	11634.45785	6768.25217	8778.22261	10169.72175	9289.37274	8056.77267	8225.62893	10976.44252	9939.54169	11486.71538	9078.40946	13372.64639	7995.47843	12378.18109	8812.22733	11434.6855	12652.27649	9477.33684	10154.15458	7697.01443	10015.46596	8388.48901	5813.21713	12622.53874	13065.8435	11873.91186	11681.24759	11838.74316	12821.25442	11461.76053	9701.56733	12318.11782	10817.06977	9042.54525	10735.31731	9868.12655	12451.76141	12773.32133	11780.06323	10828.47839	11052.21287	11202.50643	12590.35508	11829.93028	12274.79425	12526.80941	10187.0664	12599.16266	11757.91763	11855.4443	12903.76865	13389.23952	12785.01191	10688.1723	11573.99582	10993.11769	6068.87108	11635.42085	13717.34616	12577.51006	12319.92293	11636.9448	12551.82143	12272.47112	7924.33551	10779.05617	10770.21429	8394.18751	11581.84328	11001.8975	10872.29242	12439.65693	11008.86346	10176.65458	10251.50935	12234.39549	12114.48016	11835.53727	10991.16484	13370.36487	9546.89657	11145.84497	11429.7295	12261.70487	12202.13766	12921.05943	13163.65444	11472.41428	11300.71333	10855.3084	8793.28355	12511.49577	13358.87413	12444.57956	12636.81699	12153.79027
3600	3900	8180.39598	10925.81432	9639.40055	6873.51167	9743.76181	8866.08833	10832.83602	10034.50425	7962.28235	6093.10158	8699.6485	10043.48117	9225.01757	7424.93375	8927.94237	9636.49625	12596.71932	9397.65447	7776.81343	12036.90423	9304.87201	7139.11584	9255.5495	9560.71098	10523.90452	10264.23042	10285.06598	9481.23853	7888.26028	9182.22262	10450.20117	9872.87304	11851.40365	6978.45886	10316.11267	9603.87311	7828.68791	7216.68729	10227.10361	8217.35059	11747.07702	9336.27008	9176.78451	8689.39448	9417.57463	6782.10259	5979.00095	11555.89054	6326.62912	9582.27094	11305.58403	8997.03633	8101.31113	8230.22806	9572.6021	9327.65266	10417.01814	9570.13841	12399.33741	7860.90388	12292.02532	8410.56319	9771.58014	11977.02053	9305.80158	9595.96621	7202.01194	9100.36553	7684.8474	3815.95242	10833.44812	12007.52945	11137.32558	11201.62749	12414.2317	8782.68981	10074.78517	6034.98967	7615.87536	6949.8089	5682.36186	11693.04033	6434.10385	8570.56711	9665.25955	8767.09277	7719.65264	8011.29158	10342.40108	9705.49038	11185.57198	8840.44686	12775.56964	7576.38717	11847.87228	8622.93861	10794.68184	12232.66736	9104.36778	9457.29331	7270.10504	9572.36645	8050.88864	5212.31518	11692.00743	13367.66081	11371.99904	10788.26266	11405.80409	12292.94948	10752.93657	9600.2882	12009.80448	10403.91069	8723.6378	10522.63939	9487.08165	12003.14609	12189.10664	12182.30565	10451.70697	10577.02598	11614.67961	11878.8173	11705.79313	11913.72712	12108.291	9598.45955	11569.24241	11129.58656	11367.23501	12005.69349	12665.30613	12198.18001	10585.89388	10957.75012	10455.74919	5455.12295	10322.65129	12072.23112	11853.64877	11674.32668	10765.65205	11970.43131	12121.49333	6538.11003	10666.40075	10134.65648	8183.0302	10717.03989	10469.71059	10313.7887	11576.47034	10950.71819	9835.47845	10171.64809	11370.6264	11393.53306	12228.25635	10859.65125	12675.98138	8928.11506	11075.39941	11032.16454	11563.71711	12428.53966	12391.35963	12381.71134	10666.57872	10805.33251	10381.20943	7592.14436	10970.80075	13425.85953	11859.97983	11875.39879	11454.68311
3900	4200	8020.24302	10125.66664	8709.63022	6573.4259	9447.20099	8890.73613	10299.66108	9853.10524	7404.36562	5753.64324	8177.87961	9453.60294	9440.02469	6726.52983	7740.53495	8707.74367	12659.56853	9023.67637	7377.27423	10321.68685	8362.71599	6637.40152	8899.45537	9370.93952	10097.11617	9177.77281	9323.71949	8868.89973	7051.03541	9144.21148	11815.33322	8383.2956	11740.41406	7858.35914	8774.34313	8549.06929	6690.64723	7442.72692	9415.48316	7725.68296	10985.89829	8963.29433	8767.88044	8804.00036	9172.65685	6633.19287	5954.9913	10905.36557	6222.35986	9234.88925	10930.40147	8828.18522	7628.34011	7825.67357	8845.42687	9123.59531	10123.98069	9239.71784	11581.58392	7736.7047	11902.35408	8124.876	9808.86935	11330.81995	9005.94461	9274.76796	7094.50939	8817.42748	7326.31776	3942.79547	10526.60451	11749.04482	10426.26281	11151.98783	11439.03112	8354.13727	9645.18515	5794.57334	7598.59867	6876.7967	5715.83572	10417.33873	6473.72025	8112.47911	9357.48755	8550.71405	7532.37332	7490.12272	9901.70028	9439.19123	10367.95509	8823.82421	12474.65831	7589.34475	11503.69789	8305.68985	10433.87652	11320.29835	8854.13763	9216.6482	7332.10056	9165.90653	7783.39834	5431.47217	11210.29979	12287.00136	10961.3363	10481.33735	10484.48502	11696.83414	9906.98203	9422.31094	11579.26369	10124.9926	8332.28069	10127.94307	9487.86937	11374.14999	11657.0671	11638.14132	9833.37963	10159.43828	10575.72157	11536.01971	10797.26959	10815.75404	11378.3462	9737.12166	11704.12824	10603.24971	10909.44157	11421.15595	12195.08246	11653.74041	10243.26417	10619.70846	10118.33121	5391.9463	10842.2064	12202.00074	10916.31429	11521.60504	10766.38894	11218.10069	11360.76008	6983.20694	10104.43228	9910.21253	8065.92877	9870.84691	10024.35987	9853.83802	11208.42581	10424.52619	9623.32553	9271.36495	11400.25831	11009.43061	11342.83706	10555.83518	11974.91394	9091.23799	10520.37846	10759.00111	10954.79791	11352.43578	11710.33361	11709.75684	10504.44235	9987.73977	9670.84663	7653.87892	10237.27808	12155.07279	11214.76771	11313.78997	10955.83519
4200	4500	7601.55934	10153.7467	8343.17012	6174.01645	8432.65726	8182.03212	9669.77428	8930.82093	7223.54807	5173.6001	7844.66531	9540.81817	9757.07974	6286.15034	6872.3676	8536.74326	9524.30348	8967.8355	7248.74836	9455.44029	8214.81782	6485.4934	8264.3039	8407.79072	9235.06584	8931.54732	9278.00331	8832.33057	7568.91927	8110.91467	11991.42296	8318.53503	13150.43978	7412.53106	8315.14462	8441.54378	6661.87839	6586.62986	10481.4731	7796.26165	10493.39274	8290.18121	8800.25136	8635.32986	8995.53657	6505.46607	5640.40977	10675.87602	5872.35617	9019.74442	10795.22894	8410.46838	7349.32879	7984.16683	8647.51052	8890.87488	9362.19315	8899.09714	11547.35018	7294.84928	10896.08013	7775.32062	9398.40693	10886.04088	8626.81432	8823.72459	6934.16396	8515.87761	7415.11392	4522.43295	9999.9989	11717.30051	9856.28213	10355.56626	10872.87409	8181.92095	9412.58739	6227.36529	7321.03733	6664.75508	5425.73559	10432.79424	6364.99695	8380.81904	9513.16011	8129.86396	7343.28717	7825.66796	10129.57316	8794.26926	10487.6422	7917.56071	12102.59744	7454.52792	10488.80383	7996.21297	9867.70627	11020.34363	8429.89589	8816.75126	7000.06601	8994.26166	7671.42704	5269.57105	10715.97394	11782.30541	10314.03594	10214.65097	9950.75397	10909.46572	10268.93837	9871.23182	11257.57809	9587.9283	8216.10767	9636.69185	8729.23564	11450.77897	11524.07235	10754.21179	9586.70718	10340.13055	9820.12993	11087.11148	10350.60342	11077.49913	11316.42847	9036.88426	10530.49033	10172.60258	10727.26435	10902.7309	11745.63361	11100.20806	9934.52557	10261.32642	9714.07281	5990.31638	10507.74507	11902.9153	10898.53034	11090.72278	10203.17505	10867.65003	11030.89293	7048.5678	10220.73567	9744.98439	7588.40391	9740.67122	9786.62823	9528.94729	10875.78598	9500.01749	8914.90138	9457.72308	11145.47084	10796.15684	10990.54174	9443.4854	11699.57333	8891.85818	9937.23056	10061.69581	10555.05874	10903.25072	11092.18364	11415.03229	9894.75176	9697.78784	9832.97336	7332.8681	9743.35185	11891.81449	10835.20721	10982.3661	10514.21197
4500	4800	7071.7201	10310.02246	7756.94913	5773.61451	8352.09265	8068.84019	9566.92376	9116.3201	6895.07481	4898.17495	7228.27543	9265.00009	9410.20422	5863.46551	6789.76662	8159.09415	9655.4892	8735.50785	6664.20225	9261.13274	7866.67988	6199.05234	7583.87363	8083.74781	9242.24127	8464.26656	8683.40622	8052.93203	6261.06747	7711.36832	10819.27409	7352.22716	11804.27376	7279.257	9315.7073	7292.74991	6433.80667	5178.19215	9232.71036	7757.8002	10100.7343	8379.23287	8592.84128	7414.38215	8459.1284	6123.12628	5466.20178	10080.72157	5897.80832	8699.85319	10318.12177	7934.72754	7173.88597	7403.32876	8272.46105	8440.36655	9024.55907	8334.14188	11471.97757	6966.88972	10562.34288	7507.32039	8708.5515	10547.21647	8264.61091	8606.14591	6450.69928	7999.01442	7340.50182	4170.25057	10102.71877	10873.79864	9644.06527	9926.69024	9972.9603	7742.59539	9141.38165	5996.48346	6918.47655	6347.87235	5102.24909	9629.99232	5814.57007	8042.62111	8971.97954	7618.65906	7108.68279	6953.88356	9758.80613	8731.10063	9940.9426	8031.22902	11300.64527	7163.49376	10449.93982	7799.21576	9752.02069	10960.81246	8059.75908	8572.85166	6713.20933	8415.78981	7139.79762	5173.43952	10542.66493	10335.05775	10077.81637	10592.70258	10415.92383	10598.24221	9622.93374	7783.11021	10807.97578	9379.4701	7651.26082	8915.07142	8922.7261	10384.48673	10422.20771	9968.59398	9446.76364	9433.15485	9351.99392	10908.47054	9956.81764	10299.64529	10771.62438	8728.74119	10550.50225	9881.8974	10150.72287	10581.95992	11238.02511	10664.3577	9428.5813	9661.48896	9739.3582	5073.03029	10590.40793	11491.61262	10341.94512	9883.6331	9459.3259	10121.17888	10749.63812	7208.72841	9315.10586	8915.20898	7201.48081	9136.73771	9000.06477	9046.20221	10408.44692	9212.70115	8768.34849	9187.09861	10433.84049	10234.80583	10722.31377	9836.25571	11607.68801	8517.01296	9504.41333	10076.07008	10002.094	11276.92507	10747.75329	10805.86956	9439.16456	8983.80367	9251.06989	6990.93715	9916.44526	11158.79097	9969.76715	10699.64963	9915.20014
4800	5100	6726.65995	9393.49792	7768.62757	5580.18768	7597.0858	7242.43861	9234.9051	8085.98084	6856.18452	4735.57667	7092.54163	8528.66167	8119.23308	5495.6602	6036.51051	7614.61279	10817.8854	8058.01311	6729.71939	9536.19426	7575.83079	5788.97687	7827.39266	7647.23472	8853.72026	7895.57962	8827.32882	7988.66479	6852.52278	7456.87392	8139.84294	7744.63915	7873.4637	6326.95367	7884.19731	8457.73577	6354.02787	5912.25051	9424.30343	7877.65291	10042.43873	8060.9888	7985.69286	7035.86234	8212.74162	5907.92052	5365.82984	9219.21364	5620.53348	8607.10412	10176.03244	7762.26483	6847.61176	7173.24705	7889.66683	8200.3554	9273.78122	8026.63224	10833.51451	6838.77242	10844.1849	7310.93954	8546.61564	10735.43325	8249.20109	8370.75531	6374.87579	7985.48847	7015.38625	3942.69542	9288.64381	10753.8311	9356.44681	9817.26051	10532.65788	7589.44101	9072.70694	5648.38885	6596.81924	6229.17369	5324.01	9415.81587	5827.3232	7969.315	9122.58369	7483.33256	7133.3322	6945.97223	8432.72857	7942.66442	9170.33517	7569.7609	12052.97118	6997.35003	10686.88419	7397.41727	9606.60117	10263.775	8022.9046	8235.69786	6636.45838	8267.06472	7230.49924	5310.30371	9896.53817	11140.49285	9591.38241	10037.33351	9737.05098	10434.78796	9536.63888	8524.56932	10372.35196	8932.57093	7326.92375	8709.71191	8432.85089	10535.20363	10454.85009	9842.5156	9002.30686	8761.54374	8561.75088	10206.0276	10212.59591	10061.82184	10415.55243	8302.16522	10442.39117	9669.41857	9666.17615	10884.12952	10685.50182	10526.5131	9079.70502	9722.92537	9085.85407	4702.47102	9940.54401	11934.71851	10257.93675	10189.40362	10285.44496	9673.01473	11064.19741	6550.64262	9186.99821	8819.96182	7511.14063	9350.57324	8700.46584	9172.89587	10443.25763	9135.74172	8497.49664	8936.37485	9699.9952	9574.5162	9920.68902	9243.97664	11276.96275	8194.60378	9497.83681	9573.37107	9900.23334	9782.3477	10385.70677	10221.77128	9508.21087	9010.52074	9077.53351	6999.08487	9352.18328	11305.43475	10192.35805	10194.28896	9955.743
5100	5400	6758.39571	10195.93195	7385.01999	5466.03621	7002.26611	7215.0489	8989.90729	7820.71617	6014.69493	5034.64199	6274.26798	8183.61183	7512.19797	5365.24151	7203.70978	7152.53754	8440.4803	7663.5259	6312.64011	9581.18245	7051.33515	5555.05952	7136.4873	7779.51737	8515.67161	7506.63078	8393.33581	8303.07611	6500.34403	6332.31126	12272.5803	7770.90159	7806.65983	7495.27132	6555.41865	7610.15941	5543.48493	6071.18399	8747.73818	7425.8682	10302.50312	7828.45307	8122.75508	7188.26961	7903.46014	5882.63306	5294.53076	9417.588	5606.71051	8145.08709	9676.18938	7139.28514	6731.63708	6660.64389	7935.49743	7966.26951	8654.26681	8012.46967	10819.95025	7017.08363	10158.39647	6810.34871	8329.3402	9992.56406	7922.12389	8335.81964	6428.14807	7955.96597	7089.82667	3609.15237	9872.79993	10970.46863	9411.3779	9306.22182	9982.84541	7197.48227	8366.18019	5897.83299	6581.95984	6192.80965	4968.40097	9180.29862	5939.70559	7546.85762	8793.40132	7367.00859	6872.09831	6500.9274	8335.31495	8374.70141	9367.55287	7277.55318	10793.63995	6608.68847	9825.68023	7218.22653	9196.70428	9791.61695	7792.59204	8049.73038	6557.7284	7989.67478	6878.32775	4979.94514	9963.58591	11132.31055	9492.69485	9457.00374	8922.09477	10271.13671	9162.53876	7657.16966	10052.6732	8508.6277	7998.8655	8054.57322	8424.7932	9956.6756	9875.72741	8728.82272	8669.58794	9003.336	9014.47083	10202.81276	9931.40354	9921.44183	10128.56998	8622.87229	9337.04415	9192.66917	9157.27137	9888.37787	10605.78099	10153.27875	8809.13834	9375.9059	9259.45079	4459.03162	10743.26473	10787.99428	9799.95977	10032.5944	9016.25214	9797.51433	10143.69842	6530.85108	8665.48553	8798.20458	7011.26254	8414.8092	9133.50507	8841.42592	10014.78948	9243.17328	8393.61811	8457.87988	9657.58946	9670.89019	9365.49345	8997.58565	10559.31613	7990.05381	9323.76042	8952.13171	9257.73028	10939.47012	10110.33591	10180.68733	8839.82221	8730.90086	8617.00862	7165.25207	9669.99696	9909.69532	9510.98659	9513.64797	9107.64262
5400	5700	6611.6337	9103.01942	6780.14132	5333.83296	6771.58658	7463.29952	8360.60047	7156.1706	5984.00323	4975.25475	6036.27996	8170.31877	7733.20032	5539.82159	7890.31555	7262.63616	6801.38416	7444.26002	6141.17951	8857.05473	6408.02379	5457.55166	7080.13851	6897.41038	7509.43038	7395.08658	8407.4715	7883.28101	5440.15269	6509.72519	7988.71425	7946.98102	9490.80046	7228.75782	6702.2607	7345.50901	5181.67965	6829.84118	8427.56641	6884.0341	9626.62398	7479.1661	7756.16097	6878.14594	8163.7508	5834.36611	5403.41463	9673.04184	5463.76158	8838.42055	9650.70288	7764.19518	6863.59604	6931.05678	7566.67037	7502.33454	8466.4723	7878.12793	10693.53668	6549.27745	10018.53756	6814.34321	8119.01054	9651.24544	7652.51065	7966.82123	5883.48733	7562.83091	6810.62004	3748.71692	8657.98131	9880.65806	9139.32732	9296.09691	9644.36091	7325.09893	8730.30945	4911.76149	6290.86927	6028.50267	5061.01728	8784.11454	5724.62155	7535.75049	8131.66653	7670.75952	6630.64603	6135.44311	8410.42959	7651.87367	8728.70083	6697.5483	10600.69989	6730.05991	9931.28086	7112.23231	8875.54994	10149.29251	7444.96202	7913.71863	6470.38131	7492.26824	6992.38112	5070.79516	8717.94383	11254.41201	9170.83397	9023.65702	8865.17736	10143.9603	9344.88934	7743.07014	9870.77715	8855.73602	7342.89816	8072.91677	8125.13465	9956.22631	10116.93174	9142.80502	8354.3632	9159.31699	9030.38626	8735.89497	8901.90302	9205.1233	9930.8559	8069.58276	9566.18268	9072.21268	9118.83406	9539.81756	9914.47792	10037.64829	8612.50556	8820.11726	8594.3376	4555.37612	7825.6953	9548.80357	9557.61665	9318.72701	8089.72087	9733.73457	10397.60029	6844.52312	8730.35077	8448.79801	7006.1872	8415.61256	8466.8665	8593.11525	9441.95634	8283.90812	8189.09859	8506.57107	9268.45533	8891.65298	9754.7493	8430.04888	10716.22204	7766.27145	8786.56673	9008.76963	8946.28289	9809.5499	9834.54328	9750.60553	8609.80024	7972.82222	8588.26106	6756.93922	8951.66265	10882.14502	9201.73592	9520.62834	8951.29373
5700	6000	6028.07778	7872.56973	6624.79087	5085.2757	6619.68685	6647.47304	8069.06065	6648.65477	5962.72418	4677.00962	5773.60366	7144.86234	7949.75439	5573.66035	5120.04133	6923.55754	11492.33232	6325.59106	5603.0653	9094.22852	6758.28277	5293.19457	6268.72894	6779.69704	7074.11474	6290.36719	8239.86503	7799.35536	5719.58145	6875.28114	7338.13493	6877.37335	8184.99268	8575.04908	6114.00326	7063.08578	6247.34275	3559.32695	8085.50767	7617.09795	8162.92005	7749.65194	7610.40831	6039.36101	7834.54766	5782.28832	5090.90772	8720.04193	5072.25859	8262.83673	8828.20589	6914.7995	6615.7	7924.34952	7738.78359	7323.95037	7409.39162	7757.31167	9100.00742	6648.09348	8887.2205	6542.40145	8307.13486	9740.47424	7302.97776	7912.18359	5777.62844	7460.11172	6357.03854	4042.61156	7966.37482	10359.68898	8975.31933	9646.10452	8734.78563	7336.6568	7849.41018	4891.02302	6234.94677	6034.25668	4852.80907	9139.0543	5414.76913	7582.1627	7817.60471	7286.64401	6687.2002	6479.08844	8198.0159	7281.23089	9045.47313	6571.65355	10318.22881	6487.92258	9188.82887	6986.66905	8561.9163	9133.43078	7396.72223	7367.36125	6643.59377	7431.94303	6774.22663	4524.59072	9466.57768	9041.20334	9409.12783	9495.99803	7876.16116	9760.6062	8869.42592	7741.86789	9488.04466	8584.45555	6791.66105	6916.92277	7767.06943	9699.24911	9154.6784	8634.92127	8142.36196	9663.47248	8469.17089	9590.44169	8978.10123	9893.48429	9633.53497	8179.04131	8682.24628	8202.90446	9482.4677	9152.72922	9594.08268	9672.98801	8538.54564	8591.57709	8070.01664	5526.86125	8676.88916	10122.44587	9360.00048	9155.86131	7970.03821	9618.16981	9273.83544	4885.64145	8931.02637	8213.45477	6397.18383	7364.84556	7946.31158	8499.51811	9132.20739	8446.94378	7802.5922	9281.96804	9337.8399	8744.77844	9976.3128	7933.28546	10009.87453	7574.1746	8752.93676	9323.23561	8446.0084	9126.30514	9710.76999	9378.30373	8677.56541	7927.79071	8532.91569	5922.81639	8736.26188	9458.75747	8893.29695	8942.74129	8412.30336
6000	6300	5771.04126	5502.18159	6220.64969	4872.89472	6703.81521	6444.23138	7923.07428	6537.34245	4531.87542	4338.27766	5636.74267	6863.02344	6163.52949	4851.65203	5717.24343	6820.29911	7742.70979	6207.11005	5509.33845	8629.76351	5991.36293	5289.50295	5561.66254	6220.4434	8061.0331	6632.70733	8008.86139	6657.79743	6665.05394	6150.4465	14003.53516	6974.13903	6597.28678	3889.35539	5802.7387	5621.7277	5776.78478	5440.28415	6776.57996	7001.14384	9029.37426	7419.27143	7248.58262	5760.50677	7092.44903	5483.77743	4865.08752	8477.43183	4961.80883	8091.35993	8536.91399	6437.77489	6051.47858	7130.20773	6994.21787	6830.69545	8263.56953	7424.97585	10040.83884	6555.50935	8073.46721	6634.83418	7606.6086	9404.38061	7503.89465	7781.92695	5630.48543	7130.33722	6221.65077	3726.7815	7763.19673	8765.98141	8128.03542	8275.17613	9311.70333	6898.14307	8161.01518	4836.50151	5887.7711	5807.97783	4518.48051	9085.10106	5293.10277	6672.79502	7624.56339	6882.3855	6223.76607	6424.45995	8334.40589	7233.60198	8201.73498	6568.41412	9570.99662	6434.46035	9734.36436	6390.7147	8060.54426	9967.73567	7239.64021	7536.22086	5672.70214	7482.33684	6708.58206	4691.79895	9484.20312	9620.17718	8224.96854	9027.39371	7675.08894	8721.53964	8108.68567	6095.66132	9094.933	8221.24371	6462.76418	6865.50921	7321.98396	9117.83638	8757.18322	8618.30024	7818.91202	8582.5338	8106.74888	9281.66558	8838.22415	9228.98129	9203.83549	7874.57668	8290.79096	8266.12007	8084.22789	8770.68355	9554.55839	8793.31322	8308.98498	8525.01884	8211.67998	5076.98217	8156.06926	8792.22537	8442.26085	9052.63061	7612.74772	8608.57155	9877.90805	5872.50945	8490.78608	8130.26154	6180.75234	7835.48524	8166.57614	7589.77905	8643.70946	7687.86245	7441.09999	8047.94397	9319.09587	8316.93446	8351.37815	8063.34259	9640.4956	7406.41886	8456.84314	8188.98067	8278.45134	8165.39707	9533.59212	9129.60245	8178.73742	7992.85214	7790.92766	5793.82909	8938.009	9334.85008	8450.83619	8706.70491	8353.55224
