frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	non-WM-hypointensities	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
3300	3600	7824.11661	8608.80076	7409.04732	8863.64811	8317.87265	7350.95193	9718.61143	10433.74938	8510.42446	8339.51822	9463.74628	7197.03318	7853.13195	8809.06522	6514.32716	9098.50599	11136.18687	8210.11234	10298.01547	6029.94469	8571.27072	10013.61371	9573.23359	9805.79905	8253.76098	8907.15599	5215.55439	7660.74065	6246.87058	7537.17055	8933.80501	8451.77141	7694.37354	6440.26919	6297.27447	7967.86859	10314.72862	7291.06672	9875.79684	8925.90806	10017.16957	10360.49528	6778.63875	7199.17841	7329.59928	7850.66186	5053.76438	6594.79904	4570.68174	7875.46097	6253.19038	6227.18804	7226.51808	6376.15092	8174.04391	9453.45089	8249.5726	7831.26466	6437.50505	8152.9247	9576.14578	9406.57772	7722.50355	7759.20306	8712.45446	8340.35198	7747.11039	8337.67164	8492.57502	3367.50637	8920.25504	10101.40323	8349.11118	5728.78558	11631.52268	6239.50619	7931.21718	5585.56853	7688.33926	7355.73129	7416.8032	7849.8672	6746.53736	7210.62288	6608.64933	6577.21153	6558.92741	6235.26962	10529.37315	8197.99153	9262.10053	9322.1928	6449.10067	6808.03625	10754.83879	7204.15577	9433.19574	11280.37805	6888.49901	8312.43932	6114.32053	7539.88514	7350.31097	4424.66846	8980.98753	9039.44124	8380.85722	10337.4887	8670.21447	11636.82866	7388.4195	7804.76766	7363.6966	9934.56911	6526.55554	7128.67678	6083.08133	10021.61718	6134.46517	7495.38079	8543.97693	6201.37532	7983.62294	11095.49163	10846.27721	9606.71077	7241.43349	9203.69927	9320.41473	10622.4091	8164.19311	8332.94586	11154.99775	8417.52992	9402.48274	9396.40309	10003.45036	3512.08437	8427.79149	11094.98628	10029.53825	7184.76174	11258.48127	8438.70726	8566.4311	5323.22276	6791.64807	5674.47242	5421.54451	8092.63431	4655.72716	7645.66876	6311.64508	7159.42628	4968.10269	5139.75112	11112.96663	7187.88133	9643.51588	9085.27041	6661.05511	6709.90602	10620.50826	8440.53697	9790.84514	11999.33313	7946.3081	10114.99957	8422.21307	7184.61651	7315.95149	4764.52996	10164.85666	9490.14443	8426.76105	10223.68252	9856.05048
3600	3900	7441.70934	7150.66583	7158.11293	8386.13551	7675.28931	6645.51896	8802.49174	10085.04907	7823.32767	7684.5694	9357.27817	6110.09835	6324.10044	8571.91919	5991.67871	8305.48079	7414.33743	7802.85553	9037.43402	4945.93648	8199.87332	9735.62381	8856.70696	8669.13584	7980.50516	8677.81637	4574.92692	7090.11833	6502.4713	7280.15697	12498.63032	7754.38862	4278.94336	6077.35238	6291.46254	6638.2894	8774.85171	5922.8645	9302.36618	8366.95609	9086.78895	9940.74654	6426.50905	6992.41351	6751.33877	7289.12412	4711.34425	5872.42245	4354.81076	7586.39454	5920.34435	5899.01456	6880.59935	6004.6737	7668.25576	8993.44226	7613.10438	7843.49651	6053.98652	7687.19294	8718.10812	8626.37183	6838.43869	7772.32139	8336.92034	7807.42458	6892.56704	7725.95759	8129.5571	3270.98346	9190.72848	9681.85721	7963.85609	4814.6689	10883.08284	5659.5332	7196.96137	5919.48243	7105.0715	7241.8901	7051.85337	6710.85737	7009.27742	6928.27291	6359.75872	6462.77558	6584.96578	6318.82077	9900.08523	7940.29864	8929.39287	9053.03833	5974.85739	6438.6479	9921.71826	6556.37452	8457.05541	10587.14156	6716.24633	7689.37313	5625.51782	7480.16698	7308.56369	4510.0056	8468.51025	8383.26084	8012.9183	9750.14537	8236.47592	11379.65755	7025.70236	6923.21572	6531.28199	8952.70372	5847.51553	6644.94953	5577.11822	9348.99443	5771.16653	6991.96041	8423.23676	5645.58811	7545.96095	10507.28027	9580.5297	9513.21543	6806.23217	8537.32484	9069.03557	10005.66333	7320.80508	8218.56712	10298.07065	7642.29487	8581.98371	8788.44269	9886.32293	3688.34329	8224.11145	9914.01045	9159.37699	6179.66597	10709.71019	7803.98746	7954.70192	5320.25368	6115.01462	5286.18584	4937.14452	7384.44189	4507.891	7355.50303	6032.05839	6821.49778	4895.17836	5276.8152	10623.62563	6690.71459	9033.38757	8796.0406	6120.16741	6273.39028	9860.67988	7702.86905	9253.87973	11198.50565	7392.45772	9360.25515	7818.31491	7011.54623	7248.50179	4226.52751	8666.12986	8889.79648	8193.07116	9588.86271	9102.11423
3900	4200	6307.02735	7121.44522	6604.98725	7986.45139	6827.72606	6236.05503	8363.7164	8393.43696	7562.26653	6639.14587	8745.35311	5749.74452	7448.40887	8496.57165	5137.03895	7938.17022	8871.82818	6380.11295	8599.42064	5432.26259	7771.83433	9329.91472	8368.32049	7943.75149	7500.6284	7207.32368	4791.94871	6744.30897	5914.19949	6341.39704	10566.00814	7561.8902	5896.21566	5365.81784	5426.28498	6303.7781	8114.89375	5667.57127	8244.64053	7955.92381	8743.31337	9378.67146	6102.85684	6761.1603	6115.22076	6730.02923	4290.70564	5654.91807	4218.65972	7051.06943	5481.58401	4982.21648	6286.83935	5657.47344	7042.91011	8097.70127	6963.42713	7217.07969	5455.14907	7291.53185	7934.20329	8149.75782	6470.66936	6962.47113	7745.7311	7179.08063	6511.45304	7133.67091	7564.6682	3156.23821	8516.2933	9619.12181	7454.14657	4781.39721	10383.89995	5433.80959	6876.09171	4865.90741	6664.24189	6973.14719	7139.20809	6413.27596	6774.42575	6800.47933	5719.31593	5728.25021	6322.64089	5354.75741	9059.50772	7189.26643	8904.33102	8971.06289	5800.99132	6412.82405	9248.51244	6289.13348	8090.99189	9981.73636	6352.70106	7200.21063	5099.54988	7298.72615	6984.66056	4212.26393	8529.34794	7482.78612	7340.9327	9399.3644	7191.24483	10232.45971	6665.47273	6230.50321	6321.98339	8492.0623	5389.91958	6020.81716	5369.68689	8699.98445	5291.41149	6128.53514	7366.5613	5298.93856	6770.7857	9734.01316	8221.72474	8691.83876	6458.89193	8171.13545	8203.83527	9252.29986	7074.28004	7095.04071	9889.17103	6961.55174	8195.01725	8328.0158	8733.82831	3216.92756	8225.79658	10244.81775	8553.46049	5845.60733	10006.96231	7294.77735	7944.0778	5757.26038	5755.51226	5132.91252	4716.92793	6304.43696	4190.57196	6770.85749	5152.47248	6432.29772	4760.53998	4574.87999	9684.61313	6221.83567	9018.17762	8275.52653	6059.37963	6066.32629	9306.15872	7304.95448	8630.89693	10806.73727	6859.32429	8842.51907	7119.6138	6494.19272	6608.41635	4193.41039	9015.84176	7490.76116	7335.84485	8780.19752	8602.39785
4200	4500	6472.81472	6791.1558	6137.87762	7718.68779	6538.00178	6121.05993	7343.94819	8312.41324	5978.61051	5555.80681	8174.08078	5599.18987	6603.4227	6683.97184	5003.64362	6895.06626	6389.43583	6344.92185	7895.02081	4628.72228	7227.55907	9017.44595	7467.40329	7284.12307	6313.72303	7182.03554	4170.22059	6609.68044	5041.3528	6038.11388	8610.87869	6685.90236	6319.0638	4031.18716	4629.77017	5631.26791	6611.70442	6289.0932	8105.04639	7175.41812	8016.488	8732.20713	5493.07388	7469.58059	5733.4739	6598.62291	4139.18278	4859.57684	4013.91804	6862.93178	5036.56163	5055.52325	5973.79059	5260.43406	6930.09876	8140.80853	6652.89039	6869.56577	4971.35998	6748.97131	7639.41859	7636.97087	6123.70219	6465.46324	7214.96665	6707.44174	6104.10873	7138.07887	7186.49092	3059.49983	7414.63888	9232.3184	6821.04481	4784.62121	9785.41508	4749.95034	6439.49913	4915.44403	6115.7715	6988.18849	6970.75398	6089.09953	6644.04384	6545.94101	5340.85126	5698.04677	6352.62892	5104.36798	8950.22408	7141.21851	8311.76893	8435.08483	5552.64828	6057.69451	8672.9415	5957.38057	7434.04404	9716.24304	6002.86383	6847.35266	5070.31275	7081.47468	6680.88251	4643.1947	8112.31608	7222.36071	7081.93972	8422.75312	6849.25281	9867.35998	5844.77705	6880.38914	5709.11892	8355.11619	5123.97596	5473.31101	5063.26631	8397.79565	5037.71507	5951.14529	6972.60178	4990.81706	6797.383	9646.68058	8410.4887	7786.17249	5486.0903	7588.51018	7457.53727	8814.24395	6638.01887	6895.77525	9030.43884	6635.96919	7602.46951	7935.24446	8470.80086	3143.57579	6484.21501	9327.11841	7981.89867	5389.59466	9434.29269	6481.30425	7145.02086	4694.52545	5099.20391	5093.75228	4698.67602	6430.70505	4099.05846	6707.60226	4790.2856	6135.40701	4615.19576	4140.96193	9576.34269	5922.02837	8336.9426	7662.73691	5449.75896	5654.03562	8452.93955	6843.46	8320.63546	9517.21958	6397.91332	8405.6914	6891.22789	6351.56402	6278.49932	4833.23418	8429.14876	7764.19788	7116.9123	8347.20716	7966.59825
4500	4800	6048.70844	5130.53012	5739.66524	7089.39791	5772.73607	5454.01127	6878.67977	7639.22073	6807.05782	6333.873	7954.56001	5142.2289	6039.5364	5670.18752	3722.90138	6834.3911	4257.11934	6391.44715	7792.06208	4511.32086	7147.11193	8646.38714	6856.92753	7084.62074	6450.41043	6852.202	4460.55507	6601.76976	4433.62342	5755.09185	10649.73003	6235.6973	6159.11816	4200.49391	4739.46202	5796.44219	7150.80356	5166.44207	7507.69333	6947.10871	7425.45227	8266.35151	5349.27135	5887.32249	5503.71959	5964.21187	3915.19467	5270.57265	3676.45907	6115.25219	4801.84291	4600.49167	5662.33591	4833.34431	6746.22879	7297.07315	6460.50725	6625.7424	4772.84399	6391.95687	7137.07823	7385.39783	5969.12498	6132.09505	6829.16441	6446.63196	5955.0748	6753.22336	6619.92443	2892.81381	7690.0455	7933.53638	6854.54994	4478.01926	9427.36487	4563.26038	6200.57026	5114.82956	5476.41325	7098.30466	6512.72118	6138.72611	6674.31064	6395.43345	5132.86126	5231.12609	6000.95769	4676.78862	8331.48714	6620.44807	8299.65932	8212.33123	4976.95517	5906.96064	8421.95951	5603.80301	7522.18839	9172.21183	5677.28645	6476.33438	4790.01061	6612.96342	6433.26048	4277.70678	7893.81556	7002.17223	6449.03914	8778.14787	7169.13642	9200.04049	5735.29438	6753.45908	5180.40631	7586.93194	4901.67789	5390.77071	4745.54365	7908.25551	4709.15022	5520.02501	6934.93629	4518.21186	6446.52427	9082.02743	8434.70234	8025.28502	5789.45023	7576.97093	7315.95069	8419.30286	6386.6452	6410.05549	8414.13723	6464.41999	7470.74044	7638.66233	8077.65537	2677.08913	6976.57474	8379.32501	7762.79983	4963.85638	8785.41581	6598.57002	6815.64195	5137.6234	4783.80984	4871.02011	4457.06047	6698.64881	4315.4821	6470.16679	4625.7463	5757.27533	4518.26385	3628.37085	8881.74888	5301.47111	8377.77198	7430.29858	5286.06344	5474.2551	8641.38692	6510.66542	7709.77139	9356.91741	5990.63135	7932.3998	6512.14437	5672.71055	6223.09779	4458.60946	7287.3094	6745.02927	6573.63823	8045.36413	7607.58108
4800	5100	5910.07642	6240.83293	5529.55311	6869.50841	5579.03145	4903.14319	6364.26903	6602.72578	5906.68488	5387.12444	7539.47499	5573.93409	4942.87602	5398.55606	4490.80427	6890.54863	4692.95071	5483.35382	7219.34397	4631.63016	6998.25868	8417.19126	6736.40929	6441.76589	5840.70736	5572.24055	4162.36983	6663.16268	4129.02319	5046.17828	11359.71235	5633.63003	5519.0804	3788.87234	5163.83874	4849.84495	6317.37103	5580.29627	7576.78848	6613.77099	7595.58776	7732.54341	5258.67799	6457.21122	5195.3081	5670.00072	3884.50002	5223.18961	3677.05924	5921.07449	4837.02686	3984.04733	5595.92187	4165.92384	6233.80285	6960.60969	6111.70843	6307.63197	5022.89577	5982.0632	6955.69948	6925.05892	5387.62743	5652.28303	6193.09602	6107.98973	5657.34154	6345.62898	6356.28571	2891.35297	7141.78979	7987.62586	5929.08475	4352.61786	9013.09682	4364.0603	6352.96511	5167.91581	5282.16419	6783.12124	6293.21006	5595.34702	6475.55768	5792.54721	4702.34594	4670.73786	6072.98779	4387.63713	8508.34626	6089.30485	7866.30155	7542.37587	5073.56428	5509.65522	8072.91459	5310.61211	6990.65189	8114.83496	5498.76169	5849.46523	4694.01726	6608.68874	6150.87291	4109.20415	7265.73837	6629.79854	5925.81988	7677.68617	6654.16067	8603.26394	5708.11481	7010.05811	5079.37119	7219.01572	4554.78856	5693.92781	4505.61768	7188.07791	4888.14976	4856.60686	6402.32754	3984.63469	5546.82357	8756.03701	7325.43654	7386.62656	5645.38941	6921.81666	6960.88175	7846.3571	5786.40121	6280.46194	8086.15475	6195.85897	7095.4036	6987.70944	7772.1875	3095.44784	7557.54827	8452.27962	6948.39601	4796.46433	8208.57679	6084.23937	6452.62646	4690.9715	4757.37041	4817.55684	4187.8255	5692.99558	4028.4583	5927.90202	4359.54525	5584.84194	4311.35282	3302.03904	8707.21828	5310.09685	7739.64912	7143.87024	4912.4004	5117.62876	7827.97013	6110.88294	7541.08348	8473.31116	5839.98768	7132.40218	6203.35573	5666.37046	5741.37939	4579.18803	7781.49597	6724.5834	6183.11947	7639.46276	7173.63635
5100	5400	5338.20255	6162.65617	5233.55843	6634.38927	5070.66179	4814.47405	6263.78663	7075.07966	5388.82935	4523.3289	7377.73964	5079.29689	5546.97268	5587.93397	3460.58605	5794.88099	4610.11034	5625.62372	6262.61667	4052.34213	6601.86015	7962.80957	5814.98193	6091.14418	5111.74693	5528.22131	3509.71123	5058.20637	4336.43489	4584.86625	10006.96973	5305.39793	3215.89933	2438.81212	4374.93013	4650.71904	5391.12621	4446.59298	6621.33511	5898.85513	7061.40912	7239.35289	4795.93472	6522.06867	4970.8998	5551.12294	3647.26484	4000.51803	3608.66831	5463.51927	4668.66521	4012.65657	5085.73547	4357.73812	5456.90481	6756.15408	5958.71925	6176.38095	4931.40062	5533.34758	6014.46591	6620.89794	4944.24116	5538.79941	5694.13168	5577.30177	5201.37278	6029.37038	5881.32256	1993.73727	7150.0415	7375.74248	5644.35015	4024.06969	8549.77438	4049.05839	5601.66244	4590.55534	4794.8186	6491.49316	6164.0458	5330.57146	6156.72084	5706.38706	4669.42741	4453.91601	5713.50252	4854.14861	7359.56581	5804.67137	7044.16016	7777.44825	4624.73692	5518.38771	7429.04007	4962.96268	6709.64858	7666.83919	5229.87048	5615.33721	4158.1209	6396.49216	5828.89203	3789.8894	7571.11128	5733.17229	5619.13547	7517.12833	6208.97367	8053.00353	5339.59211	6192.6815	4671.68236	6768.07493	4647.59959	4607.30445	4297.22314	6828.79813	4441.53721	5062.08256	6342.31992	4384.58086	5211.42904	7897.0939	7757.74453	7101.58698	5242.87924	6279.19243	6535.16165	7742.3824	5516.29067	6019.41349	7466.60045	5565.99259	6465.40792	6697.88812	6697.46802	2396.92056	5746.98513	7565.69446	6746.8093	4695.56962	7789.14616	5660.52277	5965.5372	3958.55393	4181.88088	4535.33438	4384.34001	5444.4757	3581.8645	5407.85294	4279.08714	4966.59536	4231.40494	3430.0589	7813.86041	4614.62904	6468.66689	6838.07967	4669.76727	4992.21637	6873.44622	5427.91312	6864.77787	8724.99834	5152.08556	7254.8725	5538.50335	5448.79124	5179.28221	3614.47671	6721.39926	6288.36608	5782.41145	7057.5415	6715.08378
5400	5700	5011.0353	5060.7772	4978.45906	6548.19835	4942.92178	4299.03948	5895.7163	6564.10995	4869.85968	4158.26205	7128.15466	5293.54283	4866.71463	5007.44527	4207.24792	5601.38306	4574.71711	5822.46633	5641.76123	4626.44748	6420.53742	7660.40153	6049.3309	5857.61051	5133.45438	5831.66138	3659.04441	5776.43832	4106.84	4993.48032	6164.00071	5223.55523	7084.96533	4528.76049	4433.89	5051.64415	5434.56426	4241.08621	6116.20376	6043.47936	6530.95986	7076.35126	4693.88845	6001.70845	4596.45712	5353.20802	3518.06173	4585.70796	3365.59304	5603.90508	4177.38515	3822.68932	4874.38313	3787.62855	5109.71671	6439.94514	5641.5026	5678.68282	4893.2398	5434.17798	5509.01474	6448.60247	5396.63015	4671.4749	5761.08189	5223.90084	5103.28519	5349.43789	5707.48952	3059.59709	7028.60072	5985.54021	5425.71427	3975.10325	7755.90618	3762.72695	5468.97296	4795.47738	4892.65184	6611.5224	5818.7314	5022.31172	6494.33473	6049.44131	4668.59617	4727.92022	5663.36612	4058.56136	7567.52428	5817.98129	8186.28259	6870.18075	4623.12923	5139.79921	7591.82058	5012.26673	6440.68458	7748.3918	5086.57529	5348.34683	4169.76232	5955.65842	6056.07909	4343.65484	7027.13035	5867.45328	5253.83371	7750.23368	6028.24487	8271.35324	4984.42275	5870.523	4641.13903	6764.18971	3876.49417	4523.83737	4113.5717	6961.03089	4310.27018	5127.13825	5818.57731	3663.85303	4968.07418	7970.84777	7213.26282	6523.48356	5303.77411	6086.11569	5894.43713	7333.86572	5530.92243	5736.82352	7281.95203	5309.01355	6360.224	6272.94356	6925.67057	3239.09154	6057.16827	6635.05118	6059.18983	4704.46547	7592.31434	5372.72217	6302.69046	4905.2405	4602.21727	4364.29101	3600.59659	4727.97	3699.05243	5669.93186	4359.06735	5065.01078	4270.27996	3212.0135	7645.76985	4798.95771	7713.31713	5782.38303	4337.89162	4465.31263	7104.05405	5530.21185	6739.37375	8464.85223	5273.16964	6742.3598	5305.00716	5299.41983	5500.69318	5144.66283	7677.81934	6126.57085	5715.06277	6802.52633	6509.37056
5700	6000	4478.60049	4449.01243	4744.88855	6120.70339	4244.26724	4384.01803	5818.60388	5423.11158	5228.92781	5159.82551	7111.18501	4160.48951	4201.2317	5651.33515	3696.25698	5230.3828	4158.7468	5073.45238	5874.52974	3255.73004	5916.68062	7479.19146	5482.69454	5536.87321	4884.3075	5586.84829	3427.78501	4387.31132	3192.68794	4384.76959	8319.86252	5274.62827	5424.27018	2623.3936	4257.70342	4781.62985	5422.01755	5210.86804	6042.59803	5510.64113	6211.02217	6711.89053	4911.28455	5607.75084	4373.37029	5084.47401	3334.59044	4012.30851	3500.04365	5040.39017	3964.79005	3495.03988	4821.43678	3567.40228	5567.89146	6302.31156	5451.17977	4681.41275	4336.39433	5357.03696	5868.19534	5894.15633	4632.79841	4560.81713	5292.49371	5404.68733	5141.07236	5153.60898	5403.37836	2310.02883	7076.08225	5997.52979	5280.67382	3641.75584	7450.07757	3872.16058	5567.41253	4697.39419	4483.755	6361.04406	5480.72129	4663.75113	6222.73245	5697.4264	3952.52022	4017.51997	5746.26529	4006.01691	6717.33676	5660.71234	7498.31248	7004.29143	4597.82861	4878.47503	7230.45481	4968.33547	5659.1221	7470.48306	4791.36255	5131.41158	4315.76576	6213.30995	5962.39843	3019.36949	7068.25082	5702.4609	4549.01905	6583.60892	5408.80256	7930.04412	5088.16681	5039.72486	4383.25908	6107.41766	3918.6946	4145.76232	4139.34447	5993.07822	4031.26414	4330.08471	5598.35151	3438.46276	5123.05587	7305.57703	5959.6436	5407.35794	4265.29227	6187.12383	5743.25709	7001.58651	4925.1969	4653.47236	7102.21977	5283.78304	6211.50052	5900.37859	6240.30803	2818.71762	5655.77989	6814.34839	5849.60565	3757.8159	7259.05208	4978.26902	6422.62202	5050.35766	4163.35913	4434.09298	3817.93454	4753.37026	3578.12945	5188.12276	3702.58723	4701.9981	3878.63123	2871.85735	7456.45532	4646.48222	6422.0159	5854.8579	4556.23355	4331.7531	6989.85045	5325.29827	6200.86922	8402.74589	5007.58903	6088.16787	5270.31746	5475.46969	5499.16284	2729.65813	6938.69385	6821.89228	5221.76644	6240.44604	6165.34718
6000	6300	4568.1532	4462.95724	4344.73591	5954.68478	4683.31439	4252.56176	5004.61511	6394.51087	4659.71536	4604.98448	7048.03632	4899.05797	5473.80807	4238.78808	3453.91038	5127.44362	5318.30388	4190.92126	5089.99019	3895.13433	5315.06651	7398.38077	5206.31633	5179.57081	4705.72879	4838.62381	3800.43962	5306.89703	4476.89525	4901.89328	8769.83203	4188.33427	4075.48185	3478.94462	3467.72926	4558.25634	5105.51694	3575.67294	5637.97127	5277.06385	5413.45475	6152.49971	4811.41229	5817.48759	4301.90451	4889.30442	3291.08895	3586.15196	3131.92806	4648.34799	4219.1718	3161.82483	4504.34572	4175.24601	4750.04388	5869.48797	5334.93203	5008.60828	4362.54645	5108.4661	5832.37406	5387.44607	4772.4721	3997.31744	5069.43604	4989.85288	4680.56149	5080.56212	5174.81925	2291.41844	6858.76405	7242.94064	5137.48206	3578.87817	7511.14821	3673.77293	5203.62922	4419.54062	4257.02905	6269.62448	5964.31042	3921.35394	6388.93459	5523.17963	4083.77742	4300.94888	5522.55065	2963.58842	6280.38789	5920.52401	6922.87019	7296.425	3828.44548	5002.70685	7011.76563	4377.14109	5748.14755	6515.18534	4751.97635	4928.5435	3919.27555	5611.85194	5535.62079	3775.31088	5995.33907	4698.05297	4817.20795	6290.02464	5240.55462	6980.71836	4899.2086	4754.68284	4123.04775	5659.79681	3654.75058	3537.5703	3684.56034	5723.08633	4306.52375	4106.94403	5046.15494	4154.23287	5159.87912	6872.10513	7609.92854	5601.38406	4721.32863	6173.15863	6103.00501	6457.86458	4945.43167	4250.65035	6609.4469	5010.30746	5767.14765	5778.22839	5874.04267	2567.42242	6303.24492	6786.66455	5176.82577	3810.35401	7223.60134	5181.96135	5422.1238	4309.9209	3683.03992	4404.36543	4065.48505	4112.13738	3693.21003	5113.63904	3724.36212	4985.84059	4020.69485	2409.20953	6975.74454	4778.28287	5911.05833	5439.35275	3996.53303	4372.3085	6096.57624	4665.32448	6094.82709	7594.85427	4447.21798	6215.14156	4857.22038	4679.07949	5288.46325	3806.69475	5873.2634	6254.35176	5164.44074	6260.17296	5882.96214
