frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	non-WM-hypointensities	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
480	600	22613.97831	25187.84017	28696.84179	25983.26601	33879.99676	31536.52713	35773.83931	35339.99788	31758.135	23629.42998	23946.82828	28041.81682	29034.86346	34706.08892	31458.687	25685.43011	31227.00103	19933.30626	18681.3901	29439.0351	29989.71807	26495.26404	35536.26944	29961.07793	34976.59982	30261.61315	27139.33384	29427.06044	27994.93224	25896.4101	31482.51172	21780.41678	18451.34115	19945.27819	16036.41845	20934.32793	16039.21616	18506.26913	23435.13375	18431.67843	27337.17232	19783.82506	22020.46413	17595.04033	24836.65308	13645.38009	10635.07684	23123.71588	15066.6758	16248.84333	27736.44905	21763.43356	13143.92092	23573.94628	23924.06636	19715.13228	10896.97046	16482.7865	25041.36341	14046.88316	26585.19982	17925.72388	23876.14864	31231.07604	18657.79157	24378.31424	15191.73679	17731.01505	14009.35141	4387.70375	18265.32055	32793.1329	28146.30668	30606.81777	28700.90967	23086.41763	23773.21622	8518.3393	25145.13537	18861.95805	15005.60883	26003.28014	19588.93022	15010.01167	25571.70814	22911.99121	18945.84983	26149.13618	26019.09587	26650.49892	16060.51518	21824.29301	32426.77584	18166.513	30172.17477	21624.31611	26468.78189	33134.78773	23678.5806	23968.83155	17486.24024	23553.40276	20423.39455	5534.57256	20062.08105	31456.71612	29390.25224	27508.3964	21446.09038	27387.88673	24914.74176	24175.04343	26955.03518	24487.23183	19620.85111	17879.72265	23866.26872	24533.47862	24532.15383	26850.62411	22004.98593	27457.67848	23206.7198	26483.32353	16844.05929	24078.88176	23665.55951	20152.70598	19715.23347	25013.16839	22960.79287	24223.48589	27945.12595	26168.93084	24141.96792	24295.35738	21766.30651	7059.2257	22388.85402	29014.55894	27625.95659	23838.6588	21971.87141	26990.86164	28000.33786	14951.34485	26947.99236	26028.67519	23869.08913	21092.06915	26864.43979	24081.94854	25992.30126	26748.60833	27051.58249	27708.07544	23606.94197	26612.3033	23354.33532	26921.7027	30095.66952	23193.68659	22274.95589	24849.59017	23601.43167	28501.32474	27489.86773	26138.03811	23163.81331	27349.21819	24975.15876	12908.08414	24958.73013	26966.63425	27421.86218	21962.40182	20785.65665
600	900	19615.89487	21758.33746	24915.25411	20803.89098	30099.71738	26739.32245	29418.31876	29583.77287	27058.47779	20149.78735	21280.08856	23494.52249	25016.66163	27900.58409	25337.51887	23002.3692	25814.07835	18579.43765	16954.42272	24619.75335	25579.49532	21183.12347	30337.3057	25596.32573	28812.28783	27177.39932	22123.20718	25250.758	22401.30802	22005.89678	27862.06055	19521.79505	18731.49023	18386.28277	14492.62453	18720.76398	12945.11105	14906.24001	20752.70801	15585.62764	23308.20135	17302.10655	17598.54939	14307.20053	20299.52527	11581.74827	9170.16891	20543.28336	11607.64502	14445.61343	22497.48554	17472.09898	11699.00738	19133.35348	19890.80664	16701.76041	10868.49999	14563.32768	21483.61575	12478.00164	22764.52471	15532.88762	19846.56333	25917.57921	16154.93349	20519.19767	12744.55315	15518.05716	12205.44896	4361.82647	16395.17676	25043.23894	23448.24857	24258.08605	23234.33118	18744.93069	18612.27102	7782.42104	20061.99384	14681.67749	11620.33932	21547.84571	14227.41223	12989.58314	19925.70719	18137.96461	14587.88369	20233.55821	21211.80408	21115.67665	14807.64041	17692.25109	25076.74303	14909.10621	23675.08292	17761.63744	21352.01816	26140.06594	18930.27374	19824.38565	14234.22992	18775.75064	15981.65886	5628.10396	17690.04435	24520.514	24131.41763	22233.18636	19420.07314	22837.77095	20064.55716	19189.24961	23051.69287	20060.90481	16051.4208	15922.9391	18683.94934	20572.3857	20636.35738	21908.70013	18318.87893	22719.91751	19799.4931	22063.34351	15316.39133	20158.19157	20113.74984	17321.49859	18021.55881	20962.14165	19746.76533	21957.70378	23252.74067	22490.45896	19800.19006	20516.58444	18759.22539	6679.03699	19154.14229	23244.58894	23730.09507	20694.75371	18970.99138	22242.45261	22050.56488	12001.31923	22286.86064	21432.16947	18647.66301	18663.28482	21228.14858	19563.90298	21167.01403	21447.24321	21214.83352	21653.13168	20020.12203	22326.96831	19264.88538	21735.03629	23049.79198	19065.46666	18658.6621	20960.97099	20126.10622	23618.02076	23063.97003	22322.77915	19829.2038	21969.40759	20839.18941	11446.02093	20498.26259	23509.94955	24038.62526	20027.4771	19434.6172
900	1200	17156.30168	19973.33682	21244.10517	16627.0123	25751.67305	22294.94391	24453.18394	25039.54941	22886.59529	16580.14823	18452.66722	19909.12285	21726.62576	22110.95796	20763.05467	20047.1215	24592.04274	16948.41591	15519.093	20838.90295	21940.99825	16962.01238	25391.59592	21422.61615	23303.93405	23457.92048	18579.87639	20732.06019	17440.75641	18884.78818	24905.81576	17455.20933	17907.15625	17044.47774	13662.63388	17289.05366	12198.90122	12800.73294	18243.59459	13079.96761	19586.68602	15039.31355	14550.68338	11781.36062	16296.88205	9765.67786	8056.93585	18257.04022	9184.07838	12440.17451	18244.13354	14551.5071	10390.71584	15404.5209	16646.82736	14344.59367	10924.98535	13250.11219	18018.49413	11126.4528	19316.79873	13449.47831	16700.59706	20747.52765	14086.65288	17050.62022	10783.34095	13505.04557	10604.51067	4234.08643	14417.94441	20332.11025	19312.25755	19907.67193	19234.73454	15481.90959	15169.56884	7331.5034	16100.05759	11388.27386	9365.50722	17746.33966	10746.82729	11507.19445	15882.07768	14861.41354	11816.82029	17175.08331	17158.82976	16952.43554	14013.70821	14633.5232	19610.25001	12206.83029	19411.22464	14828.87392	17415.68291	21101.25806	15500.8858	16533.23615	11861.09276	15523.03901	12581.91319	5336.56618	15697.44173	20651.13209	19925.2141	18462.38726	17569.6092	19546.56898	16773.54756	15295.95281	19199.88352	16602.04839	13116.05425	15013.62853	15201.76618	16892.62119	17723.50723	18107.56522	15475.32838	18281.48486	17437.17966	18411.90125	13899.17931	17359.74797	17457.12923	14806.36941	16585.22799	17857.85236	17544.04986	19784.458	19738.43745	19543.82444	16650.81301	17199.72315	15878.09234	6016.91297	15580.09552	19489.58127	20617.84442	18576.9324	17429.97521	18892.0119	17992.21311	10107.52741	18395.91384	17567.10187	14746.00649	16366.51098	17062.28328	16088.6175	17774.02965	17503.52032	17194.0581	18023.9676	17110.57383	18941.68735	15878.82592	17315.81351	19033.60814	15722.83188	16683.9707	18033.36342	17424.40397	20281.36689	19557.77084	19507.95263	16994.12436	18023.6677	17451.88841	9629.51597	17477.03375	20160.51853	20776.02137	18442.12411	18168.5354
1200	1500	15342.67886	18266.15182	19203.79044	14299.76546	23166.47724	19635.30411	21053.81428	21953.38766	19583.30888	14270.88825	16877.20858	17233.44993	18429.35951	18899.43458	17335.37705	17761.35108	21250.1921	16245.37268	14612.00587	18991.41629	19360.20589	14569.92245	22182.02801	19074.443	20176.84471	21409.10689	16043.38093	18323.25122	15854.78897	17558.32453	20581.38911	16513.98788	18206.5319	15250.9633	13028.26268	16630.90583	10935.31372	11407.02596	16448.49744	11303.54652	17439.51095	13792.49447	12707.50533	10650.46203	14209.86316	8933.12616	7390.99013	16617.70446	8109.64398	11476.2555	15796.92396	12860.12259	9624.87651	13033.09858	14736.34548	13043.25883	11042.5218	12291.39655	16725.57835	10395.12648	17453.20964	12370.4736	14876.65102	18044.95995	12832.02961	15244.13899	9794.29743	12264.0852	9655.67487	4227.07204	13851.25368	17681.24408	16794.22011	17150.16185	17407.34104	13741.99772	13518.15372	6555.41823	13566.35127	9881.64349	8197.77918	15878.23723	9217.19896	10656.89121	13742.87459	13079.31967	10436.05876	14038.92614	15190.36997	14610.25119	13154.27756	13112.02659	16986.47038	10895.3046	17191.80165	13113.63087	15523.86875	17803.58107	13537.6045	14831.69257	10547.38751	13610.82988	10948.23395	5266.7319	14602.0117	18427.84646	17415.03694	15925.90352	15885.13976	17859.55602	14839.31427	12664.87594	17138.39557	14666.52471	11398.5674	14813.38836	13380.96679	15087.35583	16550.48139	16271.24627	13742.42438	15864.85741	16427.30173	16558.01297	12767.81472	15480.24671	16040.51707	13615.61874	16001.21388	16292.579	16473.94258	18199.5026	17850.6725	18008.44937	15111.75165	15592.15133	14542.97243	5922.84483	14100.14494	18166.32232	18440.10128	17426.27756	16352.27216	17570.17802	16206.29424	8684.39701	15983.67579	15538.10711	12287.85747	15322.40813	15039.37031	14271.38641	16014.65074	15570.91079	14514.00151	15264.49166	16039.28891	17000.91566	13911.58998	15351.43336	16982.93683	13814.6208	15838.94691	16507.7781	16275.31176	18139.79759	17654.09133	18136.99063	15422.595	15496.70774	15558.93821	8791.28439	15556.23882	18449.57553	18619.38893	17672.35917	17458.72762
1500	1800	13877.32651	16849.22254	17523.10397	12635.37012	20261.88525	16942.35926	18545.35973	20136.06092	17399.55831	12787.92431	15606.74086	15380.32416	16419.94616	15864.74249	15672.98023	16638.79758	19121.89522	15387.89686	13193.11877	15429.58122	17353.15885	12777.27614	18990.44995	17231.53284	18015.75597	18822.91243	13932.10759	16102.27634	12901.85612	15534.63181	18721.11502	14724.13623	17440.55859	12911.55981	12096.56961	15059.89596	10572.37136	10873.30298	14971.94118	10372.5324	15839.15501	12882.98985	11526.3075	9797.15115	12571.98967	8170.25888	6909.51176	15141.37722	7313.59954	10773.54351	14273.28949	11471.41212	9035.5013	11586.21836	13234.89523	11835.45332	10940.83721	11252.33121	15102.00115	9530.90653	15547.17367	11342.20533	13252.3422	16023.70329	11930.07357	13649.97525	9033.31503	11325.04603	9001.02395	4281.79606	13446.72395	16077.36189	15127.78878	14959.5583	15925.91158	11894.03201	12197.418	6490.60696	11955.73945	8578.1849	7461.46935	14618.3356	8135.06072	9970.76024	12348.81923	11685.76351	9333.53376	12911.97122	13726.76785	12651.54754	13229.16361	12071.23008	15217.94404	9641.79076	15651.45941	11567.67612	14271.22612	15854.09542	11751.51308	13466.70827	9482.90848	12319.79815	9675.44475	5237.69341	13667.87341	16926.20704	15550.14452	14742.6209	15318.45939	16604.83152	13406.19976	11477.81157	15329.37567	13593.69701	10526.16836	13777.6888	12115.16384	13898.10658	15170.1368	14637.96561	12902.34534	13935.47715	15211.99976	15340.95474	12118.30642	13940.24556	14878.16858	12562.17642	15022.92767	15130.4429	15030.4872	16871.77631	16472.39293	16695.50512	13735.51464	14432.4894	13646.63003	5843.69769	13074.58539	16588.51566	16935.59927	15959.20317	15252.45156	15820.86426	14833.08803	7597.79521	14539.88424	13657.2104	10461.64472	14266.42937	13485.72819	12794.59639	14427.65143	13732.52014	12421.37278	13291.86388	14828.31249	15447.41124	13385.12878	13571.71009	15546.77087	12091.52313	15097.47551	15023.66516	15429.6616	16784.21541	16026.00044	16805.68767	14220.49725	13945.45863	13493.60926	7942.01419	14009.76989	16857.53554	17033.56639	16826.78402	16469.4026
1800	2100	12721.26848	15031.73159	15934.25012	11056.71872	18058.17301	15402.48432	16470.11751	17226.11033	15227.49576	10417.97541	14014.55385	13836.83579	14624.22785	13778.28594	13193.61958	15042.21485	18081.11363	13619.35277	12107.34626	14324.17089	15600.28345	11259.87772	16910.09533	15369.4039	15743.19736	17124.27586	12936.32814	13651.8449	12191.85333	14263.48703	16919.17806	13602.94545	16296.84896	12608.51024	11438.97951	12847.8035	9589.32135	9845.585	14401.52543	9136.69686	14378.73223	11954.86152	10186.80423	8767.43796	11161.18523	7538.39795	6413.44185	13869.16287	6577.99429	9986.24824	12496.38678	10332.34941	8366.64507	10447.67357	11745.49968	11080.42257	10440.46606	10401.92104	13683.75252	8881.0203	14148.3759	10371.59818	11858.8342	13811.55674	11098.85457	12144.66849	8112.97122	10374.43717	8397.16013	4111.89449	12242.68065	14432.44804	13359.2628	13956.1219	14746.42497	10464.33238	10683.32992	6090.61521	10412.26335	7563.70282	6747.71836	13406.07682	7122.41899	9105.69847	11198.74636	10444.76189	8840.84563	11688.16722	12577.80447	11157.55684	12724.85209	10887.15516	13347.11185	8697.70597	13958.87294	10345.17251	12989.3064	14246.77291	10671.28498	12026.47773	8519.85594	11184.08345	9031.58132	5359.75076	12652.97373	15526.86511	14032.34375	13253.00459	14453.14101	15403.07726	11861.38648	9090.39815	13674.10547	12275.84335	9377.34339	13224.56308	10763.69002	12799.00517	13665.00003	13281.03892	11846.39439	12825.45963	13876.67887	14373.23004	10940.31425	12725.25949	13524.45076	11437.76931	14294.85121	13841.54832	14060.73277	15522.41186	15216.26594	15385.76315	12524.916	12816.33745	12502.29606	5388.22574	11930.76191	15294.63316	15611.47369	15032.84692	14389.8252	14479.34894	12987.04884	7168.21989	12810.09556	12028.57098	9063.90895	13229.01473	11889.77075	11546.10907	13869.35765	12574.25293	11051.59093	12325.7497	14234.53717	13836.95131	12124.35638	11835.70021	14013.60205	10752.1058	13656.50186	13605.76961	14349.16378	15667.60678	14757.36186	15533.54555	12989.49599	12143.59988	12384.54521	7792.36361	11897.56724	14770.45013	15446.2592	16097.06847	15690.79695
2100	2400	11714.44674	13628.63443	14112.36249	9899.4723	15765.62597	13624.48661	14659.66315	15922.03754	13809.52344	9537.23268	12737.57351	12008.87924	13182.72719	11562.21665	11595.34029	13507.28804	15909.45904	12651.9164	11326.48307	12672.55879	14046.20503	10155.23483	14551.32583	14004.40293	14116.38147	15250.23904	11138.46767	12164.16662	10301.70618	12510.62476	16259.9349	12489.88829	14879.36458	11106.81808	11199.56543	12486.81716	9480.06044	8999.36435	13016.84278	8460.76887	12964.49329	10896.94282	9398.56292	8427.42226	9934.23138	6781.72185	6107.58899	12699.07194	6008.76374	9284.33333	11482.17682	9124.12515	8053.50475	8961.2806	10533.46707	10104.6127	10385.23928	10017.96351	12297.45715	8364.50018	12812.72854	9427.62134	10671.94076	12517.57093	10217.36443	10975.11494	7582.88476	9558.65091	7768.01599	4003.75392	11476.48053	13235.57718	11990.61695	11874.2072	13461.30184	9648.77886	9881.34427	5760.2805	9356.66674	6899.83971	6349.51179	12153.69234	6579.06157	8671.87664	10001.8693	9624.24503	8254.8042	9981.02782	11296.78833	10176.84705	12274.15713	10247.37436	12005.04168	8026.54426	13097.10171	9556.37451	11789.14868	12879.35446	9544.80682	10993.0696	7768.21504	10268.8615	8322.16755	5239.78225	11574.6837	14589.16468	12685.65072	12063.08386	13244.9717	14389.8453	11128.78156	8997.14695	12507.02832	11031.69333	8612.05909	12594.07212	9862.68202	11572.84171	12801.7983	11975.8561	10904.81471	10815.54594	12961.66381	12824.08828	11006.12135	11685.4601	12634.35363	10574.74941	13818.21234	12733.01373	12880.2703	14479.65272	14023.216	14128.42907	11678.17221	11750.43378	11660.00032	5169.1093	10900.73156	14814.34929	14046.13976	13537.02373	13381.22827	13612.19383	11864.29956	6480.44585	11793.83387	10586.50831	7966.19201	12330.33829	10852.92612	10658.81634	12433.82369	11292.83422	9523.13387	10582.421	13284.42691	12863.01438	11614.78712	10922.59032	12802.2084	9667.90076	13254.60527	12552.71301	13282.25128	14484.9788	13419.67399	14399.01528	11753.16922	11115.33316	11039.10646	7226.40388	11332.27123	14031.82143	13932.35478	15100.6226	14722.10348
2400	2700	10834.69769	12814.63937	12959.11669	8879.5856	13947.58907	12296.32508	13179.95458	14205.22163	11797.66601	8196.89758	11434.37511	11415.5714	11489.04771	10196.54099	9930.79202	12208.61284	13244.49	12468.2664	10377.24108	10984.03736	12636.71664	9192.27651	13267.73535	12748.55757	12339.53741	13954.0663	10107.5709	10793.70659	9776.6731	11680.74287	13467.11252	11563.11982	12949.66016	10647.82983	10867.66976	11460.06601	8435.93211	7845.77176	12401.36478	8191.58559	11648.54864	10076.56535	8310.55888	7834.34277	8947.64277	6489.20293	5751.40665	11626.93591	5632.13273	8733.93303	10325.21602	8065.60544	7435.59833	8125.93655	9408.11154	9350.49759	9645.35513	9284.18315	11870.69588	7662.40796	11863.38381	8811.11742	9780.74645	10923.79678	9240.44513	9916.45783	7013.35487	8849.28136	7295.10408	3817.55029	10614.82299	12118.15396	10902.61378	10676.71074	12981.15972	8661.21834	9018.88827	6138.81339	8438.06484	6340.84964	5960.97728	11181.23877	6029.43659	8074.3226	9118.83337	8363.16344	7819.17962	9013.70272	10800.33262	9171.54474	11682.20073	9281.0432	10914.28049	7342.34729	11657.90462	8703.99178	10698.01589	11732.73063	8554.11266	9852.20047	7143.79083	9494.00866	7752.51635	5337.69836	11463.98898	12638.66547	11414.48474	11370.16094	12340.85202	13240.83031	9798.66745	8049.40353	11337.86562	10317.36803	8080.7247	12331.55138	9198.26301	11070.51725	11705.38561	10705.10565	10059.85745	9947.07715	11863.14327	12115.41429	9940.05261	10828.59264	11747.69775	9818.11865	13014.71216	11965.94915	12113.50274	12823.52926	13042.9211	13360.09405	10690.18618	10969.76133	10673.06693	4952.78064	9932.183	13529.89356	13053.34803	12275.92278	12932.59347	12495.07383	10906.16694	6516.44228	10560.0891	9487.28721	7277.82872	12007.02288	9639.39399	9711.07295	11549.95219	10361.35634	8844.68071	9437.72576	12580.94927	11676.11823	11186.69156	10124.17775	11780.64784	8806.01697	12735.67026	11738.03971	12525.21105	13316.59543	12353.31551	13492.68544	10855.87719	9939.87567	10111.71793	7154.86976	10933.97144	12550.06979	12864.4969	14409.66858	14119.10957
2700	3000	9563.65759	11490.17309	11803.76703	8054.48165	12352.30971	10952.92785	11662.21661	12376.89534	10513.84222	6981.72156	10392.46813	10320.85947	9723.86369	8764.74342	8989.03519	11546.16121	14681.68853	11207.88127	9505.60376	10532.04513	11433.09809	8270.69777	11907.17965	11861.88482	11061.76015	12230.89995	9602.65741	9558.45571	8043.7009	10564.84228	12468.86589	10730.92734	12252.05241	10127.69194	9668.67324	10546.8102	7503.04812	7538.01791	10946.83512	7117.32831	10808.33625	9053.55297	7542.18452	6752.22296	8089.97966	5863.41889	5339.15211	10681.52523	5171.54293	8228.76657	9160.59364	7730.61343	6904.49827	7464.52672	8734.5552	8516.09591	9712.91393	8663.36835	9885.49521	7162.96644	11041.38043	7986.70943	8975.03292	9857.92887	8604.37148	8914.66444	6328.05519	8272.37135	6771.75876	3281.38142	9810.22402	10363.83265	9815.8599	9738.92851	11566.18293	7752.7223	8198.01317	5597.73133	7492.06489	5948.90625	5667.49374	10805.95666	5434.61217	7587.24165	8412.50451	7419.59809	7224.40111	8123.82816	9781.22316	7925.7008	11175.81779	8659.30325	9957.55403	6888.33407	10755.30957	7724.01192	9836.47861	10351.98146	7713.19472	9130.25364	6418.92773	8809.73011	7227.36834	4635.55749	10237.24583	11185.91332	10318.7583	10311.61186	11688.94237	12250.78407	8789.32819	6726.40621	10367.10341	9309.45605	7259.50764	10965.86395	8256.35552	9935.3373	10854.396	10245.85344	9199.4145	9028.8947	11168.53624	11073.98737	9512.05044	9517.75193	10269.11913	8857.78227	11915.85694	10827.47574	11354.93177	11885.06737	11908.13181	12226.35759	9756.49859	10116.80967	9915.41387	3914.644	8923.84594	12383.88911	11932.08053	11562.07236	11518.70177	11299.78412	9958.91629	5836.47619	9352.32619	8782.09173	6481.75685	11263.74919	8465.76984	8967.0598	10555.03439	9145.52112	7859.44724	8872.42339	12059.61178	10403.73533	10090.05163	8870.18761	11135.88859	8060.67657	11719.73032	10663.60662	11560.83907	12376.81167	11316.77155	12681.59316	9874.60061	9204.60054	9126.35553	6066.8064	9419.4253	11116.32827	11593.19054	13525.22275	13014.70736
3000	3300	8661.41946	10598.80213	10479.00623	7233.30041	10717.88054	9735.33383	10489.9228	11708.95985	9112.30286	6802.11412	9605.23047	9181.59327	8738.69448	7664.75459	7544.01141	10565.82978	9729.69049	10224.40045	8237.37898	9332.29455	10166.58247	7620.85171	10310.8793	10195.27163	9591.6834	11510.05311	8358.33084	9004.5888	7298.64489	9943.20549	10710.11621	9447.74832	12915.45964	9259.99098	9927.48608	9222.64093	7588.77021	7525.75051	10248.02139	6449.24039	9873.3005	8546.68991	7086.27078	7071.81379	7381.80035	5400.25577	4962.98381	9681.28912	4796.77215	7740.01746	8265.63083	6888.13507	6552.56019	6606.28576	7743.54792	7527.00901	9151.77382	7965.97747	9329.5937	6784.56837	10067.31013	7309.10996	8054.13341	8675.4708	7962.31758	8215.74107	6046.02983	7558.68979	6472.91923	3438.25249	9640.21168	9948.66104	8932.46052	8316.57573	10814.86163	6882.09595	7524.07181	5286.8217	6585.02721	5380.19462	5410.23197	9558.27925	5054.81873	6972.12207	7426.2684	7084.54185	6991.44104	7583.53446	8983.22808	7465.94355	10349.50534	8350.56779	9056.76321	6319.95012	10313.643	7079.10966	9082.58157	9721.84727	6913.49181	8065.19197	6026.13354	8282.55341	6809.4612	4761.90361	9335.62842	10279.10452	9515.50669	9145.83447	10971.02668	11486.69957	8357.11488	6615.47586	9349.91508	8614.66805	6622.95525	10743.21223	7538.55679	9137.74981	9979.8429	8937.07406	8639.84921	7934.25216	10252.18584	9977.90177	8954.90192	8814.64642	9819.32744	8489.7978	11544.65621	10126.2771	10521.11244	10803.21003	11112.4901	11203.64781	9000.10755	9201.31454	9468.86372	4328.47862	8625.48642	12092.75878	11253.28845	10385.47189	11068.06217	10529.61538	9211.31767	5320.7287	8444.45955	7695.94776	5789.98397	10329.4506	7911.58199	8038.07173	9627.66004	8671.98041	6898.15877	8292.0169	11034.97969	9868.6834	9632.00725	8145.3948	10399.69749	7174.10816	11304.82214	9822.05179	11023.2633	11107.76384	10385.66864	11734.29739	9292.81414	8141.10413	8295.30704	5843.77934	8474.79916	9899.97901	10733.96412	12613.54238	12356.84688
