index	name	volume-mm3
2018	ctx-rh-parsopercularis	4122.0
2019	ctx-rh-parsorbitalis	3141.0
2020	ctx-rh-parstriangularis	4550.0
2021	ctx-rh-pericalcarine	2134.0
2022	ctx-rh-postcentral	8771.0
2023	ctx-rh-posteriorcingulate	3880.0
2024	ctx-rh-precentral	13745.0
2025	ctx-rh-precuneus	10600.0
2026	ctx-rh-rostralanteriorcingulate	1768.0
2027	ctx-rh-rostralmiddlefrontal	19759.0
2028	ctx-rh-superiorfrontal	23053.0
2029	ctx-rh-superiorparietal	13141.0
2030	ctx-rh-superiortemporal	14061.0
2031	ctx-rh-supramarginal	12650.0
2032	ctx-rh-frontalpole	1195.0
2033	ctx-rh-temporalpole	2653.0
2034	ctx-rh-transversetemporal	1164.0
2035	ctx-rh-insula	5939.0
3001	wm-lh-bankssts	2208.0
3002	wm-lh-caudalanteriorcingulate	3596.0
3003	wm-lh-caudalmiddlefrontal	6367.0
3005	wm-lh-cuneus	2802.0
3006	wm-lh-entorhinal	1173.0
3007	wm-lh-fusiform	8280.0
3008	wm-lh-inferiorparietal	10962.0
3009	wm-lh-inferiortemporal	7012.0
3010	wm-lh-isthmuscingulate	3930.0
3011	wm-lh-lateraloccipital	10937.0
3012	wm-lh-lateralorbitofrontal	7467.0
3013	wm-lh-lingual	6059.0
3014	wm-lh-medialorbitofrontal	3485.0
3015	wm-lh-middletemporal	6491.0
3016	wm-lh-parahippocampal	1941.0
3017	wm-lh-paracentral	4442.0
3018	wm-lh-parsopercularis	5583.0
3019	wm-lh-parsorbitalis	1279.0
3020	wm-lh-parstriangularis	3461.0
3021	wm-lh-pericalcarine	4130.0
3022	wm-lh-postcentral	8829.0
3023	wm-lh-posteriorcingulate	5272.0
3024	wm-lh-precentral	14260.0
3025	wm-lh-precuneus	10937.0
3026	wm-lh-rostralanteriorcingulate	3141.0
3027	wm-lh-rostralmiddlefrontal	14665.0
3028	wm-lh-superiorfrontal	19930.0
3029	wm-lh-superiorparietal	13371.0
3030	wm-lh-superiortemporal	8557.0
3031	wm-lh-supramarginal	9819.0
3032	wm-lh-frontalpole	347.0
3033	wm-lh-temporalpole	546.0
3034	wm-lh-transversetemporal	858.0
3035	wm-lh-insula	11210.0
4001	wm-rh-bankssts	2729.0
4002	wm-rh-caudalanteriorcingulate	2531.0
4003	wm-rh-caudalmiddlefrontal	6903.0
4005	wm-rh-cuneus	2329.0
4006	wm-rh-entorhinal	1117.0
4007	wm-rh-fusiform	7627.0
4008	wm-rh-inferiorparietal	14439.0
4009	wm-rh-inferiortemporal	7548.0
4010	wm-rh-isthmuscingulate	3409.0
4011	wm-rh-lateraloccipital	9962.0
4012	wm-rh-lateralorbitofrontal	8563.0
4013	wm-rh-lingual	6141.0
4014	wm-rh-medialorbitofrontal	4827.0
4015	wm-rh-middletemporal	6925.0
4016	wm-rh-parahippocampal	1523.0
4017	wm-rh-paracentral	5406.0
4018	wm-rh-parsopercularis	3101.0
4019	wm-rh-parsorbitalis	1533.0
4020	wm-rh-parstriangularis	3307.0
4021	wm-rh-pericalcarine	3180.0
4022	wm-rh-postcentral	7115.0
4023	wm-rh-posteriorcingulate	4920.0
4024	wm-rh-precentral	14464.0
4025	wm-rh-precuneus	11547.0
4026	wm-rh-rostralanteriorcingulate	2037.0
4027	wm-rh-rostralmiddlefrontal	16398.0
4028	wm-rh-superiorfrontal	21206.0
4029	wm-rh-superiorparietal	12543.0
4030	wm-rh-superiortemporal	7652.0
4031	wm-rh-supramarginal	10036.0
4032	wm-rh-frontalpole	328.0
4033	wm-rh-temporalpole	731.0
4034	wm-rh-transversetemporal	729.0
4035	wm-rh-insula	9337.0
5001	Left-UnsegmentedWhiteMatter	42339.0
5002	Right-UnsegmentedWhiteMatter	41465.0
