index	name	volume-mm3
2018	ctx-rh-parsopercularis	3270.0
2019	ctx-rh-parsorbitalis	2780.0
2020	ctx-rh-parstriangularis	4492.0
2021	ctx-rh-pericalcarine	2303.0
2022	ctx-rh-postcentral	8238.0
2023	ctx-rh-posteriorcingulate	2778.0
2024	ctx-rh-precentral	12962.0
2025	ctx-rh-precuneus	8206.0
2026	ctx-rh-rostralanteriorcingulate	1804.0
2027	ctx-rh-rostralmiddlefrontal	13510.0
2028	ctx-rh-superiorfrontal	19358.0
2029	ctx-rh-superiorparietal	10001.0
2030	ctx-rh-superiortemporal	10263.0
2031	ctx-rh-supramarginal	8118.0
2032	ctx-rh-frontalpole	1050.0
2033	ctx-rh-temporalpole	2522.0
2034	ctx-rh-transversetemporal	1084.0
2035	ctx-rh-insula	5817.0
3001	wm-lh-bankssts	2379.0
3002	wm-lh-caudalanteriorcingulate	2545.0
3003	wm-lh-caudalmiddlefrontal	5867.0
3005	wm-lh-cuneus	2479.0
3006	wm-lh-entorhinal	535.0
3007	wm-lh-fusiform	5508.0
3008	wm-lh-inferiorparietal	7059.0
3009	wm-lh-inferiortemporal	5745.0
3010	wm-lh-isthmuscingulate	2889.0
3011	wm-lh-lateraloccipital	9608.0
3012	wm-lh-lateralorbitofrontal	6020.0
3013	wm-lh-lingual	4416.0
3014	wm-lh-medialorbitofrontal	2591.0
3015	wm-lh-middletemporal	3390.0
3016	wm-lh-parahippocampal	1396.0
3017	wm-lh-paracentral	3626.0
3018	wm-lh-parsopercularis	3040.0
3019	wm-lh-parsorbitalis	983.0
3020	wm-lh-parstriangularis	2873.0
3021	wm-lh-pericalcarine	3275.0
3022	wm-lh-postcentral	8062.0
3023	wm-lh-posteriorcingulate	3763.0
3024	wm-lh-precentral	13453.0
3025	wm-lh-precuneus	7971.0
3026	wm-lh-rostralanteriorcingulate	2498.0
3027	wm-lh-rostralmiddlefrontal	9689.0
3028	wm-lh-superiorfrontal	17485.0
3029	wm-lh-superiorparietal	11005.0
3030	wm-lh-superiortemporal	6505.0
3031	wm-lh-supramarginal	7219.0
3032	wm-lh-frontalpole	299.0
3033	wm-lh-temporalpole	581.0
3034	wm-lh-transversetemporal	745.0
3035	wm-lh-insula	9659.0
4001	wm-rh-bankssts	2153.0
4002	wm-rh-caudalanteriorcingulate	2479.0
4003	wm-rh-caudalmiddlefrontal	4844.0
4005	wm-rh-cuneus	2397.0
4006	wm-rh-entorhinal	993.0
4007	wm-rh-fusiform	5495.0
4008	wm-rh-inferiorparietal	7949.0
4009	wm-rh-inferiortemporal	4420.0
4010	wm-rh-isthmuscingulate	2757.0
4011	wm-rh-lateraloccipital	9338.0
4012	wm-rh-lateralorbitofrontal	6574.0
4013	wm-rh-lingual	5326.0
4014	wm-rh-medialorbitofrontal	3469.0
4015	wm-rh-middletemporal	4256.0
4016	wm-rh-parahippocampal	1585.0
4017	wm-rh-paracentral	4323.0
4018	wm-rh-parsopercularis	2908.0
4019	wm-rh-parsorbitalis	1351.0
4020	wm-rh-parstriangularis	3382.0
4021	wm-rh-pericalcarine	3637.0
4022	wm-rh-postcentral	6753.0
4023	wm-rh-posteriorcingulate	3796.0
4024	wm-rh-precentral	13461.0
4025	wm-rh-precuneus	8079.0
4026	wm-rh-rostralanteriorcingulate	1899.0
4027	wm-rh-rostralmiddlefrontal	11611.0
4028	wm-rh-superiorfrontal	16214.0
4029	wm-rh-superiorparietal	9620.0
4030	wm-rh-superiortemporal	6327.0
4031	wm-rh-supramarginal	7296.0
4032	wm-rh-frontalpole	308.0
4033	wm-rh-temporalpole	633.0
4034	wm-rh-transversetemporal	542.0
4035	wm-rh-insula	8956.0
5001	Left-UnsegmentedWhiteMatter	27001.0
5002	Right-UnsegmentedWhiteMatter	27489.0
