frame_start	frame_end	Left-AV	Left-CeM	Left-CL	Left-CM	Left-LD	Left-LGN	Left-LP	Left-L-Sg	Left-MDl	Left-MDm	Left-MGN	Left-MV(Re)	Left-Pf	Left-PuA	Left-PuI	Left-PuL	Left-PuM	Left-VA	Left-VAmc	Left-VLa	Left-VLp	Left-VM	Left-VPL	Right-AV	Right-CeM	Right-CL	Right-CM	Right-LD	Right-LGN	Right-LP	Right-L-Sg	Right-MDl	Right-MDm	Right-MGN	Right-MV(Re)	Right-Pf	Right-PuA	Right-PuI	Right-PuL	Right-PuM	Right-VA	Right-VAmc	Right-VLa	Right-VLp	Right-VM	Right-VPL
480	600	24225.38602	26337.2716	27444.48661	29290.06908	22387.82778	22669.76689	24385.23359	21418.33248	32141.30592	28740.88808	22142.47079	25385.40234	24047.52769	29397.01477	23105.5133	24603.28655	21624.84768	23741.16899	27148.57757	26127.35144	28132.63517	20746.21606	26167.90782	23227.01986	26289.67267	27284.40019	30495.69562	21980.34407	22427.86739	26111.17667	21794.65755	31611.13315	27390.40001	23714.02392	23827.79668	27807.15071	28992.52019	24424.74127	25914.22865	23132.24601	23971.71954	26905.94766	28077.95589	28990.77276	20670.53125	26228.1785
600	900	19506.68739	22312.81929	19705.09682	23449.91177	15334.05573	20686.90436	16061.68007	18185.22701	23740.42992	21430.56916	21921.79114	21088.76172	20059.47376	21195.33597	20715.66354	17535.29398	16501.35253	20544.16809	21608.5851	21486.07635	21757.5872	16246.72974	20816.36992	18996.63295	23131.87901	20228.5571	25471.11826	15056.39006	20058.45375	17366.88775	17804.65788	24923.18787	21762.6431	22794.87395	21421.61113	21992.26347	23162.84914	21039.99479	20131.76493	17647.03559	20902.19898	23934.95273	22571.77079	23182.43628	16833.18555	22118.50908
900	1200	14335.74928	17824.34692	12987.54897	18841.77422	10025.83444	16943.05746	10049.8902	14105.11952	16808.11258	15532.41355	17990.26469	17533.71094	15999.07222	15416.43367	15633.9707	12149.12993	11803.74473	17060.03041	17974.23856	17150.21966	16721.39583	15360.06641	16668.00291	14293.01038	17893.15516	13912.14648	18489.12115	10311.74033	17402.77439	11356.25368	13455.43278	17870.57771	15441.83311	17494.86734	17475.68984	16207.82774	15460.23219	15612.17707	14020.35867	11618.78315	17134.30749	18683.66875	17468.51832	17084.27884	15102.82715	16838.70873
1200	1500	11677.05581	14498.17878	10444.87737	13503.92221	8713.88932	14942.91304	8084.16553	12364.87079	12723.56378	11909.67552	15380.63136	15251.93186	12130.24269	11094.29602	14159.31295	10104.70174	9679.25097	13896.19405	14874.14732	13631.19611	12868.62983	13994.01917	13379.2911	11040.37326	14888.83337	10051.51907	14487.2652	7972.15582	14938.06695	8534.31975	11847.38184	13646.69404	12199.03044	15235.05668	14970.90781	12737.14844	12464.55667	13982.64141	11294.99053	10113.83361	14105.0829	15228.66387	14465.43411	13839.73956	13591.20703	13744.74899
1500	1800	9462.17341	11926.83069	8387.31131	10703.0074	7676.04175	12874.29226	6863.7055	8937.77783	11068.59007	9858.49001	12918.34957	12588.98937	10356.03496	9197.67179	11531.12031	8235.36387	8454.83039	12153.49222	11811.34947	11604.54802	11240.83881	12215.16223	11506.34342	8633.87902	13102.32099	8870.79685	11611.21854	8638.04125	14241.25503	8379.97069	9630.23079	10900.9743	10301.42458	13229.39879	13051.02939	10855.27228	10723.88027	11948.49821	9715.18066	8737.86067	12126.51036	13862.9207	11825.66194	11298.47463	12762.27148	12140.87178
1800	2100	8671.37362	10820.97632	7778.78027	10009.52039	7240.54562	11928.96593	7599.49991	8719.76401	9310.49026	8492.40922	10931.15912	11324.78407	8638.60052	8114.43813	9873.29424	6879.67232	7454.73274	10893.01604	10836.22307	9947.99044	9880.2328	11789.87329	9797.62281	7940.20763	9881.70805	7647.81142	10301.9308	8110.4828	12158.99872	7944.99085	8657.74666	9097.66693	8512.12256	10819.41781	10274.00176	8669.12129	8825.6584	10320.27472	8164.17384	7377.03829	10068.72068	10067.89336	10280.13571	10253.52705	12089.85156	10867.94849
2100	2400	7724.40376	9404.95737	7690.05894	8568.07524	8833.91677	10627.0029	7153.15026	6784.35299	8432.14615	8165.84245	8910.6643	9328.65961	7784.46939	7142.30539	8741.89526	6531.52034	6762.63284	9230.27555	9426.9389	8464.89263	8478.01075	10581.59412	8659.229	6985.93861	8345.78948	6896.11883	8283.90527	8363.61114	10347.31459	7508.19754	6720.05396	8137.86955	7684.51839	8575.05089	8830.48096	7358.3225	7590.17464	8503.46423	7004.8392	6710.98413	8717.37685	8934.42617	9146.28691	8738.65106	10517.8291	9264.99697
2400	2700	7088.31079	7572.12257	7172.13086	7795.1579	8829.01575	9740.49774	7059.71234	7021.14983	7440.71848	7119.61931	8450.13491	7120.30615	7691.25787	6615.74208	7483.00286	6343.06019	6645.03072	8207.16597	7285.68917	8488.05749	7811.71666	11295.01746	7972.79451	6324.55007	8441.90477	6958.65658	7089.77928	8984.37417	9563.57526	8747.46115	6801.79565	6540.00736	6596.59237	8159.04183	9068.99639	6535.13446	6686.87712	8167.89169	7507.53328	6591.90225	7923.51354	9205.18516	8423.13321	8563.32803	9938.38379	8517.95832
2700	3000	6133.90434	7286.50865	5811.01936	6167.58731	7263.08078	8236.47604	6633.41162	4942.49756	6345.91848	6531.71764	5395.3566	6849.44813	6182.68201	5495.7853	6493.00208	6256.47955	5849.42466	7140.27137	6532.00126	6638.68201	6755.74386	9812.84814	7449.95497	5606.31347	7494.13958	6981.79708	7020.28529	9500.67783	8748.83026	8187.90945	6203.35425	7266.84266	7095.21957	8656.75611	7684.85586	6230.00184	6846.69828	7679.31357	6853.06344	6410.64949	6452.81848	7409.5834	7644.76541	7508.15609	9700.7002	7834.0994
3000	3300	5251.69519	6142.60073	6482.37277	5181.77052	7800.40377	8801.02666	7818.62143	5413.01893	5992.71431	6007.65642	6154.7107	6454.61599	5184.413	5945.12629	6098.7624	5508.76791	5066.21942	6065.0717	5916.44775	6872.51756	7316.20104	9192.3219	7209.36282	5156.73001	7452.22474	5821.70999	6606.54146	7550.1533	8369.84589	7110.28353	5551.30282	6650.46316	6705.22506	6358.46831	6443.69336	5586.84218	6133.52346	6475.19757	6519.00002	5470.50324	6631.66775	7691.92266	6998.64267	7082.55975	9680.82129	7760.16423
3300	3600	5399.07665	5487.27277	5974.12179	5737.85152	6987.04973	7704.46636	5892.30436	6651.87992	5235.81601	5548.04972	6893.70244	5667.55794	5790.67249	4991.18404	6794.79464	5474.33787	5660.11908	6531.40583	5652.50342	6424.02392	5741.18791	8677.77496	6063.0631	4495.89346	5228.74865	5816.90554	6122.62044	7843.62691	7064.47281	7076.26977	5279.9812	5378.88381	5756.78954	5088.72016	4723.87671	6057.23913	5927.02709	6061.10054	5539.71851	5620.44809	5305.97851	5022.37881	6712.50595	6812.77775	7916.85938	6777.20105
3600	3900	4808.24266	5935.65227	5438.94343	4979.19277	7708.93546	6862.49765	6697.23298	4720.23165	4773.76886	5237.65709	4665.41152	5390.54867	5080.85535	5213.706	5468.73361	5786.94325	5303.89315	4823.69776	5623.46952	5229.60131	6042.89194	8695.3595	6661.52456	5208.70868	6144.63385	5705.46874	4856.94003	7314.65307	7490.0117	7937.73599	5952.40112	6019.7505	5458.37054	6330.55871	5928.33496	4319.06572	5716.30467	6630.1678	5705.36155	5709.99599	6291.09905	6483.71641	6134.29183	6538.26389	9536.39062	6396.92364
3900	4200	4585.13066	5521.21565	4167.56023	4804.29685	6764.05934	6068.64755	5130.77717	4567.21811	4341.48612	4552.27874	4744.52704	6376.51259	4168.0083	4194.72365	5174.21699	5809.768	4578.49269	5240.43629	6036.66853	5124.80915	5647.38231	8649.48071	6416.54887	4891.35217	5786.45132	4758.37987	5469.06876	6095.94958	7128.7978	7044.76792	4575.80127	5328.46777	5338.12838	5329.8	6362.09819	4402.16723	5949.89429	6010.91896	5942.07218	5012.2869	5699.6863	6286.41104	5959.78775	6166.27167	8654.86035	7216.91088
4200	4500	4767.08504	5958.02308	4723.07788	4609.10128	6396.39017	6197.09356	5908.58202	4378.85444	4201.35104	4538.93665	5409.38296	4627.32205	4502.32983	4418.04286	5279.58261	4911.24366	4725.03469	5549.84563	5731.47956	4916.44309	5255.65435	9016.94763	5381.84351	4029.9884	4679.51248	5558.23494	5370.6115	6536.64346	5780.64337	5515.17298	5178.10506	4985.53895	5112.16952	5072.93345	4133.98237	4696.3204	5100.20761	4863.12407	5118.96801	4454.10323	3841.60726	4334.89961	5194.12066	5464.1725	7450.29639	6084.90269
4500	4800	4230.47612	4049.30741	4902.77877	4398.82262	7252.98612	4983.52631	5861.43399	5028.05756	4376.34494	4493.03433	5636.46386	3727.73383	4068.98187	4383.47909	4221.14984	5496.08594	4536.98551	4652.58736	4311.34127	5110.542	5346.61497	7995.31378	4824.3625	3931.43964	4618.63398	5436.13168	4198.56722	7138.17781	4807.57798	6623.88732	3516.3717	4332.83644	4459.25539	3143.13191	3927.56526	3192.94467	4542.17987	4427.69263	4805.04843	4136.06534	5142.17699	5163.66758	4621.69866	5098.24838	6532.40039	5726.74908
4800	5100	3373.71409	4399.74217	3549.54105	4156.09451	5745.5982	4534.43565	5167.00603	3065.27547	3763.11733	3860.91122	4162.30348	6163.25136	3115.01224	3826.98996	3420.44876	4696.82113	4166.95689	4226.07812	5440.75565	4485.6035	5143.42046	8381.6731	5295.67991	3421.73225	3241.29684	4106.53083	4441.14353	5958.4082	5602.49644	5166.47653	3401.68689	4529.13912	4139.06135	4449.24037	4503.91748	3851.13736	3601.90449	3915.38611	4386.40652	3999.14688	3479.27994	3148.86572	4225.95231	5296.88166	5410.16699	4910.75864
5100	5400	3688.34642	3415.44686	4286.06142	3869.38625	6281.96671	4554.17217	4989.42826	4291.60981	4043.65481	4227.88671	5590.21917	3893.75529	4809.84969	3269.40425	3726.29613	4279.18582	3727.81107	3758.344	3888.62123	4328.70567	5094.70949	5410.55005	4647.94255	4350.37684	4019.08317	6500.70443	4012.83428	9069.05851	5873.42185	7159.81975	4055.46041	3962.43726	4278.82544	4274.01604	3642.18047	3137.59833	3910.62195	4179.10087	4145.24023	3355.3551	4250.21358	3891.06035	5174.13633	5365.88282	7477.88916	5205.031
5400	5700	3465.24821	5561.4927	2972.68272	3398.22275	5905.92273	5153.18719	3903.90784	2951.03288	2619.5815	3350.67724	4473.48202	6690.53928	3562.43341	3202.76558	3862.25612	3841.00582	3550.22213	4351.10701	5917.61147	3971.64999	3594.69925	4181.25562	4518.43064	3979.14282	4573.85955	5309.27256	3669.60189	7617.4384	3658.35593	6735.00008	3939.00887	5288.20483	4114.37153	3499.35335	3672.9248	2846.26304	4310.35074	2950.58057	5451.33335	4251.70461	3995.25553	4890.04023	4149.50904	4800.927	7273.02344	4678.31579
5700	6000	2598.15983	4975.50381	3386.02522	2870.68951	3238.26471	5295.7405	5200.78382	1792.25556	3224.93763	2870.27778	2685.72124	7110.3151	2416.97985	3329.45196	3613.95105	4465.98948	3323.05153	3908.43362	7857.51283	4715.49798	4543.60058	7004.80414	4823.38871	2686.76193	3485.93896	4311.79906	3973.38301	5105.13006	4107.23402	5363.05222	3709.262	3652.09834	3288.36274	3322.5901	4945.17937	4381.72686	3155.10602	3205.48347	3358.35126	3687.36074	3423.09733	3819.98403	4588.60764	4623.96984	4508.52979	4471.56474
6000	6300	4555.39944	3965.00177	3842.26967	4313.49045	5669.27159	2977.15537	4439.54408	3254.09813	2667.38528	3798.39621	4527.01375	4134.70502	4666.63505	4000.67672	3037.8327	4495.84697	3551.00811	3983.17015	2846.25593	2833.28394	3276.68802	5144.21765	4430.77651	5169.48031	3881.25308	5270.5819	3372.03511	6963.92633	4715.56097	4476.21114	2747.19771	4597.23102	4151.99982	3319.35848	3511.77368	2806.19497	4329.55388	2709.17381	3865.33206	3061.41723	4687.51273	3691.50977	4828.74922	4343.69639	6315.60889	4426.44263
6300	6600	4335.01324	4448.54958	4239.91628	4535.10027	6434.63886	5034.36834	4669.94159	3663.53857	3378.68767	3725.23338	4613.02818	3197.62253	4048.82896	3075.49696	4213.70278	3972.72804	3126.74958	4286.26445	3148.14418	4120.39469	4885.41441	5976.51154	4730.9511	4323.44782	5619.51983	4585.74823	4489.75141	6718.19446	3427.17805	5736.29616	4650.57576	3098.13197	3773.26513	6111.04994	4481.24297	5134.47315	3974.16344	3344.24791	6577.58298	3410.76147	4790.9378	6366.9127	3242.1528	4048.21504	8061.80225	5448.99648
6600	6900	3218.57443	4288.09208	4415.07527	2911.03712	4999.70091	3091.07654	6470.84979	2166.36509	3999.45052	3570.03061	2308.4387	2895.18818	1966.02419	4481.12181	2186.99279	5368.13826	2794.76536	3253.31317	4692.28735	4206.66095	4135.86703	7614.35535	4866.69283	2346.25035	5230.01063	3388.7357	3877.89159	4607.17954	3028.60403	4773.67235	3270.57072	3370.41365	3347.8743	2978.30115	3431.47114	5062.47896	2870.7683	3019.26036	5544.14663	2443.01193	3065.94659	6273.2521	4393.22878	4867.78282	5896.68848	5550.00829
6900	7200	2468.80318	5889.61113	2472.09581	3152.6219	2822.49633	5795.0236	3700.76988	2836.55687	2937.32591	3796.12346	2704.78362	6097.57726	3517.51267	2866.74235	4145.69806	1838.43816	2568.67406	3724.96628	6015.59605	2842.65692	3610.76343	7775.84631	3116.65747	3823.92173	5436.31085	3252.13951	3793.80886	7858.79428	5096.62608	6062.03407	1984.4293	2939.8575	4110.51685	3163.71106	5231.35676	2327.43973	2868.34746	2145.05352	3525.56998	2989.13731	4885.12236	5211.61133	4577.85198	4068.79596	3786.82153	3938.58931
