frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
3600	3900	6213.68313	7065.85866	7986.07193	5380.91276	6634.02436	6831.49522	7845.06091	9005.38519	5295.76617	5069.54362	6909.06221	6976.5984	6325.64839	4424.70111	6652.17396	7959.16267	6508.24515	5861.48621	6182.33937	8217.34212	5399.27609	6112.61925	6195.54394	7273.51349	8719.41762	6755.51431	5454.709	6237.83133	7533.61107	7650.99028	5806.55212	4664.21969	8195.02639	7477.38602	6999.23762	6591.54101	7256.07823	6541.89135	5956.30334	6602.24611	6879.42687	5657.17658	5882.27328	6515.54975	6274.26315	5756.06827	6428.91395	7478.07414	5958.34674	5750.36674	6563.60957	5479.71375	4900.09159	6415.93216	6646.63625	6692.76441	6622.70041	5630.80528	6531.00617	6379.49038	6093.06035	5928.62831	6544.11289	5589.40706	6194.30029	5936.25024	6018.17926	6456.03161	6107.44097	6955.39261	6191.95982	6884.86582	5574.86067	6349.78911	6688.21841	5831.63577	5837.74461	6084.49548	6117.95341	5240.35516	6216.21046	7301.18868	5993.98554	6021.52292	5675.63318	5211.4995	4735.17263	5992.94687	6285.32236	5853.65046	6779.69093	5084.6315	6255.03103	5827.95187	5483.27316	6503.60889	5738.93278	5295.11304	5652.6236	5257.76616	5973.57835	5607.84682	5567.82339	6500.92906	5858.15405	8011.35187	8261.90294	8110.96763	7612.48532	7628.21357	7429.12131	7509.74998	7687.85088	7787.64977	7475.2088	9140.91782	7124.9806	7018.77638	8246.57709	6471.87853	6687.97104	8009.5482	7555.57872	8417.33494	7571.34407	6224.12817	8571.84284	7735.79073	7645.23113	7664.49306	8369.37202	7761.34298	7315.04794	7750.87817	7475.1322	7575.73322	7293.55338	8105.93347	8289.35073	8862.7263	8263.03118	7794.45943	7420.84601	7278.82554	7835.6883	7415.49908	7758.79219	7751.28947	7615.06643	8743.43217	7385.18675	7448.26353	7457.85661	6519.46305	6869.62108	7615.73721	7308.60944	7678.53961	7734.66835	6155.78128	8423.26161	7380.7317	7169.71385	8751.92161	7934.23046	7421.93411	6947.76304	6964.07927	7938.43358	6283.24439	7060.63626	7977.93587	8012.12828	9766.57527	9240.1726
3900	4200	5589.23324	6345.9696	7015.97032	5082.52252	6238.16974	5910.82859	7024.61767	8108.57015	4607.94379	4382.12125	6196.78887	5711.55211	5350.83248	3972.3361	5103.09351	6961.37464	5451.807	5788.66574	6044.32786	7662.48688	4751.48716	5707.16417	6160.47855	6960.99569	7606.88141	6043.50382	5097.01391	6251.68785	6882.43041	5427.07114	5152.53371	3591.55875	7787.96283	7483.55245	8155.10442	6333.65295	6426.10882	6156.31835	5678.65788	6226.76126	5776.16056	6095.68852	5173.26557	6261.17224	6023.083	5275.84161	5958.439	6721.89209	5657.71225	5330.95404	5983.11516	4929.10813	4857.49999	6326.90891	6093.13566	6173.78784	6383.63005	5208.79778	5858.03494	6029.62566	5472.58479	5762.16594	6030.86659	5318.67637	5957.93793	5547.87462	5861.23787	5283.00041	5676.83042	5607.37806	5763.33664	6797.07973	5071.79785	5982.00583	5948.8093	5150.09377	5427.41748	5601.00336	5443.00076	5476.98871	5923.33641	7196.78271	5684.44836	5812.9354	5282.57497	4864.31122	4591.21282	5448.73381	6137.21993	5483.39694	6375.91071	5077.50397	5619.89145	5438.25944	5167.65454	5633.50699	5435.45771	4840.71078	5445.50026	5238.41559	5584.60548	5466.44668	5366.37405	6758.62948	5656.09037	7737.67345	8508.08207	7561.35579	6617.66657	6503.89046	7004.5143	7201.42637	7061.40679	7318.46676	6773.95154	8286.83642	6712.20887	6876.25164	7687.88765	5772.42154	6465.13681	7982.81556	7511.26683	8178.6113	7064.832	5936.34378	7620.08537	7438.86324	7113.87493	7352.28449	7725.20756	7311.00843	6770.53545	7239.63925	7376.62436	5774.59697	6519.26608	7427.68344	7400.03076	8222.79065	7699.19075	7213.75995	6438.82861	5830.49904	6904.61861	6830.5147	7133.95862	7335.96024	7133.16145	8248.67257	6843.59317	7060.88349	6680.10788	5967.18679	6526.26624	6890.18718	6956.19059	6715.08334	7442.48259	5921.09621	7654.57398	6907.72653	6591.27813	7565.56016	7271.89214	6936.55561	6680.92605	6845.67189	7488.64896	6543.8903	6232.02649	8031.824	7241.09969	9151.89371	8900.39851
4200	4500	5435.4126	6194.15771	6829.98056	4664.43951	5291.22219	5382.05643	6447.42617	7735.40301	4118.8208	4034.32346	5780.57231	5471.96244	4919.9726	3883.08208	4738.60614	6367.43997	5620.31092	5248.22785	5704.57882	6901.33733	4730.20959	5410.05599	5218.7867	6166.56193	7376.33677	5517.26477	4758.49127	4629.52189	6171.58488	6117.21753	5180.51136	2906.29746	6967.1215	6206.4096	6671.01529	6306.40797	7121.41365	5653.69356	5184.60137	6075.83842	5689.07507	4944.6679	5101.25803	5650.90297	5250.28176	5119.65912	5742.35994	6151.11291	5270.48381	4952.72031	5586.30532	5347.09905	4767.22182	5193.28266	5722.22227	5872.64079	6203.75993	4837.28428	5322.14407	5617.08665	4965.17855	5290.33612	5493.16693	4768.08657	5382.6543	5133.00577	5425.50222	5443.18629	5515.98997	6161.3571	5098.40772	5689.20341	5168.75902	5462.66415	5588.86222	5123.59131	4931.03642	5136.19347	5243.17949	4454.58665	5546.5724	6214.82837	5447.09558	4929.56755	4832.62707	4639.88269	4012.19466	5261.9574	5585.2827	4960.16321	5726.3392	4736.36871	4707.59467	5088.45973	4732.44101	5813.44252	5018.91536	4508.70102	5330.02635	4585.61554	5206.25569	4894.08859	4708.18101	5873.15897	4994.02291	7001.74388	7447.51859	7065.79296	6435.01672	5615.80738	6234.66844	6469.63468	6239.66621	6868.15562	6491.95703	7508.98741	6157.4675	6070.71525	6748.32225	5956.00116	6392.01869	6468.7474	6568.94807	7588.58268	6691.62681	5569.39952	7393.84364	6741.92066	6388.93882	6741.46484	7204.71303	6823.23669	6334.28901	6661.57888	6515.61978	5994.07477	5961.70749	7586.83466	7217.26873	7585.97182	7284.89065	6660.47571	6446.89587	5646.54864	6732.63763	6277.92165	6675.53825	5998.457	6602.84958	7267.61666	6425.20227	6143.69786	6265.63327	5515.29216	5810.56913	6699.64833	6677.03997	6716.02507	6512.8903	5593.27202	6776.02151	6122.27443	6342.50142	6928.91221	6937.85358	6091.00465	6398.872	5800.23681	7053.43638	5903.92815	5353.06873	6772.36769	6566.22528	8419.99483	8286.30662
4500	4800	5022.85043	5277.57573	6422.9157	4552.39823	5696.70823	5681.78396	5799.80888	6676.64913	3593.29936	3910.61248	5352.69169	5345.11397	4746.75098	3024.23588	4490.21123	6074.23752	5277.13586	5021.73413	5628.64332	6449.47752	4349.33131	4882.86254	5032.68866	6475.64766	7225.11282	4818.45386	4783.66904	3472.56554	5399.55345	4723.43872	4352.45956	3291.59801	7098.64727	6009.64327	5896.32439	4104.44522	6454.43405	5340.61575	4673.80453	5498.22885	5559.27483	4817.50869	4893.96064	5626.34681	5169.96123	4530.36404	5628.32789	5893.67869	4637.57494	4796.6295	5488.72487	4806.16633	4117.48112	5330.57023	5917.30799	5355.99289	5718.85202	4455.24387	5077.61928	5205.65389	5134.96813	5128.09355	5214.90933	4465.79293	5276.57239	4972.31456	5235.96157	4924.31235	4869.32464	5347.90364	4981.22518	5791.72208	4291.6552	5184.97269	5487.11137	4104.83593	4379.80162	5288.08374	4704.65734	4231.43251	5507.49563	5939.10073	5006.1361	4724.48184	4713.19125	4357.0551	4173.15888	4940.15373	5303.55788	4805.80195	5700.01568	4250.04259	4755.08051	4861.0465	4804.98505	5390.37582	4645.80907	4109.8133	4850.32951	4408.84375	4954.87864	4782.97923	4700.39012	5546.55593	4569.59156	6503.0141	6940.14591	6767.25217	6462.47024	5250.54838	6137.71394	6375.82273	6360.58128	6614.86985	6247.91704	6982.46059	5379.79446	6071.73705	6464.38641	6217.55301	5750.25956	6380.3712	6703.54991	6934.29211	6405.62585	5138.10446	7413.59939	6429.01032	6600.77154	6628.2246	7072.96198	6051.28811	6028.57422	6376.22587	6184.95038	5685.51446	5037.42692	6459.66616	6322.49461	7714.9339	6759.10915	6390.20763	6122.97575	5249.80163	6047.1242	6417.58722	6108.81379	5958.98943	6527.52872	6950.28566	6097.43724	5818.14824	5887.18198	5303.45595	5672.40568	6881.00265	6003.63047	6273.3338	6576.58664	4861.76301	6782.51647	6112.5789	6335.29036	6584.45739	6305.88166	5862.59152	5947.38869	5637.70096	6465.86421	5744.94133	5754.12453	6906.16924	6230.88995	8214.29321	7554.64415
4800	5100	5104.73896	5324.50048	5740.82673	4084.62672	5331.72216	5530.70006	5677.55348	6267.58855	3475.99117	3467.98315	4841.79033	4542.58861	4328.57037	3528.73691	3852.42081	5340.69549	5074.24202	5149.04347	4469.25292	6176.52899	4018.50421	4239.07594	5031.34907	5578.18635	6360.567	4201.42577	3802.23516	4495.52324	5430.26164	4461.33794	4123.48323	3957.74994	5843.91279	6141.64754	4964.86613	6328.86393	5868.67095	5264.20948	4190.94224	5374.10011	5081.37218	4414.62074	4453.96204	5357.17259	5136.07554	4820.17066	5443.69726	5377.01187	4925.8547	4534.17404	4954.02336	4239.40084	3494.78422	5197.50012	4824.80152	4825.67545	5378.04577	4443.1487	4412.60648	4910.52762	4724.27409	4885.40437	5024.35628	4395.22766	4998.00727	4629.31391	5000.31236	4876.70726	4214.0537	5823.79453	4849.30665	4976.84377	4537.00731	4646.44085	5526.026	4536.90147	4531.71093	5070.99349	4523.7764	4187.54504	5160.84765	5287.74966	5007.29776	4487.67625	4237.11362	3775.45561	3827.86084	4756.26181	4519.20553	4639.34677	5633.49243	4101.50158	4252.83595	4591.66747	4335.6257	4949.16136	4497.64097	3930.39387	4541.97283	4170.20152	4759.55903	3811.02499	4415.29304	5474.09558	4318.30065	6208.41701	6406.34819	6407.37322	5550.6905	5364.18287	5773.81422	5879.61031	5958.31572	5920.6479	5845.7186	6710.23413	5845.53505	5346.45218	6284.69352	5408.76416	5353.50469	6783.96813	5649.37038	5921.7575	5964.96619	4977.0055	6983.20876	5823.19607	5822.81315	6098.12825	6387.355	5997.28954	5688.18326	5840.22611	5846.90342	5800.98544	4325.35192	6943.54417	6617.13867	6803.70751	6481.96816	6277.344	5845.40465	5296.08192	6170.69232	6123.23492	5736.44775	5957.09027	5955.26638	6555.70076	5691.87307	5579.50462	5712.55181	4445.31845	5285.51452	6098.9322	5463.95435	5751.48845	6045.73845	4775.06576	6472.17673	5942.85279	5576.08583	7134.26147	6003.33644	5609.97758	5539.19394	5351.15266	6317.04356	4821.77385	5573.19344	6883.61374	5930.67662	7822.01481	7274.45772
5100	5400	4352.78106	5849.64696	5457.23822	4033.96019	4796.11645	4788.93397	5845.26636	5958.36179	3809.78057	3884.35015	4740.62581	4772.68015	3925.63242	3184.65198	3517.44481	5313.78299	4683.71325	4485.89341	4251.45531	5942.88683	3773.26687	4404.34642	4705.82331	5348.03372	5924.71643	4631.28393	4109.96891	4342.60759	4785.45076	3844.15063	3869.13925	1762.78951	6004.54482	6912.92865	5339.77299	4709.51042	5351.74935	4422.01838	5023.85141	5342.06731	5162.45312	4884.4148	4229.75824	5353.52071	4711.72523	4201.77249	5232.59076	5334.1478	4649.55336	4463.11651	4611.01347	4209.28744	3870.92189	4691.17739	5033.18049	4666.05658	5210.10541	4278.67084	4540.64375	4670.78762	4550.86965	4395.64565	4776.66222	4099.40173	4890.58861	4746.10241	5147.46244	4634.69832	4927.06548	4909.27815	4164.45183	5794.59515	4024.4584	4796.51353	5595.66634	4226.19171	4369.69157	4935.98634	4315.73381	4064.99385	4845.47238	5300.20852	4868.12629	4252.06535	3835.74435	4040.82911	4022.89049	4707.62916	4722.74268	4356.03728	4859.1193	3788.95291	4133.05484	4341.13304	4203.45373	4367.87945	4449.2546	3599.69474	4518.68238	3813.93254	4570.67168	4280.38856	3869.2383	4366.9545	4164.43222	5696.03001	6929.82868	6114.83001	5737.18479	5057.51174	5395.94909	5698.55642	5411.70117	6074.53951	5750.4386	6157.31202	5563.60315	5308.06418	5716.53146	4855.78311	4817.26555	5642.30923	5679.58032	5875.65319	5492.95768	4772.0043	6205.66342	5569.21223	5711.14813	5138.08857	5958.96588	5777.53624	5420.41783	5804.05419	5816.29084	4869.63356	4142.19212	7221.43806	5778.15424	6813.58288	6038.2541	6042.75188	6088.24927	4828.20178	5919.99626	5794.89398	5892.34187	5213.25457	5657.40118	6297.29064	5501.94839	5047.62573	5270.90936	5029.8237	5222.77444	6560.1368	5670.44638	5827.22352	5526.73589	4270.02374	6472.5373	5367.10354	5322.47176	5315.25144	6021.94004	5290.4737	5518.70659	4993.14296	6072.33962	5028.25713	4518.17368	5249.64059	5675.44407	6999.2188	7263.75318
5400	5700	4412.5004	5643.58034	5254.29602	3834.43944	4891.51989	4701.25429	5327.87711	5605.36928	2758.38343	3461.24756	4396.35878	4655.06662	4959.2447	3319.03606	4836.19179	4867.58472	4569.60783	4231.22768	5490.12083	5231.77837	3573.11552	4229.24074	3857.37697	5600.52978	6145.11596	4420.62883	3466.42094	3502.98822	4774.61438	4125.51831	4087.37969	1772.87764	6034.80099	5956.46809	5933.75629	4736.05177	5281.0224	5024.03224	4480.83989	4908.15273	5007.38598	3290.83555	4050.50347	5231.6654	4546.83756	4229.58784	4965.21606	5054.10169	4200.50782	4067.42824	4419.63025	3477.72431	3365.18307	4591.65247	4636.10817	5368.87289	4984.59418	4017.06188	4185.41235	4535.20714	4255.05651	3964.68989	4477.45924	3991.00533	4939.26223	4473.92472	4890.91099	5271.74514	3929.54751	4708.06882	4117.23621	4624.20178	4053.45367	4379.95255	5079.99406	4334.15376	4020.51587	4635.09458	4240.82701	3613.2839	4677.89209	5045.44654	4498.10288	4115.34331	3892.45281	3632.69293	3531.50277	4394.24441	4808.68355	4293.2646	4709.45798	3666.62058	4572.76396	4437.63796	3828.57328	4300.67158	4145.50359	3460.60631	4486.71968	3789.11015	4335.31968	3177.79813	3825.94565	4148.96159	4085.48583	5991.43461	5208.32011	5825.54937	5700.87789	4646.24625	5430.4283	5778.77682	5364.28589	5763.45024	5620.69242	6283.95547	4934.86459	4940.39196	5492.88264	4330.35656	4408.16451	6060.14263	5250.01106	6429.95301	5731.21748	4759.94773	5523.22211	5341.54877	5601.52665	5536.55045	5543.75569	5328.53675	5417.23497	5977.72917	5910.47999	6498.60031	3833.19517	6699.53082	6021.52846	6020.46128	6292.87144	5151.44125	5082.60506	4248.32004	4768.96705	5325.3187	5039.91929	5076.18494	5335.42891	5517.84613	5282.06749	5409.76175	4928.74717	4006.72071	4712.06536	5625.21922	5698.98845	5065.74081	5309.07335	4424.95398	5781.75237	5367.81185	5091.48168	5872.805	5337.27333	4857.32555	5313.10117	4919.27426	5743.17068	3896.07067	4122.34323	4997.95284	5435.30211	6809.16796	6636.56013
5700	6000	3813.05953	4739.73332	4856.27845	3585.73739	3744.6872	4568.82558	5335.4929	5509.10983	3195.84975	2951.44783	4341.82604	4714.40017	4660.80963	2958.7796	2874.90435	4227.00679	4191.58632	4366.91783	5157.06593	5150.19287	3616.86578	3906.03786	4963.70379	4813.00308	4899.65336	4151.17957	3311.6764	3576.70282	4499.16339	3992.94973	4600.45736	2436.37231	5969.04978	6719.89257	5415.80832	4535.93373	5037.88053	4170.73612	4478.34377	4501.40296	4975.1158	3684.15157	3908.5014	5032.71298	4488.43504	3958.75742	5142.65203	4218.13278	3814.49047	3697.55248	4550.68175	2945.0711	3247.99023	4064.89999	4228.05612	4700.76433	5335.8668	4171.97427	4603.90058	4388.14878	4254.24507	3768.19622	4478.26743	3770.62024	4320.16629	4304.1804	4585.56269	3937.65978	4411.88047	4189.7996	3851.38929	4743.29185	3746.75434	4413.29821	4979.12174	2859.25994	3887.54073	4531.50461	4277.78396	3389.94389	4612.83767	4654.28145	4507.57745	4066.83188	3834.19523	2988.66505	3515.45196	4425.0572	4221.07564	4019.12941	4734.79271	3606.07812	3662.15971	3820.08806	3974.79692	3746.13398	3879.70153	3334.78571	4070.92395	3546.13953	4375.14918	3934.34348	3667.08585	4071.56053	4010.97874	4956.01888	6257.90401	5420.76199	5689.58636	4453.32522	4909.21943	5440.5795	4810.0852	5166.07944	5353.7924	5537.75508	4304.87959	4619.82369	5219.39255	4413.89189	4759.34263	4878.71446	4602.62967	6292.62272	5428.22601	4784.70103	6230.56223	5190.61033	5142.05136	4792.08263	5778.08327	5186.23952	4792.42522	5330.70882	5559.78768	4057.07417	4844.38466	5140.65889	5193.5706	6532.56941	6029.75042	5474.02669	5750.78005	3540.78764	5142.77286	5160.90932	5404.27283	4821.24934	5301.98476	5818.77718	5158.14254	5058.73632	5075.84923	3653.55281	4143.10651	6128.65427	4954.59957	4522.85194	5482.83334	4158.92958	5093.64972	4675.50758	4828.26108	5843.25194	5413.94163	4824.02878	4738.98384	4650.61673	5880.39475	4765.68101	3870.00908	4113.2668	5348.76994	6635.4746	6362.12581
6000	6300	4239.04887	4615.20323	4399.29298	3477.40565	4400.4472	4031.9009	4589.11556	4805.40659	3479.23957	3154.96543	4154.08458	3842.15651	3545.9733	2787.13638	3255.01648	4635.65197	5107.95269	4216.69577	3377.98188	4737.76977	3376.72248	4103.73699	4359.25338	4368.48057	5586.95315	3650.40698	4011.70373	3586.21819	4122.48238	6425.40415	4177.9445	4026.62125	5319.44668	7325.44634	4809.40957	4430.86483	5128.81046	4436.16617	3751.96172	4435.85448	4566.6971	4110.14312	3726.34712	4902.28648	4376.88781	3725.59086	4930.23502	4254.149	4272.52316	3564.39332	4228.15473	3944.93936	3227.34057	4019.29677	3933.16366	4597.3888	4248.84516	3990.90899	4765.54878	4138.25743	3982.15399	3713.0335	4242.87357	3383.56712	4186.83722	4171.82594	4163.24004	5192.31395	4404.0611	4766.28169	3618.50003	4533.32753	3954.49664	4215.08964	4908.79248	3745.11815	3671.22686	4705.77214	3975.94904	3853.53923	4365.26532	4106.1617	4164.06038	3673.55454	3581.28117	2587.57747	2473.03927	3874.47842	3930.14167	3814.2135	4627.04809	3354.82076	3841.27399	3845.48486	3768.353	3706.38984	3893.84878	3129.24403	4119.29118	3582.52068	3849.84993	4363.65935	3797.42536	3537.58072	3823.82943	5146.55994	5079.94293	5409.03654	5101.85801	4547.66458	4757.31982	5461.79714	5176.70253	4856.14082	5104.05744	5746.06009	4911.32539	4750.58124	4814.38235	3882.13665	4475.89796	5564.08846	4005.125	5334.63852	4801.12503	4631.28036	5334.95932	5335.92496	5022.58555	4568.66551	5740.02789	4720.64063	4693.91678	5229.47481	5168.61577	5642.74096	4805.36643	5883.32459	5011.56285	5476.87648	5769.08971	5430.12196	5392.59984	5337.06331	5060.70358	4994.47943	4858.3543	4876.16715	4936.58158	5426.69428	4643.33557	4388.54131	4468.42634	2819.69646	3746.07359	5305.36457	4350.06265	4760.27677	5368.7238	3883.26309	4490.63555	4675.6899	4385.19741	5781.88258	4812.53888	4355.15303	4658.14401	4480.64806	5019.12663	4969.01592	4257.3008	4302.94467	4650.84865	6353.19846	5666.27615
6300	6600	3881.8668	4596.14347	4426.96224	3530.69367	3206.17351	4741.14947	4539.58756	4959.69345	2765.67735	2823.40615	3912.9348	3800.70023	3284.5134	2129.62304	3662.18018	4434.32925	3918.3397	4519.49294	4608.02092	4015.3209	3340.94161	3979.14123	4137.54124	5136.25179	5471.87368	4559.65438	3733.62368	2316.31851	3928.57338	2101.30312	3968.32427	2258.85383	4424.30528	4235.53039	4012.2582	4505.5036	3869.82936	4644.06103	2917.74409	4530.33932	4040.59462	3342.9156	3698.38737	4715.04793	3950.56672	3625.62133	4635.85607	4991.6804	4034.83147	3350.74996	4236.97507	2937.21962	3037.83883	4177.36172	3966.3027	4815.22372	4599.09143	4168.38634	3491.2423	4140.98713	4125.9252	3788.27171	4214.85396	3576.57765	4242.64383	4350.09033	4537.97815	3903.19989	3456.02494	4873.16814	3642.59791	4357.50317	3126.86	3990.46861	5338.3037	3768.63275	3493.24009	4375.11133	3702.71538	3622.1858	4667.87347	4123.6515	4275.81235	3608.18215	3652.25854	3450.47453	3033.26669	3854.42237	3883.97887	3912.5732	4723.82946	3370.90781	3192.8418	3767.92978	3706.17983	3473.96812	3650.02047	3104.89744	4202.85881	3385.04027	4148.14114	4596.40778	3876.78349	3850.46926	3859.89278	5232.33979	4234.23758	5076.46383	4259.81911	4134.45615	4732.48663	4941.77817	4983.92115	4645.34196	4559.47594	5932.2642	4594.92038	4254.87808	5261.26454	3352.5523	5341.07732	5337.27628	4436.17659	5280.89988	4826.24591	4567.36683	5594.66483	4754.86836	5068.35846	4521.13788	5182.21755	4573.59587	5181.70219	5413.16375	4874.68731	3842.37994	4998.78538	6036.43925	4806.25694	5647.52041	4794.76794	4709.77482	5351.92407	4174.71396	4552.20496	4830.38279	4427.59255	4452.60592	5208.32322	5227.93334	4979.32473	4313.95681	4748.54753	4811.42303	4235.86271	4364.2055	4100.51889	4230.30926	5403.41177	3773.37264	5105.44449	4540.29346	4412.07118	4072.24275	4707.4318	4285.71778	4756.01467	4071.59887	5375.86642	4916.47723	4183.3841	4906.99542	4963.43005	6034.51357	5950.51016
6600	6900	3521.53845	4915.8823	4550.70439	3452.13212	3656.15901	3933.90609	4170.09789	4992.80383	2579.80279	3344.16174	3268.1786	4032.60487	3672.21454	2687.53502	2380.40647	3731.59932	3300.62049	4522.65168	2514.87825	4049.52385	3197.43361	3508.18782	3768.20393	4280.33296	3971.9225	3871.25798	3173.91858	2408.13624	3882.55119	3137.90859	3257.74966	2094.02284	4047.67609	5069.12834	3811.17019	4117.82769	4368.58542	3727.27028	3139.03025	4581.61397	4353.58297	2496.63435	3438.7695	5014.37503	4288.10131	3549.83492	4506.29989	4761.85647	3850.58365	3758.84247	4420.62655	3243.75522	3085.36267	4220.36585	4848.45428	4193.73861	4592.12297	3747.22294	4248.61054	4104.31306	3687.28128	3797.52614	3996.90033	3495.37002	4295.08391	4341.48354	4307.32241	3288.93715	4185.55151	3771.44803	3590.24714	5246.53386	3482.02009	4457.26761	4769.37046	2873.52838	3400.48912	4013.37419	3689.75218	2534.18213	4057.04039	4005.83965	4589.12525	3544.3183	3814.04589	3522.23034	2275.0252	3961.61146	3421.63301	3510.82488	4304.14307	3239.32081	3489.29914	3953.64471	3666.20376	4276.91662	3594.44586	3168.59128	3757.64469	3605.71823	3710.99758	3173.18995	3832.24112	3957.18581	3543.67727	4592.47833	4737.93368	5219.04326	4993.60849	3020.0061	4493.36424	5139.11448	4489.29404	5496.8071	4780.02394	4676.87063	4487.47353	4053.80523	4702.88229	3395.80479	4355.97574	5146.83608	4805.07101	4790.82311	4863.69799	3886.75918	5344.05384	4932.13115	4756.77344	4089.39189	4863.48811	4872.85607	4336.44428	4944.30156	4929.13591	3081.00435	3376.78212	4138.65971	4798.54059	6089.76266	4599.86865	4951.8166	5418.10262	2829.47018	4105.51146	4239.16694	4542.61507	3929.57355	4616.39749	4561.63802	5128.01827	3759.6193	4573.5527	4627.39478	3724.00654	4441.04917	3114.35592	4555.87459	4926.85177	3665.41236	4056.66321	4921.00836	4488.85122	4488.51461	4579.79754	4089.43032	3791.24419	4394.88053	4981.53355	3661.43519	4809.63625	4553.32405	4497.44224	5865.28527	5854.71914
