frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
480	600	20016.98687	26142.83444	31768.34532	35129.19229	38350.99309	35246.09187	43354.38764	36483.32869	33799.58869	27403.78183	30715.43395	29917.78383	32180.65753	31128.58532	39462.39564	32603.55827	35627.52257	19910.03634	20580.13343	25026.84641	30575.07344	35392.17587	39997.16278	34999.1042	42809.29859	36684.10262	30271.16046	33494.00464	38525.71773	33257.73113	21528.19792	15966.39718	19221.20256	21883.80379	20015.79136	21048.53154	20363.31885	35114.50458	34949.87192	34065.64041	36030.62357	28408.66148	34913.83207	32430.72855	33865.51421	32970.1665	32225.4876	34484.64679	37552.38359	36272.86394	34940.66031	31369.85158	31079.24008	34726.39551	34544.76135	34524.92924	35832.72423	30493.60553	35327.80523	32506.23237	34992.60228	35590.98404	36001.37227	33669.38051	31590.41013	33736.30481	32732.87715	36406.46875	30977.58684	35630.24656	34213.72657	35678.01916	32694.50558	33300.98202	34738.57878	29258.55666	34810.40273	32924.9486	32425.68091	34042.10712	33346.13033	34389.46578	36068.03908	35667.87567	34377.59597	30804.14376	31393.49017	34560.15483	33083.39889	33145.18389	37507.65919	29968.07566	36074.353	31226.36063	35048.01227	35357.09709	35332.28403	33657.68784	31067.52256	33339.62017	33251.74229	36884.89662	33759.37294	34889.87107	34327.46997	26161.8451	24730.89375	27232.70272	34275.75444	31284.44221	28756.80705	27763.63856	31190.75299	24706.48628	30491.46763	29979.27308	31741.44549	32034.70151	28242.0496	30808.44564	25700.9421	28915.91945	35107.14278	30191.81806	28958.94609	29710.35798	23637.97027	26489.12232	28053.03589	27440.7594	28040.01579	27962.50394	28370.36866	29429.69495	27088.82976	40100.20021	34091.1077	30139.81887	30803.20189	24400.17273	23977.35141	27051.19626	35019.52692	31603.33153	27926.72202	28920.23036	30737.91129	25790.48279	30899.82649	31219.86524	31743.00523	30208.67846	29277.83743	30414.61196	25557.07166	29066.74698	34920.39692	30406.09962	31093.0179	28951.71252	24556.16341	26101.62057	27904.89057	26306.57105	28948.45127	28162.44525	27908.66938	30717.89391	27423.01335	37394.39987	31795.16689	27931.26742	30166.48063	20490.83159	21077.7618
600	900	16765.43589	22862.09558	27350.59414	27670.60472	31872.09602	26538.80096	34346.46088	32152.3292	27634.27893	22037.12363	26466.59025	25044.61154	28121.91438	25198.35433	31570.64146	28399.02987	29483.60764	17555.41765	17608.89223	21480.29562	26816.55039	27776.05037	33067.70471	28050.23133	33842.42826	31370.99852	25451.92759	28402.79349	32111.97667	28536.45628	18328.19442	12705.50451	18090.02443	18979.88238	17202.94481	17978.06214	18364.88468	28115.97385	27588.66576	26571.26449	27931.53751	24542.53308	28478.50722	25630.22154	26959.2633	26067.66537	24956.09435	27472.42884	28817.30504	28603.31669	28095.77931	26062.92139	24307.24257	26996.10027	26327.63824	26908.18362	27822.30881	23807.79766	28017.8769	25759.77637	27237.21135	28022.65303	28264.24338	26564.61338	24838.70902	27338.0666	25876.22709	27916.92842	26153.84959	28763.08114	28548.77243	28239.69837	26326.79205	25769.02217	26851.49532	24115.51247	28229.46745	25534.12809	26073.18496	26393.37277	26187.66042	27415.16873	28182.2685	28651.04117	27172.70369	24900.16949	24715.57991	27035.06424	25856.35877	25891.84594	28337.18939	23439.89114	27928.40084	24635.75221	27442.72122	28147.36699	27799.22287	26394.41583	24481.52743	26420.71648	25608.01289	28775.86563	28002.3694	27539.44186	27969.17106	23131.64601	21800.91407	23090.10385	27547.90515	27008.87113	24574.31189	23736.55337	26125.79456	21810.90745	24984.05763	25626.27172	25273.38663	26304.54452	24508.2668	25907.45895	21711.52058	24285.98967	28396.90117	25530.92804	23957.03139	24166.08975	21254.60815	22921.09454	23637.52247	23149.6475	24239.74129	24018.67466	23863.18527	25509.33693	23473.23865	31155.07493	28636.73041	25660.7078	26624.77846	21385.16691	21016.86163	23220.78874	27618.51365	26754.28416	24138.30829	24261.51038	25822.22308	21882.40672	25474.88002	26440.342	26129.50469	25771.66283	24920.51745	25889.15976	21892.52472	24539.68205	28538.59045	25533.66546	25092.75458	23721.91072	21212.70898	22296.61953	23729.09121	23178.24822	25018.17798	24042.09447	23706.29221	25585.26603	23213.08512	30091.89129	27358.29011	23374.37485	25943.34867	18876.93964	19521.6611
900	1200	14026.02805	18959.44914	23004.77927	20705.26267	25520.40568	20144.31574	26162.76834	27008.20819	21576.94094	17492.99194	22222.25291	20235.96537	22605.88074	18723.70009	23855.20964	23685.22428	26558.80794	14813.95083	14771.36376	18598.62059	22567.18321	20823.42894	26261.47941	21319.60195	26025.7918	26804.41302	20852.17166	22702.71694	24098.22374	24160.61954	16134.31027	12177.4047	16433.28371	17242.75025	15445.13217	15384.67443	16736.7054	22092.33872	21708.28148	20908.27341	21669.81453	19442.5326	22746.51966	20018.4294	21432.53023	20551.53776	19843.92467	21422.18147	22391.93876	22047.65861	21959.21828	20412.61638	19291.37492	21319.70839	20446.48545	21577.76321	21538.28199	18616.23189	22075.63255	20034.26122	20705.36264	21814.07067	22073.77115	20502.09551	19315.14612	21464.56376	20164.06448	21611.99865	21517.9475	22180.53214	22967.86293	22248.90576	21267.65146	20104.63718	20704.40708	19770.22217	22571.64124	19731.32323	20641.68351	20912.05741	20702.53237	21552.20927	22128.69162	22430.46383	21034.79281	19741.29853	19043.58765	21079.23418	19696.46121	20013.15978	22026.12661	17982.4462	21837.83562	19049.35729	21000.52072	22689.21807	21442.43181	20653.96837	19008.55474	20535.27941	19685.7154	22031.67053	22940.96694	22219.62515	22495.70777	19806.68206	18968.17533	20217.77018	22112.38364	22284.85281	21065.08799	20120.28758	22070.54564	19054.44016	20747.3822	21558.89015	20687.09806	21886.32959	21206.10276	20916.96649	18813.34629	21054.92561	23148.53993	22109.80043	19807.07164	19890.61951	18539.09392	19775.50149	19750.89317	19665.23667	21074.46207	20490.62803	20059.46009	21237.14434	20027.67442	24983.26332	23849.8243	21718.91486	22531.63345	18949.92302	18776.19617	20292.79427	21815.44348	22111.75819	20517.7005	20321.52365	21561.95495	19091.65516	21226.63481	22152.40623	21155.9129	21696.0036	21218.25662	21301.72634	18700.94077	20942.57717	22999.33804	21248.57916	20319.66756	19398.50834	18740.89221	19157.70929	19869.03392	20282.153	21404.22462	20728.5318	19738.40295	21340.40515	19858.93128	24259.46225	23253.54114	20221.69857	22151.95708	17528.61127	18089.00387
1200	1500	12788.43864	17003.58224	20013.15534	16495.4669	20902.46851	16374.06142	21255.69618	23513.17331	17788.20816	15117.82888	19237.22524	17255.69381	18940.58768	16271.1962	18574.64917	20342.30816	21442.56293	13630.34665	13381.26065	15285.94026	19895.96884	16649.66688	21107.28385	17266.20841	20928.74284	22877.39823	17108.94305	18968.48886	19107.07166	20994.68641	14557.66225	9447.02775	15559.09388	16001.57906	13945.2978	14200.90521	15769.99703	19328.86233	17955.7218	17999.21809	18113.77276	16294.81033	19314.68221	16948.18054	18207.13484	18086.12921	16987.59604	18603.98763	18979.70911	18524.63336	18571.18161	17602.84329	16286.12045	18073.2746	17946.02964	18113.03084	18921.64179	15778.87777	18036.34699	16946.97227	17755.78002	18079.41243	18870.41559	17418.52702	16393.61535	18157.91544	17063.10764	17718.83135	18222.84099	19092.63642	19472.16335	18859.75846	18191.97395	16858.2039	17489.48399	16530.08568	18740.6266	16711.56823	17513.45069	17909.20279	17703.51852	18466.28446	18678.12672	18978.76269	17609.75911	16912.73505	16325.47842	17817.53229	16960.61073	16922.88685	18867.13347	15101.93129	18543.72789	16206.10009	17690.5789	18794.90327	18253.45665	17468.89248	15999.98179	17335.41221	16514.81831	18181.79129	18914.17585	19289.94961	19495.66441	18404.7969	17607.79425	18720.24268	18983.36831	19748.80921	18748.1553	18105.80193	19595.72621	17531.52936	18246.66232	19429.91952	18287.06761	19056.20077	19016.94319	17972.81819	17123.73933	19014.35564	20748.75399	19424.42951	17771.49987	17490.17794	16893.09621	18087.96609	17967.96337	17530.68716	19458.64093	18641.43352	17867.07086	19255.12387	18153.37365	21116.15606	20876.98878	19354.46033	20075.37333	17361.76882	17092.78116	18145.03241	19072.01314	19425.80051	18136.052	18117.7091	19062.34562	17162.73572	18843.00806	20093.86758	18542.83033	19320.17206	18705.35995	17908.43382	16962.96707	19146.75513	20228.50837	18815.3993	18077.20748	16922.77562	17255.06275	17549.44215	17649.51384	18179.12775	19771.88733	18838.60693	17667.65584	18815.16212	17808.30184	21148.37636	20672.64381	18755.81797	19958.79097	16728.50276	17012.14362
1500	1800	11658.03792	14691.33541	17735.87608	13646.71756	17531.32163	14301.29815	17529.69346	20268.6876	14644.46384	13093.88371	16773.02488	14827.72895	16020.00571	13325.20381	15697.38288	17618.97601	18965.46137	12510.66177	12037.02698	14362.19324	17728.97353	13821.44378	17970.69719	15001.34237	17556.37291	19354.64817	15329.24595	16250.69823	16252.15148	18299.75288	12986.54276	8828.56845	15797.68776	15105.64198	13156.99596	12945.71798	14284.75231	16594.91196	15744.76492	15798.54398	15954.87961	14206.28543	16954.32012	15117.74552	16149.35298	15913.24236	15073.50543	16662.17713	17055.08095	16370.31148	16146.07102	14539.77266	14304.41448	15988.78575	15827.71519	16280.22912	16967.77408	14120.64376	16512.73674	15031.32293	15601.08469	15780.37124	16455.11605	15355.83836	14575.07497	15865.83974	15131.04036	15654.81307	15530.06724	17331.86712	16962.15428	16651.62726	16301.44933	14882.88501	15355.24387	14236.27338	16823.97408	14638.18578	15521.50644	16280.79388	15801.51854	16386.22806	16780.5506	16387.02338	15325.78725	15063.80591	14446.10928	15623.8678	15270.83947	15040.75521	17032.82297	13323.18279	16243.94785	14296.39286	15691.7544	16252.23752	15999.71365	15473.77931	14161.68313	14916.54226	14517.31089	15695.9611	15963.90724	16152.26656	16388.3187	16850.44425	16563.44397	17247.19152	16974.04375	16394.20785	16949.10158	16683.93267	17820.33361	15990.52179	16667.25014	17804.4603	16688.06903	17594.94585	17319.41767	15120.28868	15681.32713	17736.36043	18483.60725	17891.68087	16553.82045	15875.58483	16301.02593	16507.67548	16358.75627	15960.60684	18012.27906	17145.28312	16416.73351	17422.7958	16701.9495	18964.97439	18014.19265	18398.54533	18079.60937	16219.33577	16540.74368	17129.88122	16565.73563	16678.66479	16714.03786	16423.31649	17301.25474	16118.93544	17410.33317	18008.71104	16865.04718	17577.43691	17156.92999	16198.28675	15883.91354	17416.93648	18639.61699	17507.73114	16544.30463	15276.16118	16051.52227	16053.04939	16454.22176	17142.48512	18141.19717	17527.32781	16112.88452	16897.19019	16480.01337	18933.73302	18095.8329	16940.11509	17799.0049	15894.68562	16129.99648
1800	2100	10743.7529	12773.25519	15789.18491	11624.58348	15126.58878	12768.42489	15090.43666	17712.81699	12563.55431	11609.48021	15035.85523	12762.95028	13657.34932	11517.6914	13604.12639	15172.37581	17672.25803	11428.23333	11309.52387	13421.62688	15644.33954	11672.48553	15029.21273	12928.05797	15409.97027	17071.75779	13250.67021	13657.88372	13445.00794	15873.62958	12363.87099	8033.78544	14294.7652	14171.85431	12614.63385	11765.89186	14019.40743	15367.02204	14294.68981	14258.72488	14357.05286	12868.92829	15354.49328	13576.91071	14483.79594	14697.11474	13820.20655	14760.85079	15370.00335	14623.29282	14585.64302	13216.59326	12955.10747	14479.62811	14006.30244	14640.3812	15658.19647	12724.85759	14236.51333	13615.85082	14136.26871	14302.1001	14900.87192	13811.92351	13164.95235	14350.8113	13530.99476	13820.88628	14143.91407	15110.28466	15033.61658	15291.3684	14334.60782	13366.4365	14049.66879	12720.64893	14891.83713	13249.25766	13942.89595	14463.1083	14484.49075	14453.8084	14929.12984	14843.61706	13669.3942	13461.69139	13113.09237	14145.22023	13500.96927	13728.5842	15522.22947	12096.61214	14574.50134	12919.9139	14279.9138	14756.17193	14394.70649	13653.25711	12791.79813	13549.59506	13095.84281	14631.34973	14705.47202	14889.05923	14937.05973	16064.34762	15300.25071	16191.88048	15333.71089	15217.75561	15763.20679	15453.06926	16199.43171	15215.27944	15447.99585	16352.0091	15354.14513	15937.54387	16054.01596	13971.79342	14519.83072	16364.03796	16825.42625	16405.50684	15130.58394	14411.74867	14531.19621	15324.32223	15299.22789	15241.41408	16813.5022	15943.74511	15086.33353	16368.8499	15450.08582	17069.66441	16473.73992	15942.11686	16355.76796	15058.91816	14917.74686	15723.81645	15615.73751	14843.03679	15330.3816	15239.85721	15770.84557	14965.85101	15963.95843	16249.10149	15241.8116	16243.57799	15572.73309	14418.12488	14864.80049	16116.649	16753.01218	15818.36084	15503.69718	13925.19943	14892.87001	14923.01862	15257.24027	15469.89702	16730.49554	16059.007	14847.35873	15692.38534	15009.83722	17509.9754	16762.36807	15485.62081	16404.96612	14987.37524	15289.61106
2100	2400	10259.57134	12017.16805	14026.4055	10363.6393	13162.65085	11809.96489	13611.79072	15326.73832	10959.82027	9895.7372	13486.05402	11733.54823	12036.33609	10506.28126	11666.79658	13725.76682	17012.49523	10884.11023	10616.84552	12098.46818	13806.15443	10347.95138	13169.17934	11503.39766	13827.2618	15136.85726	11832.13299	12401.93142	11709.89135	14353.16241	11239.95602	6840.51884	13394.49313	13692.91603	11645.09155	10979.68922	14037.5576	14528.21055	12901.35062	13304.22161	13417.39288	11089.6681	14492.06323	12352.45653	13266.33664	13474.7946	12693.34882	13574.76373	14453.18052	13704.7576	13530.90836	12682.22572	11999.05442	13346.99124	13674.2642	13614.38716	14263.09593	11526.11657	13186.92165	12424.2978	13082.46197	13430.4795	13903.77322	12654.94936	11993.87177	12995.25525	12347.559	13099.12936	12632.31483	14164.2295	13995.62689	14247.73661	13089.66044	12301.79323	12914.5783	11439.21782	13789.3479	12256.43203	12845.49023	13836.72393	13442.25604	13614.25699	14285.68464	13705.52486	12713.44319	12739.7032	12053.46797	13136.22856	12574.94163	12575.32462	14605.47865	10921.8119	13527.04019	11669.81304	13024.44659	13665.40011	13319.24259	12479.27618	11900.77169	12527.09615	12130.50967	12954.9134	13525.17172	13756.10684	13721.56041	14992.08618	14141.27112	15263.96123	14415.42489	13941.31716	14779.4765	14184.98317	14962.61902	14161.92686	14439.16637	15303.67298	14419.43067	15021.272	15135.52529	13304.98394	13946.90398	15509.49811	16442.79013	15560.88884	14237.49996	13249.85126	13894.20024	14563.75455	14323.87745	13935.74991	15881.33826	14900.76972	13909.77767	14899.82034	14298.97136	15880.00504	14624.13076	15138.43762	15023.8033	14217.44705	14053.01107	14489.44304	14349.37631	13827.24179	14412.86989	14033.48402	14588.06539	14394.62313	14877.64328	15391.34293	14639.77094	14863.74674	14618.36925	13512.57932	13985.59487	15152.75858	15608.37946	15050.00501	14440.90336	12801.0581	14340.42194	13743.7982	14327.61222	14750.91684	15621.48312	15095.56167	14033.14795	14483.07186	14345.26242	15902.49224	16035.11932	14521.47782	15068.77946	14108.25675	14384.13125
2400	2700	9779.33558	11990.6132	12568.74573	9199.68378	11928.21718	10635.63534	12437.1984	13232.34306	10052.60467	8883.20191	12162.7894	10776.02918	11148.88872	9769.86324	10488.7333	12491.86882	13026.17871	10118.86753	9826.55311	10995.70363	12550.18328	9294.91005	11811.34916	10257.17782	12763.62417	13341.56487	10907.52119	10896.17677	10008.22579	12649.07367	10806.4869	6838.05184	11970.4613	13723.04688	11556.68433	10540.66166	12316.33941	13523.98901	12238.58469	12026.33826	12450.07596	10352.823	13544.84741	11529.47098	12819.98095	12938.1278	11999.45233	13014.05083	13437.09493	12778.10898	12460.13895	11527.28456	11212.51708	12471.71049	13006.02942	12608.08916	13796.68385	10923.20595	12284.24214	11643.14531	12261.90858	12237.94755	12908.06705	11735.70439	11303.46679	11976.59385	11791.40205	11588.42743	11671.29236	12867.71307	12795.2199	12979.10044	12436.93971	11461.39205	11782.38213	10945.19623	13151.65283	11440.58678	12314.45137	12863.91318	12771.05147	13162.34662	13142.32444	13021.05072	11906.93482	11396.61628	11455.44871	12374.99546	12430.90969	11919.92025	13122.21603	10213.77519	12560.33039	10982.38285	12538.92069	12369.51392	12400.03338	11845.44193	10921.12523	11527.2152	11369.90794	12081.01167	12598.46004	13102.92363	12713.54173	13899.81935	13596.633	14233.40513	13438.99129	12372.17294	13835.05887	13368.3971	14380.32688	13572.59129	13482.07322	14428.88129	13524.22425	14022.44379	14089.43915	11915.53185	12867.17154	14700.37223	15593.86301	14714.10218	13624.14418	12581.65451	13593.71389	13774.9211	13542.05597	13094.96422	14949.26466	13965.63734	13250.58062	13902.32119	13734.46328	14291.75752	13316.7546	13746.39446	14038.05081	13318.24743	13387.21369	13955.93484	12882.55853	12977.11751	13542.05212	13163.45311	13855.20182	13559.05173	14229.50692	14057.95329	13388.65369	14040.55582	13930.68299	11715.68919	13038.3332	14169.4209	15405.93019	14212.08578	13053.67126	12055.02107	13672.39068	13276.92312	13653.38404	13235.25089	14843.46684	14427.17181	13101.0305	13514.16406	13651.76548	14920.88757	14450.5854	14148.70118	14172.10817	13512.24436	13455.93957
2700	3000	8893.28036	11220.25216	11415.82464	8422.85035	10667.82114	9818.5632	11652.46584	12694.85981	9095.97563	8323.59444	10917.78738	9769.33693	10119.69808	8444.18062	9176.35736	11264.44107	12294.10851	9291.54445	9282.45067	9960.41355	11749.41377	8428.17912	10628.72835	10076.06371	11692.2021	11718.80751	10085.76791	9781.69396	9227.71537	11530.45651	9813.7587	6278.03205	11778.31851	11480.20127	10543.05221	9817.73933	11703.81336	12745.77786	11261.75142	11142.57834	12014.91003	9787.3174	12558.77496	11127.11611	11819.74497	12087.18209	11549.016	12449.56857	12850.62603	12113.8689	11826.0002	11111.51377	10807.59039	11600.55402	11720.66756	12234.00336	12961.18041	10295.26122	11701.70143	10924.442	11581.93332	11568.98763	12187.15403	11133.78121	10811.07544	11357.04819	11247.46938	12280.1206	10666.75381	12155.17857	12180.94209	12276.00097	11053.55395	10904.24074	11320.67979	10018.90729	12299.84566	10725.03739	11625.32132	11742.10241	12056.31969	12100.51341	12530.53969	11966.30638	11248.78587	10460.13367	10621.8463	11400.29023	11255.23301	11273.72818	12903.73707	9547.46827	12043.51961	10199.32583	11468.48676	11435.41103	11689.43095	11134.79197	10383.29186	10866.48992	10681.37041	11671.75742	11302.27451	11593.51445	11780.93823	13172.05534	12767.82733	13382.20887	13122.19867	11252.26383	12914.3563	12876.74582	13622.38858	12741.53134	12945.18087	13518.31781	12947.1312	13292.29609	13268.49572	10749.63304	12696.19641	13749.78948	13864.36824	13828.07644	12973.69066	11768.45735	12548.34427	13093.08442	12771.11459	12374.93754	14259.83409	13286.52249	12581.11969	13078.25552	12977.1416	15291.49489	12144.45502	12972.94668	12978.52275	12720.33401	12954.7062	13646.30602	12536.97793	11955.66093	12805.05939	12632.56212	13263.49293	12881.14769	13307.58113	13593.2677	12656.33982	13505.10775	12898.57908	11141.96965	12226.0184	13120.54594	13888.68178	13662.8407	12851.74878	11358.62661	13168.84036	12540.2789	12478.78484	12379.04402	14204.75527	13652.21931	12301.14077	12750.11549	12570.8819	14565.73457	13110.69561	12565.96064	13318.15571	12786.82161	12926.52979
3000	3300	8845.39333	10191.4608	10678.00222	7936.55772	9911.64336	9428.45432	10747.55512	10725.3564	8101.90115	8676.94843	9988.1335	9384.74468	9530.4026	8421.02629	8136.76834	10569.09884	11033.29883	9087.91313	8736.95418	9745.40952	10637.17536	7899.18206	9681.51859	9057.26206	10760.60764	10875.47865	9816.14795	8402.5286	8895.05352	10852.08582	9511.17168	6490.53696	11713.94876	11993.75213	10366.34208	9104.81662	11927.73958	12660.91557	10772.86299	11055.69365	11529.33772	8700.63656	12213.48085	10909.94771	11509.15328	11673.34406	11005.45178	11892.62251	11974.93884	11374.85089	11346.70122	10024.7733	10043.97605	11309.11815	11374.57508	11591.77569	12646.071	9922.6954	11290.12196	10482.12759	11229.56951	10921.4348	11469.29396	10768.3793	10223.68724	10894.24012	10643.034	11028.43819	10404.20277	11315.43032	11131.59147	11799.72754	11426.54757	10347.7839	10964.85694	9667.10958	11572.80654	10561.43588	11214.377	11675.53189	11689.70815	11811.96498	12175.92116	11757.23997	10793.14232	10164.84792	10062.54371	11213.59714	10943.54421	10883.45097	12337.09032	9478.74378	11132.97092	9907.28572	11154.79644	10819.36713	11238.73151	10690.63202	10043.66914	10395.10191	10003.40926	10841.01902	10490.56373	11925.32723	11202.96115	12931.01771	12432.73424	13206.14511	12304.548	11023.64004	12619.37884	12535.25429	13001.95075	12536.13988	12302.259	13095.80921	12169.85415	12708.90575	12704.30188	10285.90351	11888.61959	12955.7742	13717.28854	13239.04752	12432.90181	11343.79213	12773.67053	12275.73196	12253.76564	11961.15645	13339.44202	12753.18319	11773.72691	12925.54419	12424.50979	13283.70707	11286.56041	12949.77197	12262.45315	12407.0241	12112.8438	12585.47687	12161.36409	10837.38568	12116.33715	12258.79566	12493.37022	12051.714	12945.77193	12927.12955	12371.50828	13099.56303	12130.88094	10828.46589	11973.8858	13005.26749	14041.14858	12890.87318	12371.85333	11116.46565	11782.76277	11748.44306	12180.4717	12153.16508	13348.78016	12902.51494	11901.66051	12271.64325	12125.65497	13896.86071	12264.1622	12717.06689	12492.91044	12149.75539	12238.50972
3300	3600	8425.99957	9969.48971	10171.3867	7604.41138	9155.99175	8913.71752	10212.41607	10759.28306	7524.99959	7128.258	9613.90959	8482.99238	8350.38604	7532.75687	8709.80495	10021.61887	11658.20953	8618.74252	8661.86258	10010.86782	10177.29626	7439.79728	9293.57268	8669.42146	9997.14268	10426.14039	9029.5501	8588.45938	8595.99391	10279.54299	9145.43905	5539.78149	10855.04993	10439.78914	8812.41405	9347.13006	11022.31473	11501.7429	9985.56566	10622.82556	11224.42965	8884.69854	11583.86124	10389.54856	11146.38448	11271.6614	10566.29867	11252.60299	11631.85416	11208.32995	10821.5026	9898.33413	9761.31018	10842.77662	10639.08386	11634.66213	11935.26573	9451.0049	10674.86439	9879.50448	10519.57782	10352.46703	11438.63776	10275.98824	10142.04989	10443.86614	10528.40898	10387.36561	10287.51638	11738.49342	11048.3603	11488.51183	10712.47688	10138.4612	10391.24445	8802.92285	11322.4103	10122.74338	10504.60336	10820.29773	11157.57996	11515.42597	11716.88513	10953.95329	10182.01244	8879.80839	9594.40161	10596.62788	10542.49164	10673.32941	11778.29847	9069.64106	10510.47904	9529.8402	10626.61819	10978.53876	10869.11546	10185.57427	9638.03676	9920.44701	9755.35948	10832.40704	9672.25117	10952.6754	10891.76358	11946.13112	11447.31991	12350.12943	11872.15217	9913.45174	11959.67922	11900.23186	12322.11472	12136.801	11624.10231	12099.71912	11667.73312	12295.95203	12059.71593	9948.75484	11403.32327	12449.28342	12885.18421	12803.70785	11720.98413	10766.18252	11775.12928	11702.42575	11602.94351	10899.89769	12941.86781	12202.75947	11529.09383	12029.03768	12120.89868	13081.32969	11368.18311	11949.37362	11791.71093	11956.01641	11615.21268	12101.04513	11396.71818	9997.59358	11949.8999	11530.37629	11998.94354	11781.35076	12205.9763	12588.34029	11927.04777	12011.53977	11676.38801	9712.27167	11286.36685	11519.20574	13131.44798	12445.28882	11986.49507	10523.46865	11554.36258	11422.1766	11685.0838	11994.81047	12737.9439	12307.75956	11272.64751	11643.53521	11289.64743	13180.5887	11613.98898	12259.94551	11276.83189	11377.82143	11572.1196
