index	name	volume-mm3
1029	ctx-lh-superiorparietal	14498.0
1030	ctx-lh-superiortemporal	14907.0
1031	ctx-lh-supramarginal	14855.0
1032	ctx-lh-frontalpole	1095.0
1033	ctx-lh-temporalpole	2258.0
1034	ctx-lh-transversetemporal	1717.0
1035	ctx-lh-insula	10073.0
2001	ctx-rh-bankssts	2297.0
2002	ctx-rh-caudalanteriorcingulate	2503.0
2003	ctx-rh-caudalmiddlefrontal	5471.0
2005	ctx-rh-cuneus	3445.0
2006	ctx-rh-entorhinal	2258.0
2007	ctx-rh-fusiform	11327.0
2008	ctx-rh-inferiorparietal	16922.0
2009	ctx-rh-inferiortemporal	11997.0
2010	ctx-rh-isthmuscingulate	3572.0
2011	ctx-rh-lateraloccipital	13393.0
2012	ctx-rh-lateralorbitofrontal	10467.0
2013	ctx-rh-lingual	6995.0
2014	ctx-rh-medialorbitofrontal	6296.0
2015	ctx-rh-middletemporal	15127.0
2016	ctx-rh-parahippocampal	2274.0
2017	ctx-rh-paracentral	3380.0
2018	ctx-rh-parsopercularis	4321.0
2019	ctx-rh-parsorbitalis	4104.0
2020	ctx-rh-parstriangularis	4853.0
2021	ctx-rh-pericalcarine	2306.0
2022	ctx-rh-postcentral	9661.0
2023	ctx-rh-posteriorcingulate	3327.0
2024	ctx-rh-precentral	14346.0
2025	ctx-rh-precuneus	12283.0
2026	ctx-rh-rostralanteriorcingulate	2379.0
2027	ctx-rh-rostralmiddlefrontal	19251.0
2028	ctx-rh-superiorfrontal	24028.0
2029	ctx-rh-superiorparietal	13381.0
2030	ctx-rh-superiortemporal	14357.0
2031	ctx-rh-supramarginal	12578.0
2032	ctx-rh-frontalpole	1270.0
2033	ctx-rh-temporalpole	2479.0
2034	ctx-rh-transversetemporal	1152.0
2035	ctx-rh-insula	8382.0
3001	wm-lh-bankssts	3251.0
3002	wm-lh-caudalanteriorcingulate	4817.0
3003	wm-lh-caudalmiddlefrontal	5999.0
3005	wm-lh-cuneus	3191.0
3006	wm-lh-entorhinal	665.0
3007	wm-lh-fusiform	8199.0
3008	wm-lh-inferiorparietal	10932.0
3009	wm-lh-inferiortemporal	7616.0
3010	wm-lh-isthmuscingulate	4032.0
3011	wm-lh-lateraloccipital	11057.0
3012	wm-lh-lateralorbitofrontal	7623.0
3013	wm-lh-lingual	5880.0
3014	wm-lh-medialorbitofrontal	3830.0
3015	wm-lh-middletemporal	6581.0
3016	wm-lh-parahippocampal	1640.0
3017	wm-lh-paracentral	4521.0
3018	wm-lh-parsopercularis	5104.0
3019	wm-lh-parsorbitalis	1326.0
3020	wm-lh-parstriangularis	4231.0
3021	wm-lh-pericalcarine	3824.0
3022	wm-lh-postcentral	7411.0
3023	wm-lh-posteriorcingulate	5073.0
3024	wm-lh-precentral	13402.0
3025	wm-lh-precuneus	11615.0
3026	wm-lh-rostralanteriorcingulate	2320.0
3027	wm-lh-rostralmiddlefrontal	13404.0
3028	wm-lh-superiorfrontal	18111.0
3029	wm-lh-superiorparietal	12809.0
3030	wm-lh-superiortemporal	9053.0
3031	wm-lh-supramarginal	11855.0
3032	wm-lh-frontalpole	275.0
3033	wm-lh-temporalpole	530.0
3034	wm-lh-transversetemporal	843.0
3035	wm-lh-insula	13052.0
4001	wm-rh-bankssts	3005.0
4002	wm-rh-caudalanteriorcingulate	3135.0
4003	wm-rh-caudalmiddlefrontal	5623.0
4005	wm-rh-cuneus	3187.0
4006	wm-rh-entorhinal	645.0
4007	wm-rh-fusiform	7979.0
4008	wm-rh-inferiorparietal	13102.0
4009	wm-rh-inferiortemporal	7267.0
4010	wm-rh-isthmuscingulate	4426.0
4011	wm-rh-lateraloccipital	11051.0
4012	wm-rh-lateralorbitofrontal	8901.0
4013	wm-rh-lingual	5570.0
4014	wm-rh-medialorbitofrontal	4419.0
4015	wm-rh-middletemporal	6737.0
4016	wm-rh-parahippocampal	2093.0
4017	wm-rh-paracentral	4860.0
4018	wm-rh-parsopercularis	3707.0
4019	wm-rh-parsorbitalis	1491.0
4020	wm-rh-parstriangularis	3868.0
4021	wm-rh-pericalcarine	3592.0
4022	wm-rh-postcentral	7621.0
4023	wm-rh-posteriorcingulate	4445.0
4024	wm-rh-precentral	12843.0
4025	wm-rh-precuneus	11714.0
4026	wm-rh-rostralanteriorcingulate	2350.0
4027	wm-rh-rostralmiddlefrontal	14419.0
4028	wm-rh-superiorfrontal	19176.0
4029	wm-rh-superiorparietal	12103.0
4030	wm-rh-superiortemporal	7858.0
4031	wm-rh-supramarginal	10103.0
4032	wm-rh-frontalpole	402.0
4033	wm-rh-temporalpole	588.0
4034	wm-rh-transversetemporal	661.0
4035	wm-rh-insula	11594.0
5001	Left-UnsegmentedWhiteMatter	33743.0
5002	Right-UnsegmentedWhiteMatter	32593.0
