frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
480	600	18603.49338	28783.22652	36307.73099	40212.33203	44536.91663	36350.45988	47965.21676	41347.64104	37258.80684	28949.91894	33739.3202	34553.259	34871.97957	32609.69293	42819.40736	36763.97062	39517.76172	22243.33882	20370.51208	28630.91375	36043.2496	40849.43295	43743.44072	39298.68249	47495.96448	41726.92542	34135.68813	34744.77752	42652.33855	33889.08233	23293.97685	13468.08371	21468.97984	19274.57724	21721.04955	19464.3011	22652.3883	39609.38497	36997.20194	38124.79239	41464.54801	33251.32654	40010.53876	37804.71448	37755.78564	35901.76847	35565.49151	40122.16983	39976.99395	39575.3137	37801.13079	35322.14543	35738.84791	39226.97372	39593.12473	38225.42996	41543.94935	35357.37326	39917.25768	37014.85951	39248.24726	40218.91351	39619.40192	38726.28509	35063.74202	37350.76538	37673.71212	37598.76362	34731.59378	41517.78713	39393.06873	39896.03915	38533.26712	38216.92909	41510.03546	31399.51744	38683.79752	38752.32064	36817.96497	37665.37385	37169.02204	38625.6259	41228.88754	39588.4426	38389.627	34419.6912	34650.90768	38394.57316	38314.18723	37390.73358	40721.90536	35647.21236	39486.27647	36775.32168	39784.0923	41147.68498	40318.89597	38512.75669	36033.66418	37479.74	36321.57162	40027.05729	33013.81647	41668.66561	39940.91892	30905.49287	24796.79725	33121.09319	38060.62768	36186.62318	32862.28204	31967.45027	33105.36234	26309.68635	32696.45735	35365.38137	34813.02281	36099.33189	33655.08414	35588.23927	29394.76131	33549.57737	41295.68642	33626.71387	34206.08781	34625.93498	26209.92133	30731.48524	31590.93704	29541.0138	33380.43907	33514.852	30898.44589	32233.9539	31002.96574	44275.18451	38363.47933	36506.88776	35560.50766	29902.93182	27154.44781	32140.79051	37242.87303	34026.0409	33034.15674	32791.49818	33845.44701	28171.94136	34770.87867	35082.69391	34963.79061	34310.40876	35229.31697	34413.86415	27980.06719	33033.0586	40348.18639	34466.571	32843.85338	33962.59213	26691.02802	31154.38048	32218.21105	31499.00249	34378.20928	32654.17963	32021.43952	34289.25787	32047.36342	44224.28897	32880.20618	36656.97958	34254.66861	23638.43605	23952.2225
600	900	16375.35471	25179.05772	31103.02243	31281.7875	36925.93164	29270.90965	39004.55142	37108.11129	30518.81075	23727.77571	29396.14018	29280.94472	31386.773	25653.1624	34148.99716	32133.5134	36327.51562	19318.72253	17272.33242	25337.32862	30857.8909	31907.85101	36705.19756	30946.59652	38540.43775	36654.45503	29031.02219	31213.51523	34148.14237	30566.57828	19710.22992	12069.49596	21255.17356	18878.75874	20270.12229	19202.12831	21118.19252	32975.41444	30693.71919	30808.01314	33166.85262	28016.12933	33153.33895	30559.72524	31416.59405	29999.35538	28667.153	32699.39269	32891.50831	32429.0903	31279.70661	30127.36158	28397.77094	31382.19044	31444.94877	30306.08238	33079.8298	28134.74144	31930.48025	29891.31028	31447.66083	32835.69798	31869.6793	31282.66674	28599.39812	30863.92421	30269.26054	30521.85262	30490.30205	33751.86389	33067.83935	32311.28218	31555.83774	29959.49561	33140.44316	28015.32475	32377.71632	31015.1351	30810.84354	30832.21591	30446.30995	31451.55977	33544.96387	31885.2052	31301.29894	29380.14189	27973.23065	30857.93985	31011.91539	29994.61474	32459.90776	28518.66112	32094.40955	29714.98264	31984.99973	32919.57867	32029.20696	30705.70395	28850.79143	30916.90035	29301.28918	31522.10035	29573.58402	34644.45085	33532.74534	27813.79678	23774.41622	29208.91777	31380.66313	31605.5194	28620.77657	28151.58282	28737.55411	24060.23192	27828.57494	30304.85319	29477.17231	31443.98691	29389.12186	30846.8898	25701.34268	29302.69386	33939.37547	29211.37617	28084.77536	28804.60794	24142.60774	27304.02246	27356.69514	26824.27278	29475.59799	29378.11208	27250.4742	28141.41157	27296.17993	36593.71581	33327.32808	31489.75136	31121.22413	26878.62046	24965.10367	28117.17128	31428.89533	30197.42346	28288.90371	28267.40106	29170.96882	25306.40327	29761.55666	30149.44378	29615.05993	29744.93362	30110.23151	29677.74263	25203.81639	29091.96387	34117.76492	29629.74963	28117.40092	28466.79305	24620.29546	27166.91334	27808.61984	27514.8666	29839.38037	28690.3573	27648.71942	29727.75921	27780.42874	36364.7159	31023.26728	31968.50735	30101.86624	22392.7778	22472.19725
900	1200	14449.86098	21714.15906	26447.80721	23604.68626	29455.39056	22538.40579	30666.29778	31082.35642	25124.97738	18958.57794	24830.10698	24306.34985	26473.41277	20333.33731	27382.14558	27706.98949	29461.40527	16943.07352	14901.87677	22238.54628	26453.23703	23961.4804	28849.75267	23302.78771	30515.30244	30833.17622	24204.87611	25908.7362	26958.08281	26539.81076	17080.50374	11659.64251	20429.99294	17530.82239	18826.78214	17309.33241	19922.30949	26823.3844	25186.28341	24813.02936	26322.33888	24052.15982	27093.32269	24606.57269	26188.90761	24492.19649	23148.32691	27259.51832	26203.8644	26233.64857	25595.0612	24564.17837	23185.16926	25271.48003	26166.02187	24750.28809	26353.72022	22511.69523	25829.62068	23942.74034	25388.44762	26603.31234	26025.59604	25020.57738	23034.26146	25266.27339	24636.05969	24946.99341	25238.40794	26492.17311	27552.85626	26856.5208	25511.9296	24006.19395	26597.9106	23864.90324	26842.17228	24871.3313	25524.55788	25510.85258	24126.2465	26011.65253	26861.69877	26217.4389	25104.15951	24500.15632	22765.83383	24870.42993	26292.14841	24531.59861	26376.23316	22903.87876	26024.00225	23909.3345	25786.68138	27206.87424	25896.6095	24669.90467	22901.34049	25214.86793	23337.30131	25670.27948	25224.39058	27963.28638	27381.81925	24686.81764	22523.66971	25638.47624	26006.34014	27254.8142	24788.00842	24508.77374	25502.33515	22156.08306	23930.15216	26528.97689	24442.25285	26435.38402	25704.80621	25703.64971	22599.4161	25827.27704	28470.3248	25482.35905	23505.6178	24019.78548	22124.76647	24106.87577	23669.14745	23848.1807	26377.24141	25757.38627	23688.37364	25003.50393	24206.34884	29794.16312	28402.07001	26196.57765	27142.78617	24318.15975	22967.82243	25206.87252	26168.76584	26294.35565	24591.15179	24795.13263	25622.36356	22712.99278	25300.40806	26254.38519	25005.70162	25690.89644	26008.23262	25513.2237	22249.01783	24992.27865	28903.09467	26139.93491	24313.80129	24112.78274	22439.85403	24080.0851	24314.94697	24550.6518	26849.41502	25502.44162	24026.7354	25944.65797	24248.64339	29655.96685	26760.55585	26909.77862	26496.04265	21237.21761	21252.56001
1200	1500	13010.66843	20616.84729	23467.84476	19375.32616	24902.45712	18604.2733	25616.54669	27524.87391	20558.30405	16081.88045	21942.50112	21439.60334	23180.19563	16692.96404	22538.61084	24404.75306	24797.91309	15893.42917	13601.49136	19661.96802	23690.14256	19804.14666	24316.39565	19318.55796	25141.27644	26813.52648	20317.68839	22314.87125	22601.54179	23819.84263	15215.72555	10828.77217	20078.75105	17377.10688	17633.2404	16968.05045	19466.51303	23879.29427	22053.4881	21806.44169	23389.13359	20992.69914	23842.30331	21654.76812	22792.06329	22183.67416	20461.29702	23817.29264	23118.47118	23010.87953	22302.83407	21571.83133	19750.677	22270.67663	22775.92466	21639.7943	23263.66803	19811.47521	22796.17865	21120.5091	22204.60852	22277.84775	22975.67041	22038.19593	20188.626	22132.6975	21403.6077	22281.14357	22117.10393	23897.84917	23787.71399	23454.77778	22155.17442	21144.28805	23881.09981	20410.4592	23799.89603	21935.12831	22797.65902	22736.24475	21436.41757	23090.73079	23617.86457	22821.18144	22285.99617	21671.613	19549.93101	21869.63187	23858.6844	22048.38224	24037.75957	20174.11304	22838.37155	21090.0686	23008.4711	22806.54408	22975.21166	21602.74531	20368.69818	21991.89181	20699.69258	23257.23424	21871.31454	24103.26119	23897.56643	22932.07627	21655.1095	24228.7065	23283.753	24009.56682	22945.85946	22722.88398	23284.62797	21022.29346	22042.0146	24572.89251	22178.8515	24154.36604	23624.52542	22920.63721	20479.34408	23792.06378	25533.44249	23559.23019	21563.58691	21661.59699	20858.72035	22489.96939	21942.5713	21872.56059	24624.16889	23993.72286	21759.94703	22931.87287	22421.79372	27576.37414	25368.31583	24150.93318	24512.969	22263.48929	21681.99678	23209.16465	24230.95164	22691.6168	22820.13785	22760.40382	23514.43546	21680.7385	23168.67559	24018.93451	22812.10181	23500.63336	23697.67744	22589.45073	20806.62533	22911.58285	26899.7876	24161.61853	22515.40875	21714.49336	21608.6804	22222.82805	22584.67319	22531.75509	24749.43252	23732.69816	22234.72102	23352.74956	22010.61434	27401.60442	24279.66758	23930.82235	23980.71482	20374.63365	20332.6141
1500	1800	12749.59978	18775.17574	21403.11961	17081.1455	21472.57462	17164.65259	22971.89493	24838.97775	18224.77765	15281.5618	19771.22571	19090.35678	19950.66227	14676.63698	20290.56804	22328.34978	22908.54492	14810.06951	13081.51241	18976.59107	21641.20901	17512.17214	21305.21387	17208.11223	22353.32492	24195.71193	18623.94884	19583.41094	19155.65481	21590.62336	14350.67285	10251.64664	19981.86012	16586.9399	17133.79856	16621.52216	18934.96994	21646.31853	20679.39466	19846.78855	21725.2843	18880.5379	22254.76861	19811.02477	21347.14926	20912.30993	18907.35777	22142.67513	21625.42964	21292.94069	20309.92176	19371.71299	18505.90007	20523.78881	20610.4262	20013.16366	22167.82079	18010.20883	21152.72029	19025.3308	20614.56886	20760.77589	21152.96463	20170.31559	18392.08457	20136.22374	19610.56154	20861.95966	20243.59448	21645.57572	22197.21486	21912.83228	20675.1127	19666.6325	21561.96846	18646.85033	22153.68206	20185.06954	21304.14288	21115.02583	19753.83609	21347.33539	22343.03036	21207.00399	20413.95436	19607.45929	18171.71551	20530.67517	21281.32976	20565.77993	22365.98627	18404.26057	21079.85689	19470.42802	21231.97057	20802.17845	21355.08409	19843.4107	18419.72704	20144.43229	19149.15545	21335.57894	19269.41826	22315.21773	21947.50533	21395.72699	20896.23963	22807.55184	22103.6858	21984.0889	21527.94839	21513.47099	22003.17966	20736.51331	20747.94773	23155.41566	20933.19846	22735.57891	22133.20018	20141.69515	19857.75814	22880.59105	23755.43709	22605.48397	20865.18533	20137.62486	20579.52428	21152.41934	20875.10561	20717.58791	23608.05529	22713.43568	20648.55548	21636.83464	21357.56214	25971.48909	23098.67615	22500.43303	23006.53574	21259.31249	20924.1606	21819.53067	22278.80383	21051.38262	21304.28611	21372.05892	22036.82515	21173.0473	21608.54422	22794.60054	21685.40689	21934.40985	21929.03701	19617.94925	20132.22977	22107.95665	25042.5867	22822.40954	21550.23892	20033.30723	20564.3076	20967.56227	21428.09542	21284.57362	23462.70322	22434.69216	20832.89791	21752.7575	21079.03142	25442.15519	22379.84827	22737.14542	22514.85068	19913.81909	19946.85227
1800	2100	12070.76038	16538.25102	19749.05804	15534.51971	19259.57262	15461.98946	21235.24048	23071.81468	15114.16012	13745.01825	17815.16745	17156.10223	17614.05559	13105.82216	17955.28953	20765.16767	20032.22559	13353.31006	12572.7132	17062.4973	19661.36529	15682.26443	18962.60353	15690.10052	20434.51936	22399.86537	16715.92802	17692.21603	16937.41179	19559.28245	13761.5954	9328.32636	20063.77248	15510.14335	16992.81569	15668.04175	18023.12824	20438.92889	19341.15624	18526.43421	20262.45494	17785.5701	20871.80196	18411.9912	19898.98993	19440.38416	17566.28385	21069.33048	20342.11218	20308.06485	18638.29719	18722.72888	17145.90124	19090.096	19482.03535	18608.47837	20886.39859	16814.59099	19535.15261	17607.96668	19342.3968	19409.35871	19494.853	18870.86372	17260.45141	18785.15408	18324.04982	18909.43779	18946.86533	20594.72738	20248.75245	19965.64007	19286.17676	18467.37817	20445.56524	16192.2041	20456.33099	18854.73438	20080.14143	19854.10054	18479.05582	20198.31924	20718.67504	19204.05829	19361.9661	18836.53379	16742.12938	19185.60634	19835.56396	19380.41834	21118.12997	17302.92339	19282.81946	18004.64148	19591.84912	19604.27209	20088.97827	18593.04415	16853.63259	18781.64983	17942.85552	19104.00352	18206.5105	20532.7544	20471.93215	20703.72075	19669.7985	21754.10828	20441.059	19600.70618	20334.40707	20513.74195	20864.71542	19394.18697	19472.75115	22332.90265	19733.06691	21784.3977	20786.89876	18757.78565	18682.22152	21753.5064	22220.00188	21547.81748	19672.36681	18951.42476	19549.22202	20173.7266	19875.39171	19476.50907	22395.93144	21584.20684	19441.34834	20602.28206	20127.84513	24082.66415	21289.84094	21421.98768	21195.56768	20248.00386	20075.55379	21333.19424	21365.12638	19184.85961	20286.76348	20204.98913	20896.63419	20151.12323	20463.61003	21745.81099	20190.34795	20208.18438	20753.77876	18553.15584	19100.12901	21014.90205	22669.82481	21843.29013	20552.90942	18896.691	19804.3062	19909.55041	20156.41681	20092.41532	22380.77485	21432.91414	19546.92782	20590.7013	20131.67263	23226.43876	20931.70517	21064.97091	21091.8422	19268.97281	19144.20432
2100	2400	11772.35513	16133.6961	17812.00262	14003.11984	17474.62367	15109.22533	18776.71317	20355.37218	13947.8268	12485.3229	16385.70692	15932.59625	16085.4891	12663.7648	16500.52895	18590.36829	19255.03711	13021.33503	11703.28799	15680.28654	18046.07308	14220.16688	16691.13353	14490.64373	18875.25437	20449.90972	15833.96928	16164.7303	15545.55163	17401.53111	12409.88296	8660.14043	19357.70672	16324.21001	16181.8939	15286.17207	17352.89849	18983.87113	18045.27053	16925.32377	18645.01651	16933.82934	19742.50482	16882.47646	18863.38313	18578.41272	16509.66342	19487.22358	19014.12884	18627.67501	17678.53366	17612.02573	15856.32683	18025.85343	18174.22107	17273.52546	19287.19291	15388.15265	18388.25664	16310.64852	18083.26446	18024.3607	18189.20303	17605.91815	16013.79345	17554.92364	17001.05917	18727.36332	18089.359	19307.98978	19338.36574	18913.73461	17546.97129	16622.30633	18417.2246	15918.20597	19346.60111	17895.29487	18796.54592	18920.55108	17371.19338	19077.47282	19791.99224	18018.22789	18084.27555	16998.09402	15146.5973	18129.438	19384.26989	18116.06842	19806.0423	15909.85723	18416.67261	16779.9949	18384.03674	18368.51081	18770.47478	16980.71928	15950.04452	17712.73141	16751.3275	18089.86104	16353.82434	19585.38201	18976.64063	19626.80988	19660.35237	20514.52751	19191.06256	19032.04589	19483.06332	18998.79617	19973.92503	18717.67718	18594.32254	21212.25365	18524.73838	20265.4974	19935.54747	17333.15419	17945.47729	20821.73018	21259.55405	20385.1402	19026.55391	17595.35118	19291.65418	19106.49226	18782.45833	18740.92553	21391.83927	20477.55413	18264.78642	19753.3292	19079.48396	23554.36458	20014.37906	20892.5541	20390.30936	19113.20024	19131.06931	19575.05124	19395.56144	18435.88466	19110.15682	19307.41824	19988.13696	19732.47042	19215.0373	20486.51936	19380.66759	19279.13033	19925.55826	17408.20979	17631.09284	19810.25724	21939.86896	20546.79027	19713.35763	17396.11412	19102.3834	18919.12624	19407.62453	19309.36865	21413.46279	20176.58466	18621.50657	19610.31563	18655.5883	22531.56303	19785.14651	19684.60425	20035.96095	18510.0644	18428.63172
2400	2700	10983.0767	15032.83998	16438.64132	12924.54192	15616.64483	13301.52188	17494.57578	18772.66747	13505.52062	12073.11518	14815.89793	14851.89177	15481.16216	11339.60174	14699.30197	16904.20135	17633.98242	11996.62621	11532.97634	14322.3887	16534.13018	12957.58205	15210.64506	12947.78836	16746.17138	18309.80123	13965.81527	14557.10224	14015.71129	16386.76088	11851.18401	8344.27279	18010.24134	14820.32068	14969.34222	14916.63227	16702.19641	18107.42279	16510.77303	15912.6927	17879.60721	15471.42225	18252.31655	15980.28612	17889.07782	17162.11513	15539.86198	18814.28538	18094.4183	17648.99744	16782.90108	16718.70532	14773.57824	16865.02788	17419.29962	16330.96375	18580.96857	14798.18082	17220.62247	15163.66144	17037.48158	16914.66356	17242.20615	16388.20596	14989.55184	16629.0534	16187.87384	16811.48227	16788.575	18647.37303	18007.88905	18208.19004	16727.5618	15895.61518	17311.42393	14577.11116	18313.85647	16803.53282	17709.0049	17863.35602	16412.50479	17946.34022	18570.83603	17106.54528	17086.93541	15962.43483	14444.83771	16859.88231	18249.34467	17166.77428	19011.94145	15041.73421	17578.96979	15760.63524	17296.45109	16648.73666	17797.23466	15969.57453	14944.19067	16642.67879	15900.24987	16943.16468	15292.56514	18581.53123	18034.87294	18556.44534	17896.79165	19227.6359	18215.00364	17609.90385	17971.27035	18047.14476	19232.85027	17696.94501	17549.29163	20232.83973	17714.30285	19642.45011	18997.33752	15993.7596	16863.69964	19570.25302	19684.00794	19361.36958	17664.22822	16579.04519	18123.68553	17973.04682	17887.85305	18331.71156	20288.50105	19437.1453	17259.77749	18578.1051	18366.07439	21181.48971	18477.75968	19209.5624	18962.43252	18544.19312	18203.73565	18976.31962	18537.63915	16880.41912	17930.15171	18439.59953	18651.41992	18588.25095	18297.4192	19140.10927	18306.57065	18645.09828	18941.91823	15509.15499	17010.66014	18844.58569	21009.03003	19611.30806	18919.541	16368.29466	17927.93447	18011.47101	18412.00653	18005.59624	20170.07029	19071.91488	17739.87975	18773.10037	17771.25928	20855.56306	17185.59551	19015.53459	18676.81451	17607.11687	17442.77112
2700	3000	10585.34567	14149.79874	15089.81072	11774.20839	13856.55993	12487.76774	16328.39493	17192.50389	10966.26098	10292.00292	13737.86294	13943.40085	14282.31683	10222.7698	13778.85355	15429.07845	16316.33105	11154.46067	10598.26941	14355.91819	15114.68812	12059.07067	13767.2808	12070.90838	15550.19645	17420.12795	13234.92036	13030.00853	12238.65789	14630.95302	11076.36791	8199.71683	16810.45684	14473.37538	14186.97568	13978.49442	15585.9481	17217.45467	15384.01105	14940.39053	16367.16891	14111.87015	17645.94406	15291.98742	16714.48462	16895.5349	14622.72974	17189.90141	17222.4619	16778.38611	15703.85377	15851.79926	14098.28849	15592.8667	15843.44568	15479.68648	18009.95176	13770.85328	16786.94159	14239.53184	16639.32934	16119.76185	16118.94236	15422.22815	14322.8758	15647.30067	15107.80183	16423.77284	15425.1666	16988.80936	16781.35703	16789.13754	15857.48127	15205.3306	16450.20007	13575.22121	17051.21253	15756.43937	16907.51417	16674.97382	15491.89204	16905.08139	17542.20596	16030.93652	16251.94378	15242.42338	13252.98397	16042.14109	16999.94818	16154.51737	17846.1215	14318.3209	15598.97467	14875.20389	16378.69059	15931.78482	16656.56424	14937.44232	14053.34797	15624.8222	15150.63004	16013.48676	14331.65703	16749.26686	17213.76016	17737.78492	16763.54685	18408.00185	17013.40475	16874.50206	17190.10476	17507.05498	17944.06798	17221.08097	16683.484	18668.78596	16958.36962	18387.16972	17943.50585	15249.65259	16107.72757	18102.73404	18853.22464	18961.93078	17230.64545	15731.01424	16909.37113	17033.86373	17331.44697	16568.28831	19295.54871	18583.77931	16617.84196	17716.70758	17102.46404	20063.4006	18423.41714	18086.68868	17866.75	17136.39208	17686.41047	17798.68571	17341.75946	15196.95503	17066.8415	17032.051	17878.22171	17124.41135	17321.22935	18310.48485	17286.86569	17076.92566	17643.77925	14855.64161	16166.84728	17777.95866	20253.62208	18337.34618	17404.96719	15802.12083	16992.16745	16902.30345	17287.72228	17101.59481	19030.0843	17921.27265	16636.63241	17350.86123	16956.64512	19999.0977	16769.55366	17707.36079	17636.11947	16985.13987	16861.34719
3000	3300	9896.31515	14713.73626	14023.69899	10670.82581	12701.30634	11367.39079	15145.62602	14678.82209	11243.9807	9866.25643	12629.15864	13025.89812	12590.822	9948.05688	10626.14253	14311.49036	15139.3501	11002.30514	10133.44073	13552.59122	13893.13762	10975.42717	12384.09286	10693.03624	14668.75851	15630.78888	12100.74787	12803.04458	11337.2979	13772.08171	10653.28179	8883.48569	15999.04521	13520.4209	13437.54368	12715.78228	15852.48601	15875.72774	14631.00567	13920.75793	15684.46077	13966.69351	17121.10172	14428.87304	15940.87757	15421.97027	14123.11859	16586.35772	16684.22931	15509.46333	14728.42668	14870.49849	13420.87729	14916.76336	15004.80738	14488.84268	16914.6153	13081.51976	15176.56031	13529.2913	15276.32805	14622.76241	15318.0578	14349.44865	13634.68933	14588.5781	14405.97477	14794.04491	14415.43924	16147.27195	15918.64748	16395.48999	14334.66101	14003.02567	15588.69778	12966.75943	16735.33818	15032.91406	16141.71666	15594.56069	14733.93854	16208.11964	16617.85596	15032.19943	15206.60664	14316.35014	12254.7992	15008.18083	16411.18258	15093.8741	17185.51634	13501.77203	14927.87456	14054.52511	15302.83347	14711.83343	15795.59474	14079.96554	13391.58222	14800.79856	14198.68737	15521.63206	14028.33171	16461.73592	16083.94361	16793.31934	16394.50226	17073.65524	16130.83358	15786.54519	17012.51218	16318.03636	17394.87616	15741.48903	16098.43241	17967.43784	16355.93957	16947.83443	16934.84184	13725.54792	15572.16515	17335.8261	17976.99124	17498.56387	16393.84915	14997.33515	16019.40471	16281.61003	16306.06193	15228.82046	18385.5601	17306.40702	15951.76902	16915.14889	16522.60812	18251.74619	16993.50667	17125.58607	16867.7146	16699.94259	16086.95493	16719.50452	16298.72536	14092.67596	16819.05773	16306.89355	17254.74674	16022.09624	16602.38172	17102.6394	16538.77361	16335.32448	16759.93978	13528.17742	14784.54968	16788.1697	18162.78054	17232.55555	16773.80777	14899.56375	16162.85007	15986.06259	16350.36023	16194.13677	18108.77038	17210.54443	15789.89557	16623.69662	16065.8088	19099.392	16451.91427	17156.08685	16743.53847	15948.74634	15880.15282
3300	3600	9689.07794	13266.90432	12586.55191	10091.74307	11737.22272	10590.3291	13538.72395	14155.75324	9933.17447	8863.01657	11452.76394	11370.08924	10406.30476	9313.91391	10132.14161	13267.65066	12611.19482	9729.90659	9854.12165	11531.64001	12785.23722	10474.19776	11393.15903	10556.93088	13477.45989	13742.10091	11213.64447	10966.58805	11159.94742	12466.14338	9628.55773	7239.05066	15711.0961	13465.24124	12487.29969	12143.16016	14220.89919	15761.11526	14200.82212	13016.14178	15124.44538	12846.21237	16123.85104	13797.54287	15461.38797	14881.95264	13226.64188	15808.99128	15318.16324	15024.12706	14489.16282	13534.97092	12733.03127	14236.66353	14022.74374	13944.59621	16397.45834	12495.63734	14950.70938	12856.67288	14375.19272	14282.4851	14347.05635	14003.79366	12959.96086	14034.92161	13621.34976	14230.3782	14180.50126	15430.36966	15313.41238	15467.96672	14056.96419	13241.63452	14705.50205	12128.68057	16058.77508	14318.53895	15440.75826	15257.34361	14013.75892	15085.99573	16342.85446	14588.07503	14734.08285	14221.20524	11634.59904	14934.25786	15740.08742	14801.16674	16144.84121	12908.47953	14282.95336	13310.65451	14878.39746	14192.40322	15020.33256	13279.63649	12920.95036	14089.90645	13810.67039	14587.11449	12985.94806	15272.87331	15096.77296	16159.06054	15717.5496	15938.25191	15989.84512	14310.18105	15995.78958	15580.45264	16501.74076	15560.01036	15160.80106	17067.52287	14755.13803	16630.45072	16304.40411	12264.37454	14699.60329	16306.95445	16879.81036	16528.63752	16066.23642	14071.99835	15235.39199	15264.49503	15264.75413	14925.02658	17134.42301	16524.57539	14701.08948	15986.37846	15320.16583	17211.5015	15390.92968	15853.11425	15936.81977	15850.26578	15762.48801	15973.98593	15779.43054	13790.46125	15680.88455	15472.35742	16384.87341	15750.85241	15683.74275	15928.70386	15819.65105	15555.3652	16047.87446	12720.98146	14221.96779	16268.57947	17924.84873	16821.55062	16187.5974	14179.93579	15354.24823	15209.20641	15742.75933	15572.80104	17261.19433	16109.4387	15116.8221	15752.93265	15716.05947	17422.6919	14635.02344	16169.31681	15790.25405	15182.68606	15035.97141
