frame_start	frame_end	Left-AV	Left-CeM	Left-CL	Left-CM	Left-LD	Left-LGN	Left-LP	Left-L-Sg	Left-MDl	Left-MDm	Left-MGN	Left-MV(Re)	Left-Pf	Left-PuA	Left-PuI	Left-PuL	Left-PuM	Left-VA	Left-VAmc	Left-VLa	Left-VLp	Left-VM	Left-VPL	Right-AV	Right-CeM	Right-CL	Right-CM	Right-LD	Right-LGN	Right-LP	Right-L-Sg	Right-MDl	Right-MDm	Right-MGN	Right-MV(Re)	Right-Pf	Right-PuA	Right-PuI	Right-PuL	Right-PuM	Right-VA	Right-VAmc	Right-VLa	Right-VLp	Right-VM	Right-VPL
480	600	31912.19934	28614.22448	32882.60137	36996.56463	30650.53828	27595.51525	32890.30567	27812.85234	38304.66297	33306.42251	30397.58178	26304.96582	32497.85531	39604.53097	31051.78687	34530.80207	30071.85855	28955.9629	27374.34258	33557.88417	35422.10889	26263.90469	35125.01633	28185.97589	29966.40379	31921.17106	39216.65959	27410.10421	29323.86083	31443.92318	28525.02572	36530.00009	31912.2692	31057.95902	28673.37549	32779.30027	40225.1129	30772.87573	33968.9121	30236.31271	29029.60154	31197.16862	33277.70321	36687.59271	27106.94824	36277.70445
600	900	26024.03654	25426.2901	25245.07422	31774.95544	22449.49544	24140.48895	25999.64024	24202.87852	30660.9161	26626.06058	25864.25677	23387.02305	27612.84144	31656.57158	26322.40118	28868.69002	24173.92294	26092.13847	25616.37539	28999.92983	29834.62387	23879.86133	29831.97063	24305.99294	25883.92137	25762.07259	31408.58115	22549.13379	24341.79781	26928.24552	24906.56673	30282.2116	26816.401	25947.89426	23370.40576	26540.99121	31844.74251	26367.17861	29616.60638	24838.85773	25720.37162	26617.84918	29175.16572	30615.7063	23521.50391	30928.1944
900	1200	20095.94947	19761.04146	20080.23828	24540.57209	17328.72975	19991.15482	19420.3455	20185.84258	22735.1687	20381.42627	22336.35641	18409.34492	20852.97812	24650.9695	21323.59947	22174.77305	18936.50145	21162.00383	20099.26992	22917.25493	23535.78877	20149.94023	23996.37315	18695.76916	20146.57733	19888.90666	25269.92783	16624.66371	20463.31469	19501.17649	20769.46126	23262.98028	20564.74878	22318.26598	19439.62256	21783.71606	22563.02054	21548.79666	21834.39292	18836.57399	20949.81335	21815.6263	24033.77561	24521.43831	21985.53613	24297.37412
1200	1500	16592.64671	16712.70906	14915.74316	19176.75954	14095.91706	17614.04046	15815.19319	15181.90391	18224.29027	15476.32612	17750.76074	14823.04697	15627.08931	19232.33269	16842.19572	17074.96385	14729.51484	18676.59731	17212.95469	19127.97521	19080.19631	16868.31719	19539.12317	16344.57914	17341.21967	15451.1945	19708.39562	13490.77121	18501.07064	15035.45097	17540.73828	17476.9888	15602.88423	18723.546	15680.51758	17495.26425	17680.30306	17605.33717	18271.13316	14864.51271	18359.60016	18048.48828	19285.7247	19278.75424	17376.49121	19768.36358
1500	1800	13281.75896	14477.03698	12115.37178	15444.17899	11345.73099	15916.80343	12674.37113	14007.16719	14247.95756	12715.83795	14315.66806	13641.32158	13123.18672	14459.21223	14348.20069	14791.13286	12515.69493	15619.53194	16000.71465	16254.45046	15919.20226	16761.86816	16155.70929	12023.44048	14046.25425	12051.41911	16145.51673	11203.97175	16844.29127	11967.71217	14304.4738	14027.7897	12624.97154	17058.76637	14337.89258	13951.96114	14102.70892	15217.42527	14853.58469	13072.61319	14817.18293	15621.35091	16034.64504	15762.3196	15997.36621	16887.50518
1800	2100	10976.22643	12415.37338	9447.89819	12571.43675	8712.25042	14599.23271	9877.12841	11467.46426	11749.10393	10552.67733	12892.75668	11473.55254	11372.10094	11518.55875	12375.69265	12403.25531	10603.16602	13610.20491	13772.36621	13843.66782	13557.69164	13668.66113	13870.72561	11208.88243	11718.67802	10462.92676	11858.07904	9427.55608	13662.25435	10208.37397	12673.69849	11624.0619	10274.60012	13732.09283	10677.16309	10523.83847	11402.10049	12293.48301	12756.4955	10479.85152	13099.62171	12148.18446	13694.50464	13347.96185	14953.72461	14205.09337
2100	2400	9253.1429	10485.75041	7763.77725	10993.72605	6794.71566	12608.1315	7314.06803	9002.04629	9333.30876	8476.60551	11697.87935	9780.31465	9008.40857	9447.21053	9746.06374	9563.43954	8658.01446	11566.75166	11556.19336	11343.30458	10774.85626	13244.43184	11364.073	9803.45431	10003.57777	9071.44657	10630.55808	8095.72304	12368.69361	8473.2302	10517.13721	9997.8056	8762.71579	11908.58316	9331.41797	8629.78196	9896.0149	10814.92228	10499.807	9305.8458	11074.3714	10481.10297	11889.74064	11529.40777	12340.53516	12264.68412
2400	2700	7826.32044	8602.07066	6840.69346	8869.71083	7362.63301	10358.43139	7080.86165	7704.60527	7754.1907	7104.06812	9080.044	8498.68638	7406.43564	7202.49752	8159.36434	8311.05881	7201.19855	9337.75518	9725.77148	9554.59648	9329.83738	11148.36055	9520.20341	8112.96239	8554.01054	7221.26799	8310.32901	6834.61963	11663.11122	6946.49486	9384.22778	8097.94139	7225.0168	9505.30784	8153.03943	6639.57215	8398.405	8872.28696	9639.45097	8084.45053	9060.14625	9046.20964	9702.6788	9418.15738	11581.61865	10439.15359
2700	3000	7225.55864	7748.7297	6182.45024	7594.56239	6157.7194	9506.94015	5710.29693	7389.80908	7275.46969	6545.31809	8231.26499	7091.65674	5625.6115	8165.27254	7965.01314	8289.88804	7180.77702	8919.68427	8362.83164	8317.56261	7872.97758	9413.97129	9421.70925	7678.71995	7075.56897	7757.64624	7241.49105	7125.2951	9992.68853	6164.32997	8642.35828	7432.16045	6691.42762	8223.53978	6507.93616	5487.0737	6742.41853	7537.43951	8742.51805	6765.03086	8829.12582	7559.12695	9251.5132	8592.45524	10089.94238	9115.33825
3000	3300	6300.93806	7016.87872	5531.19934	6372.5214	5781.86185	9090.0136	5531.69656	6886.14287	6311.49868	5395.88247	7105.03573	6733.71528	5747.03412	7120.01356	7468.8883	8124.88197	6140.38808	7932.22646	7815.24854	8107.1703	7488.28315	9392.1127	8476.63865	6260.94909	6297.64609	5103.35421	6573.31383	5186.29796	8925.40061	4750.35499	8928.43213	5119.91878	4997.86536	7825.95107	5630.81995	6099.16202	6735.45424	7952.63103	8501.0396	7057.78892	7495.70675	6010.13813	7210.6197	6938.16531	7481.36401	8692.03061
3300	3600	5797.87218	5814.95783	5558.85938	6787.30129	5662.01025	7744.19671	5038.02271	6472.24717	5239.37994	5164.9197	6801.25479	5774.27563	5646.09864	5540.1588	6741.12818	6696.66475	6100.83055	6526.25751	6643.07578	6880.3121	6955.3352	10402.74297	7447.08549	5459.0081	6613.27431	5416.21316	6165.83196	5990.4165	7688.946	5896.43801	6720.07092	5629.91651	5293.35888	5717.93533	5823.37976	5363.00887	5526.37687	5632.88176	6070.19551	6011.89082	6986.04991	7325.69168	6888.90972	6479.32462	7943.35767	6870.52827
3600	3900	5406.34351	6025.13536	4956.01235	5123.06126	4195.90164	7707.61961	4521.57359	4230.86606	6186.41491	5420.71723	5555.92365	5771.54514	4271.5415	5074.96534	5612.34198	6246.00444	5357.73725	6338.5978	6402.71475	7090.71758	6875.35328	9239.89863	6551.74295	6243.06457	6635.24844	5737.40332	5350.38312	5067.02661	8465.76449	4914.99084	6232.96647	5938.59248	5677.56817	6798.31734	6099.58862	4964.14215	4829.11837	6322.77786	5602.95727	5264.22772	7528.80705	6787.56793	6831.72304	6098.11261	8356.07129	6216.45136
3900	4200	4454.73843	4620.79178	3569.08557	4358.65392	3633.22638	6475.38875	4408.33801	5485.56768	3652.73483	3303.98295	6198.66532	4840.42441	3732.51123	5046.63408	5689.99911	5756.0668	5691.17191	5775.42791	4706.42695	5559.17118	5645.09245	8108.28857	6875.60236	5188.80917	4377.99387	4921.00037	4295.92661	5071.35224	6520.97739	5093.06238	6487.0072	4856.06834	3855.28547	5245.87676	4480.60669	4599.88617	4371.89639	5652.50456	6066.35621	4422.00073	5785.07148	5039.21067	6401.94579	6408.37671	7326.67358	6787.03678
4200	4500	5065.87245	4472.6366	4698.65439	4509.70179	3727.0529	7467.96284	3694.54766	4378.83521	4346.3201	3975.82369	5141.43635	4778.15435	4557.81424	4600.97511	5666.11099	6424.299	5030.93328	5703.97998	4477.65732	5758.78241	5504.05934	7299.14922	5987.45861	3809.46745	4103.72995	4041.59387	4086.08975	3571.43399	6116.7351	3836.86636	6316.1381	4146.41526	4003.26216	4511.45292	5076.75415	3282.61806	4683.83046	4698.0417	5883.43524	4458.82372	4552.9317	5323.75076	4678.6844	4490.38594	6137.97168	6059.17453
4500	4800	2969.28703	3609.59377	3215.55498	3442.01663	3107.24772	5491.08225	3317.82067	5709.67061	3627.79825	3426.45332	5353.51811	4609.18335	2635.25502	3835.98903	4334.95811	4548.35918	4016.8296	4401.58672	3849.6606	4121.11213	4163.77957	6864.99326	4809.78602	2979.11228	3820.31187	3904.15767	4219.17028	4063.29077	6666.27957	4582.7628	5109.32668	4172.789	3353.84779	4109.26922	5370.58276	3039.51505	4723.61546	4367.42726	5299.20003	4659.62661	3848.65326	4993.80919	5420.46763	5697.24741	5996.31079	5507.76533
4800	5100	3383.01645	4393.36657	3166.84871	4593.94735	2614.31615	4829.06056	3001.54697	3856.48428	4084.15555	3921.3181	3921.73661	4468.53608	3260.82809	3977.13993	4192.87846	5094.23621	3775.6012	4041.00011	4305.26626	5471.81373	5196.26872	5115.63848	5739.47048	4321.66636	4507.87063	3659.58335	3504.30461	2926.83515	5763.28372	2887.12392	4634.0837	4462.13781	4229.74736	4544.60812	4765.20654	3359.34989	2752.52218	3675.65088	4102.73216	3647.71432	5158.99722	4188.02639	4299.40171	4415.81534	5678.3606	4009.37999
5100	5400	4174.00515	4019.03369	3308.4677	5195.43694	2333.59395	5553.6862	2565.2068	3502.56416	5144.77949	4426.25727	4308.3596	2326.48755	4151.68309	4523.49095	3597.24786	5271.07158	4188.43606	3918.15853	3150.5749	5129.72291	4690.54697	5543.96592	5023.5344	4441.74761	4007.16448	3881.46299	3320.80235	4626.09807	8100.21575	4498.95452	6519.14526	4162.44315	4169.93778	5334.83634	2751.48279	2402.99594	3701.55647	4786.27886	6507.40952	4403.91227	5308.29951	3994.84003	4315.53275	3914.26351	3816.32703	5009.9933
