frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
3600	3900	6392.54003	7477.27096	8629.0894	5768.29277	7251.75411	7668.54698	8774.19948	9207.19312	5021.86629	5093.14263	7351.32697	7058.31168	7688.86335	4848.31476	6603.37638	8286.50632	6543.69255	6729.22002	6848.1675	8567.20102	6002.44831	7388.61101	7474.40235	8453.46561	9094.76752	6815.75267	7143.31943	5655.7829	7888.60409	7136.34263	6333.54778	4078.14592	10020.3521	8107.80271	8508.44513	7370.15319	8583.52314	10521.18015	9083.19837	10079.42627	10995.19783	7279.16484	9927.73112	10169.85019	10618.73213	9499.12342	9945.7924	10638.70298	9809.43518	9763.65893	10375.45783	8938.50633	7817.01069	9817.79977	9986.80541	10236.35746	10614.59593	9211.54449	10065.01408	9591.14229	10164.34411	8765.39903	10003.5898	9035.76469	9475.94289	9335.86123	9726.66038	10584.51507	9516.9639	10469.02918	9440.41659	10215.36179	9003.73508	9703.13216	10723.5851	7172.98809	9746.64517	10178.76998	10199.71717	9015.62236	10427.81701	10443.97521	9770.69788	9346.58651	9942.90376	7830.25583	7842.63371	9841.42936	10183.66205	9281.66381	11158.12412	8982.01	9703.03353	8984.7902	9471.22487	9078.96523	9832.20624	8800.19712	9232.64402	9285.63265	9806.39143	9699.31106	8789.1269	10454.60052	9702.55656	11018.02477	10513.87053	10774.35736	11259.78986	8992.33008	10876.63389	10773.24845	11475.9642	9824.4102	11060.0514	10864.74794	11255.39935	10041.04329	11431.77093	9569.39145	9335.5529	11100.81003	10705.051	11279.36611	11127.77076	10146.07904	10183.21856	10367.57786	10634.10299	9572.00615	11123.68715	10646.53644	10378.91324	10612.71423	10699.0266	12175.40727	9383.03931	11067.78359	10233.56927	10684.1276	10564.96334	10486.81127	11386.8361	8301.52123	10973.04454	10856.79854	11290.05196	9522.64055	11296.07664	10719.77967	10700.01538	9762.68236	11155.07175	8698.90597	9408.57991	10607.31254	11449.53991	10425.69862	11249.40989	9636.71238	10121.69576	9864.42318	10435.92252	9618.96544	11104.82311	10453.28763	10208.58827	10430.17934	10631.21138	11085.34805	9247.2039	10832.28474	10099.54434	10279.50588	10055.97537
3900	4200	5825.16	6494.50411	7786.07011	5449.30494	7064.36274	6572.35452	8021.6136	8870.00269	4803.58443	5098.01077	6958.91154	6269.46154	6500.62315	4676.36336	4829.48925	7383.94362	6300.81574	6175.05632	6985.1701	8179.40824	5467.26608	6497.92503	7397.13166	8488.53116	8272.0884	6669.45047	6306.88045	5531.85939	7216.61928	10075.90752	5659.62966	3582.50573	9416.25996	8746.20899	8152.75744	8184.48978	8711.95366	10225.66266	8726.2048	10253.01748	9915.76362	6937.03562	9404.08903	9689.12483	10022.7473	8745.87076	9545.63182	10604.678	9148.1731	9292.6193	9572.52232	8252.15232	7600.04326	9704.24526	9993.24484	10148.06029	10366.86641	8877.30715	8993.38885	9248.42827	9976.23492	8063.36972	9667.12339	8565.62759	9113.8765	9238.42611	9450.1016	9997.09915	8921.86117	10059.13345	9815.55587	9940.7201	8564.47372	9299.45369	10221.49187	7113.55629	9385.57893	9927.61885	9986.6297	8542.79603	9897.25315	9956.0886	9588.71062	8917.84119	9746.87676	7480.94318	7299.07389	9451.40225	9658.83515	9110.73205	10628.19561	8519.89585	9598.86981	8693.06023	9012.74912	7869.45754	9215.83704	8417.81732	8934.57247	9183.53614	9352.18284	9250.33604	8123.66236	10211.37558	9146.16738	10637.97869	9041.65802	10800.38626	10354.60335	7959.30573	10790.68559	10170.46149	10933.59266	8945.70146	10536.46263	10714.74706	10105.78101	10097.37834	10642.36972	8860.05041	9125.02098	10876.35662	10939.04227	11102.13446	10534.4422	9508.69075	9019.11542	9874.06149	10521.08016	9184.17902	10382.92396	10252.94275	9996.65048	10322.91639	10164.84537	11021.66049	10272.11228	10426.68983	9884.39288	9936.8543	9160.38723	10016.1275	10659.49905	8724.86223	10452.88899	10639.2279	10734.74634	9401.73323	10804.57572	10089.1731	10267.88154	9579.68087	10409.40231	8638.65735	8766.0321	10469.17593	10753.53835	10079.86668	11123.98692	9241.64263	10007.88793	9292.31248	9720.14134	9283.34818	10362.79561	10004.50175	10064.57863	10403.52925	10152.28013	10099.13611	9170.70302	10691.90023	9721.84143	9450.69187	9329.53312
4200	4500	5609.94171	6254.18658	7397.52809	4932.49725	6112.25296	6082.85977	7577.49129	7769.27022	4312.25062	4119.71547	6226.52558	6182.62515	5323.84843	3965.61839	5130.5968	6854.11046	5892.29483	5883.39366	5338.70512	7493.72601	4895.13228	5857.2207	6806.32116	7612.00728	7589.30918	5722.21893	6435.56391	5491.68465	6517.89257	8541.51216	5347.69199	4219.04373	8658.63242	8659.56966	7680.45132	7012.68877	7571.88623	9408.35953	8492.37655	9369.05697	10041.4353	6154.39368	8726.65812	9611.1484	9682.78328	8335.7402	9192.18926	9902.42559	8594.67944	8984.13227	9475.80009	8394.80328	7221.43262	9243.72809	9178.88177	9425.24747	10084.72246	8281.84176	9064.37046	8498.63255	9171.51687	7419.46317	9136.60295	8256.87337	8726.70667	8602.99877	9206.56682	9727.72286	8901.35795	9388.10679	8899.27968	10259.58028	8054.50145	8966.41446	9666.1212	6958.85765	8757.02755	9508.16215	8926.07803	8573.14055	9904.03336	9590.4913	8821.69493	8495.43579	9266.56301	7672.058	7193.19714	9000.49532	9137.93305	8483.26442	9905.62218	8214.08673	9493.65112	8312.34127	8936.05968	7406.51083	8876.79428	8045.13491	8599.07502	8859.60014	9134.17429	8921.48909	7644.07438	9167.60434	8382.14714	10449.15699	8570.77958	10008.02661	10586.53616	6836.8363	10151.55873	9881.07225	10251.48296	9224.45113	9956.71378	10127.77608	9746.22468	9428.94632	10599.41878	8233.89366	8217.75504	9993.30702	9889.40774	10225.93176	10320.76966	8833.17189	9454.62044	9299.49315	9707.15615	8299.25665	10093.92461	9688.04187	9281.7941	9830.04263	9844.8337	10639.05757	10564.57674	9616.65217	9535.48939	9905.83975	8872.28273	8876.04374	10197.96911	7595.41249	9891.74135	9972.88811	9591.19539	9022.39879	10630.23599	9906.00564	9906.09352	8971.32223	10104.64153	8061.53375	8694.25289	10199.956	9774.73314	9708.62631	10323.85289	8751.0746	9181.24171	9003.59848	9447.66743	8928.93061	10030.18541	9715.81999	9585.46844	9542.01371	9702.15996	10296.18355	7854.19128	10344.38781	9265.47894	9212.80991	9133.54579
4500	4800	5359.73215	5950.07451	6777.48434	4630.72954	5616.72545	6251.03928	6987.15157	7938.79082	3913.80569	4118.46245	5445.98951	5816.79946	5962.24394	3534.55356	4245.63298	6198.20723	6489.02945	6096.03136	6275.03293	6972.80462	4708.22197	5587.55062	6272.32911	7450.29889	7785.69245	6535.54464	5215.7552	4965.47271	6264.20086	7221.47534	5772.99123	4785.75008	7911.0428	7096.79729	7319.03479	6390.22544	8044.96929	9496.89096	7808.67902	9043.01586	9761.4869	6772.41495	8534.60901	8976.92323	9397.94304	8815.54706	8937.39992	9858.1996	8727.57196	8728.67259	8862.22373	7327.0366	6793.91308	9256.67924	8930.53902	8899.70322	9896.88858	7996.68559	8473.14057	8130.64152	8866.26956	7481.58176	8945.73779	7838.89599	8346.40907	8740.04134	8550.21224	8631.52296	7599.1345	9740.25379	8694.4842	9446.39394	7647.81625	8542.05928	9401.13896	6304.72111	8527.73588	9123.98889	9265.59755	7927.40636	9388.94424	9555.50964	8876.58362	8798.77113	9140.00018	6880.65987	6518.07306	8860.97635	8249.84961	8649.77464	10223.88347	8068.18069	8946.05205	7951.98312	8567.00116	8289.13045	8422.59538	7749.29943	8472.21386	8559.64578	8543.05537	8217.54659	7573.21343	10277.18078	7871.26885	9447.68305	8527.9795	9546.68373	10229.98347	7804.42226	9585.32362	9581.65449	9659.4313	8783.74018	9510.86845	9581.94826	10134.7894	8893.35124	9542.56338	7249.93921	8366.34291	9549.87603	9375.77071	9552.27754	10373.30016	8605.5318	8717.84503	8933.45442	9148.03791	7491.34425	9734.94772	8903.40303	8998.77287	9816.37938	9084.88361	9821.34931	8567.80551	10814.312	8444.89852	8998.96113	7817.6815	9243.02371	10468.54068	7612.45044	9568.15154	9618.37916	9781.86321	8888.45287	10303.28218	9192.55835	9844.40271	8829.26144	9769.63962	7848.83988	7925.86493	9430.71781	8727.04594	9498.00741	10310.27694	8561.06908	8466.43425	8476.88957	9036.87052	8830.61414	9178.06152	8733.36655	9155.74893	9463.25325	9042.74308	9357.75272	8581.1078	10408.60262	8209.23902	8594.63963	8638.82076
4800	5100	4898.31282	5919.68807	6404.69001	4445.31269	5755.21576	5120.16759	7241.48163	6675.56584	4267.17197	4379.35614	5574.67631	5454.70535	5656.35127	4086.84538	5449.62056	6352.98252	5629.39875	5852.59457	5534.33034	6260.23136	4614.99094	4963.75504	6213.55161	7266.0913	6994.06312	5629.62259	5028.0729	5243.72943	5824.0627	6693.00615	4871.11544	3207.87923	7812.78997	7052.08086	8298.17038	6717.30868	7994.60932	8734.72174	7851.16855	9062.91465	9668.31046	6218.3434	8456.99597	8807.24618	9404.72121	8919.62401	8911.29954	9197.76073	8462.48507	7908.15854	9046.73569	7726.67776	7224.42856	8873.73188	8847.79625	9180.99167	9890.96317	8167.77084	8301.23264	8111.38377	8431.16597	7525.01203	8861.70119	7758.40555	8475.20283	8431.45617	8625.67938	8633.09436	7345.82472	8780.72468	8404.29582	9099.68406	7876.79391	7948.14143	9041.93665	5843.47185	9044.92229	9001.49683	9279.10825	7996.5379	9342.34372	8704.85981	8599.28148	7631.11663	8509.79615	7712.37805	6423.62433	8688.45196	8393.28358	8518.81489	9636.49636	7861.22218	8415.24436	7636.00815	8130.60697	7340.38911	8205.10704	7735.53374	8323.32564	8175.33725	8630.10599	8150.73692	7214.92047	9327.19384	8171.05508	8616.82219	8736.32125	9232.0678	9627.89328	6968.26312	9246.45924	9292.84895	9790.79127	8820.58368	9528.2392	9113.59518	9124.77158	8331.84248	9824.50804	7607.05075	7816.23951	8826.71761	9280.29431	9344.06959	9647.31258	8796.62558	8905.61195	8232.12253	8581.10381	7492.99971	9250.71216	8849.9035	8676.12027	9201.88524	9305.56698	9568.46291	7256.62049	9234.68698	8778.58287	9167.927	8920.17555	8339.92542	9899.31797	6259.66685	9210.14537	9247.43918	9671.67856	8231.90862	9695.12132	8611.95679	9009.716	7932.34737	9049.9126	7846.85176	7858.96312	8769.84472	9274.71144	8933.55858	9352.67209	8579.51684	8784.19106	8260.67304	8967.18813	7858.12677	9132.52827	8631.44741	9018.01547	9249.85374	9061.48607	9172.28711	7681.4266	9262.92725	8455.74276	8224.9287	8222.04442
5100	5400	5575.56835	6162.70721	5983.68693	4294.38869	4903.64019	5639.61463	7063.78315	7192.66695	3405.96803	3957.34475	5113.69564	5273.2678	5441.73007	3292.89114	4842.61966	6243.19537	5649.48471	5253.55423	4949.3964	5992.97186	4091.50463	4857.2197	5480.12553	6081.72374	6396.25171	5477.55314	5670.97993	3964.38333	6054.25919	4360.56025	4397.04894	3050.48501	7925.50815	6989.79194	6687.55462	5799.47077	6984.84008	8188.59419	7078.98625	8465.82793	9447.03516	6487.4242	8736.19209	8619.81839	9258.93338	8199.59326	8571.0973	9262.48589	8116.37127	8049.32387	8658.84456	6772.91872	6824.11683	8804.32036	8659.90405	8262.359	9433.62508	7414.04055	7497.12634	7631.02096	8147.44836	6974.23759	8428.04445	7169.51204	8017.63314	8143.18265	8235.44435	9090.81335	7242.88925	8487.81635	8268.47215	8088.07338	7191.61947	7794.17402	8911.47953	6086.11468	7874.38008	8528.56829	8755.3322	7872.0044	8955.62475	8530.95174	8557.30803	7831.48481	8246.02065	7056.18356	6423.33928	8476.47081	9382.69908	8143.0159	9746.10701	7491.59405	8000.99315	7487.31516	7767.47625	6845.37887	7995.65799	7134.30572	7755.16238	7884.52272	8219.03545	7768.24893	7790.95537	8350.28103	8411.89339	8537.09115	8294.83951	8727.33479	9246.6664	7053.34031	8889.8983	8933.41994	9267.10854	7933.69206	8830.88256	8551.44895	8683.49221	8368.95365	8951.3544	6971.15736	8047.58444	9002.32428	8894.83311	8840.48617	9095.88551	8310.48727	7492.38185	8515.58017	7997.43947	6823.29316	9068.9484	8170.70425	8538.60524	8616.91	8676.55083	11257.52494	7737.65193	9584.55857	8033.90263	8439.2414	7676.03193	7996.9799	9685.64607	6553.11194	8705.30634	8465.11392	9046.69406	8081.48242	9378.41494	8572.31943	9128.99952	8080.73757	8756.04682	7027.92163	7755.75532	8990.56562	9622.03373	8445.91961	9722.6891	8016.5837	8272.61723	7810.93884	8525.81546	7314.09702	8765.73084	8286.12607	8270.94619	8685.12596	8484.48637	8639.36881	10022.89017	8405.20881	8053.63002	7922.17016	7598.6304
5400	5700	4680.24475	4517.72359	5259.02455	3953.23383	4914.65491	5323.75231	6653.57621	6706.25933	3895.69761	4755.44431	4562.53658	4708.45417	5438.62318	2998.87342	4636.66034	5624.3565	4648.72233	5023.29818	5943.60343	5427.20314	4061.28166	4235.10168	5241.8197	6605.93571	6214.71932	4840.15807	5086.41847	4096.0329	5161.88871	6686.89536	4901.43414	3134.65163	6976.98528	6111.5461	6426.97607	6928.51745	6361.3445	8338.61117	6899.28193	8200.96654	8427.27648	5788.34462	7784.02458	8295.51838	8585.41437	7798.62689	8434.46496	8870.56724	7225.02274	7544.08627	8188.00048	6813.53603	6053.03422	8448.92785	8139.63073	8583.4463	7879.17515	7031.56717	7726.05494	7252.15024	8103.9769	7581.24313	7960.91677	7029.87814	7603.53501	7501.33368	8237.63371	7982.14104	7058.58193	8352.24866	7851.87032	8747.71672	7044.58307	8091.01168	8790.2033	6557.18279	7683.73693	8607.58735	8228.62349	7436.65927	8810.80363	8377.36239	8037.42199	7430.00302	8256.77917	7287.77954	6070.24231	7717.04544	8334.51633	7990.78651	8911.14436	6880.06652	7862.05447	6883.88201	7627.35111	6821.38207	7957.09938	7085.70756	7576.16179	7558.31822	7844.19418	7519.07829	6354.31021	8982.18462	7780.82856	8822.34837	7516.96748	8084.24432	8617.47074	6424.80653	8306.94048	8307.20635	8682.99076	8676.28949	8886.49727	8719.3505	7962.7498	7887.176	8319.20958	6760.19283	6792.44816	8800.96228	9524.43093	9409.95761	8336.31912	7591.4194	8006.19059	7848.64881	7852.85894	7587.03338	8622.74132	8115.43888	7777.6177	8377.87694	8460.571	9461.87404	6618.27716	8405.93545	7435.50451	8412.41782	7792.88465	8329.03271	8769.96119	7043.38772	8439.92581	8742.56374	8398.05886	7637.89928	9162.06383	7948.60676	8366.52184	7558.63165	8598.11799	6495.70689	7197.11332	8602.27669	8796.69522	7978.46657	8857.711	7363.86414	7948.39729	7772.64115	8008.13684	6850.691	8341.38602	8328.68241	8210.71919	7651.05546	8346.68273	8466.28923	6482.57713	8533.14321	7172.84587	7581.54193	7648.16804
5700	6000	5386.1009	4803.14201	5379.59155	3852.66215	4362.09322	5535.31714	6119.2383	5456.38354	2667.82664	3476.9362	4109.88579	4611.08575	4773.75325	3336.38592	5036.39696	4630.32771	5356.30081	4264.72522	5287.40891	5125.53402	3967.56222	4481.66398	4976.80211	5946.89157	5448.58135	4615.69504	5744.02843	3730.93725	4782.79683	3925.34514	4031.22339	5287.17703	5715.28134	6998.45781	5561.48121	6232.16227	6279.00798	8007.61945	7015.93283	8059.62242	8523.5531	4953.074	8213.56675	8119.68896	8290.89131	6614.34764	8225.22317	8025.35212	7399.38193	7014.84467	7765.29279	7513.20781	6214.89771	7768.36302	7808.08952	8261.25501	8079.74925	7303.50591	7935.27556	7139.33106	7986.38617	5632.14693	7598.45477	6768.82719	7459.46789	7471.07945	7921.75534	7397.99205	7472.37165	8673.86867	7334.34084	7946.7031	7382.51002	7939.80066	8206.52317	5813.73518	7527.48686	8085.76451	8197.72279	7621.30902	8583.12201	8179.10227	7980.38851	7503.34522	7783.09963	6420.08746	5822.2735	7304.79089	7481.51933	7204.69808	9121.51522	7187.1695	7346.62045	6987.10655	7309.9935	6914.62761	7530.43669	6822.81969	7495.98463	7084.79342	7596.04285	7254.2811	6856.90716	7381.53189	7544.78521	7649.26935	6682.83045	8503.90762	8578.63942	5900.58764	8205.96699	7947.84335	8024.77453	7242.76545	8555.81688	7888.1161	8155.87121	7502.23654	8187.82777	6614.00866	6676.72866	8288.81457	7870.66503	7941.62907	8155.56958	8140.16857	8252.85263	7579.25034	7399.21464	5955.26487	7959.42274	7863.72903	7732.16593	8140.4826	8097.59395	7873.04033	8312.66045	9273.11337	7271.53863	8366.7627	7553.72682	7487.32987	8411.4745	6229.15539	8531.35733	8367.68156	8224.16288	7722.51918	8448.67708	7684.02813	8224.69287	7381.12309	7860.81721	5753.29006	7170.55051	7585.87293	8168.99854	7383.07283	8883.45422	7682.55105	7070.35872	7455.63789	7418.35301	6636.95144	7899.9978	7836.9363	8023.51793	7829.35407	8035.85097	7407.38352	6793.10866	7562.42771	7029.25289	7621.55174	6888.70214
6000	6300	4590.71687	4916.86676	4933.06322	3663.13642	4589.6609	4562.64318	6029.60596	5589.87665	3096.36285	3617.05601	3937.23231	4943.17757	4596.21206	2741.98707	2696.27633	4158.88264	4979.20338	5282.99528	4019.43434	4602.59592	3720.76447	3877.01694	5479.94825	5957.97976	5715.29263	4375.71757	4242.96103	3615.75618	4510.47141	4862.55713	4543.79779	2476.23805	7123.37357	6701.13354	5637.26272	5344.71563	7000.92301	7670.40064	7133.63711	7763.34759	8410.5431	5439.68676	7735.18303	7972.80926	7637.51047	6610.38165	8187.80642	7732.30638	7508.70591	6807.81892	7660.08791	6636.31201	5751.30261	7576.61619	7620.40233	8715.78163	8146.75067	6556.1772	8340.25965	7016.14283	7870.74064	5719.34505	7435.24741	6905.96716	7144.37103	7302.15751	7901.22969	7822.04111	6974.89604	8250.23098	7632.03493	8175.57182	6176.4839	7374.74814	8240.72258	4388.47553	7329.23047	7832.03453	7384.08124	8383.42151	8570.59015	7889.27081	7846.38316	7052.36543	7436.98819	5591.2857	5473.66194	7214.42487	7555.93226	7557.3097	9141.40958	6966.73582	6849.41798	6738.68692	6843.39105	7747.15555	7139.98134	6638.13536	7025.97235	7129.69418	7520.36196	6226.9388	6682.3894	7350.18807	6995.12436	7570.56751	7495.69435	8682.08204	8441.82047	5399.31598	7551.2628	8010.85262	8148.56161	6530.69883	8345.31296	7153.715	7655.99112	6743.07839	7871.47474	5699.66492	6420.4741	8114.70829	8044.78792	9238.8669	7871.04036	6952.25813	8224.85407	7188.78421	7550.82871	5576.03337	8136.92236	7634.3796	7688.31812	8003.28261	8161.44298	9450.74844	8031.63864	9508.56389	7127.61074	7348.04287	7094.41305	7672.01639	8320.29659	5005.06441	7407.76119	8118.00033	7583.6133	7835.42066	8871.78996	7216.56899	8066.93793	7055.39971	7578.22925	5993.87647	6920.32546	8781.3695	8152.06482	7454.1801	8405.34996	7266.29164	7659.09933	7130.54785	6959.45785	8002.75793	7543.18544	7695.76765	7765.34505	7542.46759	7729.3407	6498.30435	7206.17545	7213.73745	6863.22336	6856.33523	6645.42685
6300	6600	4194.5561	4407.89336	4537.10907	3389.6919	4847.32937	4745.64545	5163.23915	5235.22946	3277.45669	2344.17081	4113.1374	3643.86017	3851.43578	2744.07741	2571.212	4394.2279	4434.40112	5285.74016	4167.04171	4244.20023	3398.36812	3412.55884	4661.60469	5413.72315	5946.61118	3809.15923	3836.47158	4443.20406	4594.02572	8833.16079	4408.97137	3111.82187	7849.13948	6074.52383	5490.98617	5255.70383	5526.42254	7599.39089	6106.72848	6875.46748	7441.62031	4054.16155	7375.05138	7545.87225	8174.50114	7430.83739	7864.38316	7339.60155	7248.29272	6911.48419	7636.52545	6556.63598	5266.78774	6986.7307	7326.2397	7373.53021	8121.41508	6563.96232	6407.04493	7148.36227	7775.08828	6111.76329	7301.60989	6337.36852	7211.24833	6913.22831	7808.36572	7505.42179	5967.67383	7202.69597	7408.8129	7167.79914	6006.14388	6920.12245	7927.56961	4757.98175	6893.33343	7816.55849	7833.78571	6265.74465	7939.82148	7735.85111	7504.77144	6519.0438	7528.45464	6205.84124	6477.44705	7725.45752	7184.71647	7333.9195	8468.28314	6441.79044	6511.18739	6771.25902	6915.73765	5960.61818	6866.47645	6295.03739	7229.11703	6998.63092	6959.24787	7022.94778	6063.46464	7747.49105	6578.57022	7076.97607	6866.54974	7567.79059	7413.04041	5071.72523	7702.19954	7308.50943	7833.82737	7101.67427	8275.11204	7407.10929	7572.99679	7131.93434	8103.44748	5262.07908	7191.61168	7510.49007	7453.28994	8163.93569	8010.75428	7329.85181	7939.28734	7216.47171	7410.38174	5592.99837	7507.26932	7449.45485	7399.72623	7206.55931	7430.2238	8353.71313	6569.60762	7029.67305	6857.90238	7857.40973	6970.61756	7623.1535	8042.56605	5048.55771	7668.78434	7706.98896	8341.68265	6123.735	8353.26623	7152.93739	7755.44763	6703.21829	8051.01773	5197.04042	7373.36313	7620.26294	7793.85226	7551.44906	8070.86318	6977.69289	7508.77395	7244.92336	7669.80788	6247.65833	7250.89652	7235.80975	7929.26362	7334.16554	7008.37485	8167.68686	6825.36846	8111.35759	6324.33269	7045.11733	6417.23641
6600	6900	4174.94802	6909.66588	4138.47251	3287.78378	3614.77943	4263.63673	5286.26697	5693.42375	2521.60988	3086.3676	3728.18366	4816.19477	5184.75444	2776.46593	3754.2244	3741.29866	5514.45023	4408.9743	4693.04164	4054.07198	3343.36116	4504.38317	4511.9306	5013.12093	4534.51136	4314.95892	4972.67105	3608.5227	3485.91492	6360.75981	4477.48566	2532.83424	6125.15453	5691.65401	6874.68159	5644.48081	5984.13028	7069.22201	7998.74347	7039.23577	7762.60494	4934.86632	7126.34827	7630.40906	7508.41864	6897.60307	7736.6983	7739.99514	6891.26145	6477.58383	7471.91059	6969.90367	6253.92871	7041.18389	8638.91261	7833.03784	7611.66314	6668.65812	7140.17084	7005.86125	6872.75951	5231.66695	6972.38514	6232.34033	6895.69104	6413.10432	7049.07836	6033.49639	6401.97124	8278.71975	7613.96102	7885.45883	6820.96376	6702.92035	7802.83701	4546.94526	7330.36074	7958.30283	7949.25008	6606.16953	7822.99135	6941.76259	7990.0244	6540.02997	6939.43613	4884.06025	5397.72489	7610.558	7343.20206	6564.74439	8002.40938	6644.03854	7304.13917	6451.00975	6958.88568	6377.43028	6830.77874	6189.1595	7349.80589	6969.04652	7231.04601	5784.68248	4969.76822	7329.82264	7092.73027	7037.04259	7263.17144	7636.31812	7674.82509	4605.31737	7465.17884	7316.17379	6987.3298	6552.55212	8136.5153	7406.10954	7287.75488	6831.90418	7175.50267	5599.79705	7084.31949	7706.34054	8989.90043	8625.3995	7569.18276	7100.6415	7610.74737	7264.45024	7187.4793	5058.94651	7183.78025	7076.45547	7069.86022	6723.36562	7564.02578	6112.3281	6011.44089	7586.37171	7175.08406	7083.71301	7103.96277	7128.43745	7611.75769	4738.91211	7593.38726	8005.65651	7301.74729	5897.6199	7649.20465	6086.05572	7890.58115	6111.94938	6906.45209	4957.05966	5895.26063	6422.16616	6777.57382	6190.78877	7979.61277	6751.5895	7318.36422	6623.09202	6982.2014	5841.50234	7317.74743	7158.54405	7849.86141	7565.72691	7447.63654	6356.8355	4907.85147	8261.15396	6486.98319	6018.06929	6272.99029
