frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
3600	3900	6123.46154	7222.96482	7704.10333	5564.01665	7020.61211	7652.85861	7408.90343	8769.39455	5612.87395	4867.49927	6677.97389	7169.67384	6900.74057	4232.29843	5143.23908	7287.22628	6798.78789	5642.61187	6194.05406	7885.40782	5616.31352	6226.73642	6394.08293	6888.80086	9232.08635	6643.59931	5049.00329	5260.47895	6769.82944	6212.12329	6287.96487	2970.45602	7612.1226	6276.29547	6447.94394	5454.9956	6708.19334	6530.28049	7277.024	6644.21373	6886.36222	4981.25185	5680.80245	6575.15774	5823.03389	5955.09371	6420.6417	6109.90053	6068.3415	5773.23657	6352.07007	5254.49735	5305.02924	5913.4724	5759.5775	6152.79619	6602.23273	5856.80095	7365.52959	6492.90493	6141.09128	6643.94921	6926.08471	6306.93115	6368.67982	6380.29115	6067.98994	6490.467	6446.29105	7542.97655	6141.39669	7287.977	6651.61664	6703.73596	6621.48278	5842.89292	5238.56659	6192.5988	5544.37334	5165.766	6235.53896	5738.45432	5938.53559	5457.75038	6016.63415	4754.58908	4856.4488	5884.48287	5138.70399	5683.66107	6802.5057	5356.88097	6927.43782	6216.35927	5479.45866	6434.54285	6617.38907	5744.98431	5899.07458	5874.96839	6096.46326	6092.97293	5720.07792	7491.35511	6021.81374	7851.30344	8039.39661	8779.60718	7624.63417	5961.46092	7004.98133	7522.23269	6941.82061	7575.58775	7440.2875	7761.41441	7187.39822	7361.4389	7704.89745	5910.19331	7015.0921	7563.72332	6321.46991	7128.78509	7553.84706	6408.82518	8407.0347	8077.59595	7785.73563	8025.37605	8925.22745	8462.78379	7590.73434	7892.64867	7280.71842	8052.5448	6306.62046	8084.82184	7736.86023	8660.7811	7604.03159	8718.19569	7378.58506	6378.16066	6911.04999	7687.60789	6980.66681	7389.08211	7667.24639	7584.35664	7083.54365	7008.29622	7620.3839	5667.55575	7001.94254	7635.44471	6663.76487	7299.47409	7614.91627	6201.28978	7897.48399	7870.49342	7234.27155	8637.19164	9008.99108	7624.88141	7299.13273	7166.08346	7905.90901	6919.6496	6868.6247	8000.53539	7521.65418	9606.55367	8810.42772
3900	4200	5409.19679	6306.59227	6841.12638	5283.03689	6425.8308	6697.89756	6734.40687	7726.65654	4580.78157	4155.55693	6008.28983	6039.31727	5561.04721	3647.49281	4881.49538	6614.5773	5785.89221	5367.88219	5003.12274	7301.67353	4993.52316	5652.93606	6134.56936	6351.57479	7611.44716	5863.61104	4428.57895	5211.60964	6563.34313	6110.87236	5628.41312	2446.94276	7134.09121	6239.47505	7407.70075	5127.15746	6352.02139	6047.77784	7506.131	6393.80004	5801.52317	5543.23542	5034.9729	6316.92147	5723.08633	5520.97775	5958.40864	5511.29458	5816.97286	5331.12154	5768.57453	4571.2933	5136.40404	5962.76057	5721.02315	5663.59628	6370.90307	5217.24793	6414.57674	6114.63194	5535.72156	6184.29806	6411.09506	5931.99585	6042.50152	6110.14588	5872.6685	5233.09705	6122.06456	6562.8647	5509.52144	7186.64359	5873.05943	6328.74916	5928.17751	5241.46504	4965.7878	5734.65029	4966.17957	5402.91818	5963.14357	5423.85134	5610.4081	5194.2204	5518.12357	4304.31299	4421.12623	5536.56671	5258.82353	5444.6465	6373.12403	5205.30325	6198.32408	5770.64178	5153.60398	5874.73718	6158.08632	5265.71483	5639.88732	5754.58939	5830.4524	6282.81627	5500.59993	7403.8182	5672.07539	7479.70975	7918.66312	8178.78389	6672.70395	5754.23551	6488.37418	7230.05558	6592.3936	7131.39152	6742.3065	7266.95023	6805.33867	6916.74201	7041.72449	5585.32238	6927.32822	7519.47665	5614.35421	6847.30079	7050.873	5964.62545	7586.4898	7750.09949	7221.61969	7831.90027	8501.17418	8006.75425	6984.38519	7680.84235	7070.42471	6040.75619	6258.16805	8005.18467	6974.95112	8021.7274	7275.34375	8115.50684	6406.09637	4935.65938	6154.80972	7088.58613	6213.46291	7045.49819	7199.0661	7333.43185	6575.29897	6851.87564	6823.99845	5374.80898	6428.72744	6770.06142	6252.98368	6768.86136	7311.45023	5872.96394	7369.95847	7526.36888	6628.55154	7973.40734	8222.39304	7180.26971	6979.09614	6867.10663	7608.53612	7276.39722	6085.74487	8281.57226	6822.31988	8838.54552	8501.84935
4200	4500	5203.0911	5552.29608	6714.72329	4887.97915	5537.42667	5936.05	5985.88465	7235.27958	4404.68833	3894.60084	5545.17746	5681.26092	4320.50091	3409.34187	4413.74017	6395.91767	5655.79067	4926.4042	4906.31118	6685.96436	4965.16307	5171.44578	5194.91758	5854.59879	7027.8072	5265.21034	4309.36909	4029.69253	5758.43706	5358.26367	5335.64425	2749.35468	6721.86732	5605.87674	5931.93057	4697.34903	6005.60726	5699.85633	6814.64615	6064.79479	5711.83597	4627.11085	4856.92311	5685.20017	5073.94776	5347.57029	5771.60416	4966.91878	5378.6174	4938.96024	5488.49026	4878.40718	5076.53563	5072.65284	5182.06337	5245.31554	6246.65964	4964.87387	5860.58599	5706.19723	4972.7174	5803.93158	5808.38818	5421.3689	5438.19533	5509.3184	5497.42582	5200.16295	5656.91529	6933.72115	5140.98172	6040.49879	6255.55427	5774.43112	5576.761	5170.70334	4629.94562	5251.48742	4726.00228	4469.08521	5555.2655	4942.22991	5441.6062	4287.63669	5206.38524	4404.59472	3817.51482	5167.38235	4754.57928	4754.49535	5680.26127	4876.95145	5120.61264	5242.58289	4709.66634	5706.90194	5661.49865	4884.18504	5459.93245	4902.96924	5306.49992	5039.95351	5339.92759	6525.52693	5054.44296	6894.53287	6776.96558	7667.06578	6461.48431	4978.77069	5730.13898	6453.01202	5718.23854	6722.99142	6504.30369	6331.57057	6142.77432	6321.72216	6442.23724	6048.82274	6761.30035	6014.22516	5228.5917	6459.06927	6738.68894	5623.77682	7142.11212	7028.71533	6427.83742	6920.35032	7863.92059	7438.14723	6529.49754	6652.79548	6309.70776	6644.41382	5391.40731	7904.04125	6642.25085	7697.26046	6834.54203	7233.49574	6447.1556	5272.07972	5944.98848	6508.23867	5699.44067	5768.01834	6666.34432	6452.29084	6246.83007	5849.45868	6537.96032	5043.40586	5671.72667	6530.62547	5702.11279	6018.5297	6432.72936	5524.62583	6727.51324	6674.76975	6339.10269	7046.46837	7761.13578	6354.08881	6628.99252	6075.02074	7089.77371	6149.75799	6442.95799	6836.48878	6284.91621	8264.10137	7860.19821
4500	4800	5096.09165	5544.94895	6216.56267	4800.01727	5900.66606	6248.12608	5478.26168	6463.87946	3828.7494	4010.85309	5195.78947	5808.51982	4461.50107	2808.4549	3853.87513	5790.71161	5706.78572	4667.44645	4375.21422	6240.32464	4580.33505	4813.20056	4742.40768	6263.66715	6817.8376	4879.96312	3846.36055	3587.34918	5044.32489	5870.58296	4501.06531	2598.32365	6836.34938	4989.26544	4710.55396	3140.77371	5863.33317	5404.77822	6115.57686	5783.46545	5584.66239	5078.18066	4759.38668	5651.27734	5001.73949	4658.2166	5648.58296	4823.35506	4847.07604	4961.25903	5405.37149	4228.01339	4255.53501	5083.13239	5426.13898	5248.76622	5689.0363	4646.45711	5997.69722	5339.30621	5159.01816	5679.20588	5562.95131	4951.27537	5331.94139	5406.77881	5250.2805	4857.2654	5184.69767	6053.87975	4879.02901	6211.60496	5351.81548	5429.65462	5460.45639	5236.12493	4075.90951	5386.57114	4282.13119	4282.05216	5510.71397	4978.75612	5050.15831	4229.30629	4932.00733	4182.21024	4072.42105	5076.25866	4550.01765	4642.15063	5699.38008	4432.14481	5303.7902	5199.89674	4795.56837	5147.91873	5275.44432	4488.57243	5081.86211	4853.57685	4989.88574	5040.67439	4927.70188	6583.81593	4544.04631	6219.72035	6786.74341	7117.7928	6504.05865	4801.14493	5651.17273	6373.34794	5792.12796	6545.37488	6247.95862	6004.97986	5587.23152	6151.12347	6207.7978	5529.65418	6004.87754	5712.48927	5931.81422	6271.23857	6367.85639	5124.12477	7415.66949	6610.35032	6667.97652	6722.32242	7559.72693	6560.0656	6157.48922	6693.92723	6019.75667	5387.80658	4210.24443	6781.41732	5992.92609	7523.10469	6141.49405	6625.96163	6064.46978	4206.34747	5235.25388	6609.90461	5149.43167	5542.09339	6516.15294	6064.50028	5812.04904	5523.57823	5960.30967	4549.30733	5723.06911	6809.64859	5855.7588	6022.51475	6491.85994	4744.6053	6512.14842	6445.66662	6277.55102	6902.21456	7204.22434	6084.3754	6182.53951	5916.67244	6606.60621	5828.48006	5439.79389	7266.46607	6071.22347	7889.06703	7189.53246
4800	5100	4959.39122	5550.7687	5633.86662	4285.42339	5451.4651	5328.0724	5304.6147	6100.3984	3647.4397	3185.09917	4668.16953	5028.51955	4200.17924	3016.00406	4123.06158	5187.5997	5354.361	4593.32232	3777.7581	5932.63313	4247.20249	4253.7247	4887.20689	5238.53861	6348.05094	4187.07885	3515.1027	3733.16591	5308.30926	4831.86958	4027.67708	4030.03838	5509.98534	5935.73062	4634.55676	3972.4624	5444.37337	5303.02518	5572.58559	5480.94622	5155.03688	4214.3966	4303.25042	5374.87337	5000.04854	5050.38696	5482.73149	4625.57137	5101.49564	4389.50074	4894.85166	3969.00016	3716.21861	4774.23572	4551.39645	4472.88381	5385.54576	4605.45837	5166.83406	5020.8105	4739.09337	5213.94419	5191.20623	4876.52197	5029.11735	5037.1162	5033.67165	4552.77945	4464.05607	6358.48939	4734.28423	5576.46721	5329.38789	4888.9057	5476.89013	5023.98718	4088.57954	5084.40244	4169.66988	4210.10078	5176.19555	4262.26902	5024.22326	4037.69283	4471.19257	3342.19815	3576.46269	4532.35904	3742.33567	4285.06356	5646.26699	4114.01747	4692.58461	4827.68907	4323.39756	4948.23388	5026.01445	4286.45617	4581.1261	4554.73133	4885.72091	4298.54261	4599.34592	6496.04422	4386.13804	6005.1467	6371.11366	6915.45866	5582.21874	4758.13552	5357.89723	5861.99435	5542.4716	5842.92066	5840.82622	5744.71929	5953.68287	5458.52143	6113.70042	4753.15304	5574.20042	6478.76295	4712.00763	5528.17239	5928.81429	5042.96219	7216.71458	6013.87195	5906.46478	6354.21543	6818.686	6561.0278	5841.84594	6072.85533	5686.20291	4809.06164	3908.12238	7208.64119	6165.52373	6714.91738	6076.05189	7251.83892	5783.87217	4723.32675	5606.99766	6277.33281	5029.87072	5615.13609	5982.54583	5716.63566	5592.78335	5212.95215	5661.83515	4168.306	5342.87123	6028.08829	4399.90259	5830.23543	5976.07379	4604.97948	6395.281	6242.37517	5559.05222	7322.51055	6811.00827	5952.2825	5767.21273	5594.00422	6347.97183	5145.8255	5221.85336	7178.40104	5555.10881	7684.26759	6894.0605
5100	5400	4376.50066	5960.8928	5352.89227	4272.09354	5022.98883	5381.55778	5614.40049	5939.06558	3863.71351	3948.27312	4669.34971	4991.67753	3643.0305	3129.17805	3134.01174	4960.56356	5030.78995	4202.13745	3766.80794	5657.41259	3988.0121	4270.79529	4643.35285	4652.04377	6061.07388	4727.96666	3821.49059	2904.95274	4130.2979	2763.91943	3997.33949	1932.7005	5940.20696	5196.93148	5006.73396	3232.88463	4484.22819	4342.08228	6447.95984	5374.90796	5194.56754	4368.99314	4113.29601	5353.26678	4648.13568	4369.63945	5287.76646	4372.29159	4791.8637	4550.71848	4759.1065	4155.19102	3978.47406	4618.4265	4858.03295	4625.99676	5184.10933	4357.358	5012.50624	4832.79753	4581.54761	4712.93626	4982.6736	4560.07823	4922.62743	4976.93048	5194.53899	4237.18861	4526.6421	5898.34904	4171.42698	6124.25808	5258.42535	4955.88234	5543.85421	4779.31093	4021.36113	4912.3662	4047.29416	3998.68267	4903.67271	4129.09907	4895.01088	3807.17578	4111.89657	3678.3398	3887.62363	4655.13826	4016.71456	4629.69005	4874.25766	3890.71436	4577.94566	4626.92579	4239.00832	4555.74659	4951.61015	3818.75801	4636.59204	4095.92273	4615.72728	4858.53549	4233.3078	5231.98381	4115.24428	5431.64272	5892.75756	6494.21703	5778.52801	5547.49697	5007.92001	5662.91078	5060.61738	5842.89251	5743.18118	5460.13577	5639.55161	5725.31888	5310.63652	4771.39308	5108.77349	5201.29475	4748.19791	5048.56341	5466.44774	4772.58514	6081.71565	5823.20028	5721.5638	5401.93165	6319.20423	6213.03422	5559.48305	5585.8934	5620.73575	5009.61093	4692.6227	7818.37594	5416.15645	6679.92347	5365.35052	6675.7311	6051.19645	3761.85559	5459.62756	5986.03573	5125.07642	5032.15219	5678.37658	5697.56178	5279.15742	4965.03102	5354.68204	4317.33798	5320.10031	6437.39512	5096.86805	5360.29634	5460.49421	4254.66122	6414.22158	5702.19063	5351.15816	5236.27745	6566.37315	5390.62654	5723.06723	5171.72629	6026.7544	5640.4231	5337.29763	6026.4654	5549.45962	6777.44501	6835.26622
5400	5700	4418.9709	5259.74502	5111.96388	4058.49293	4944.86383	5119.14213	5281.78326	5615.28724	2884.19492	3633.7081	4303.98795	4329.39843	4599.85818	2821.80897	4000.96818	4887.65753	4667.82465	3831.22784	3886.97836	5138.78223	3763.80296	4053.9023	3703.93632	5427.02924	5663.29632	4234.77119	3451.45985	3625.03078	4457.6492	3723.35193	3868.99415	1464.15595	5877.12622	4856.1869	5317.82445	3175.50524	4701.21459	4994.32095	4868.14054	5028.26304	5081.69992	3109.14608	4027.54604	5231.17957	4458.98399	4332.60033	5013.25271	4417.27201	4360.79364	4048.20473	4357.69277	3374.03622	3475.75676	4407.09366	4692.28848	4847.18802	5135.67983	4066.21652	4982.67821	4707.69764	4313.6328	4584.80304	4667.85439	4296.47875	4926.22126	4878.52323	4876.5246	4795.07318	3814.9804	5412.99981	4163.73535	4972.01208	4986.4588	4439.35868	5020.81761	5107.69279	3827.14197	4605.19585	3868.4517	3608.73038	4705.90172	3981.86277	4530.81061	3774.50941	4222.65762	3360.1074	3428.72683	4337.4939	4048.62205	4256.94658	4762.50108	3748.97121	5014.28161	4560.70315	3779.38323	4185.83497	4571.4786	3746.7235	4483.75271	3967.72349	4404.08691	3608.36318	4004.07092	4942.55909	4099.65089	5677.24931	4892.13021	6046.67071	5708.28843	3627.2923	4976.35766	5756.26443	4914.62413	5883.12224	5531.60834	5581.8455	5061.65158	4878.3875	5139.51786	3778.75964	4744.02701	5996.7539	4870.89319	5773.93125	5736.63125	4751.66481	5546.17471	5473.98158	5688.97235	5574.8798	6054.42735	5756.80938	5513.45344	6035.01048	5807.08844	5260.52615	3991.8386	7278.04733	5715.75697	5985.1022	5981.91252	5542.53363	4995.06012	3941.5994	4329.01496	5475.94042	4481.98539	4897.91194	5333.09171	5071.30549	5086.11573	4971.1542	4905.80768	3768.06871	4793.8693	5699.15898	4793.10665	5867.35808	5228.19649	4452.04244	5619.73228	5627.85216	5036.84991	5833.35805	5942.33637	5127.5184	5605.05465	4678.97764	5832.41409	4423.16124	4059.57639	5396.66652	5128.43766	6674.37223	6274.65262
5700	6000	3689.23706	4774.81076	4776.36287	3860.61376	3938.94335	4965.56361	4960.82713	5482.82202	3719.90666	2948.0824	4199.0918	4549.65524	4641.87549	2489.67673	2791.06659	4465.35403	4247.503	3996.45347	3374.81773	5113.53317	3765.74837	3711.02593	4949.3196	4671.91505	4812.61865	3693.42761	2636.42865	2683.85337	4216.41783	4398.60376	4497.90214	1752.6921	5795.67674	5179.83007	4353.02051	3585.74963	4255.04685	4150.52426	5880.07433	4597.64278	5011.42574	3939.01315	3735.90411	4999.76965	4472.16349	3997.57443	5185.2037	3791.79416	4090.67844	3706.67951	4606.84012	2910.91258	3479.04619	4135.54298	4583.4998	4224.55222	5335.39522	4212.60586	5331.07876	4442.25963	4270.77176	4034.12666	4657.55158	4137.59558	4314.00624	4633.89331	4566.61476	3876.98103	4897.91873	4813.18236	3729.1604	5222.98893	4337.47346	4519.78842	4938.16535	2891.57943	3599.59824	4540.4193	3689.35761	3299.59594	4640.10198	3734.38461	4531.57966	3648.28041	4022.48106	3332.13425	3427.25137	4299.23454	3615.71913	3684.18065	4749.38546	3596.54954	4072.8383	4087.50956	3948.6016	4097.64345	4321.24467	3611.49325	4146.88491	3839.2191	4427.82299	3947.94724	3682.95437	4839.65956	4050.95841	4815.10412	5798.18519	5784.7323	5709.95702	3734.89205	4663.33721	5443.16211	4529.13829	5007.7669	5359.59213	4624.9978	4565.70805	4403.34426	4718.81548	3551.61349	4833.89999	4749.60601	4467.425	5117.18983	5411.33793	4831.44021	5918.21621	5270.90606	5169.6247	4801.37787	6013.30321	5613.038	4926.81229	5467.49114	5365.37114	4414.34651	3934.74015	5790.61803	4714.11638	6692.64137	5682.25217	5681.46981	5689.8143	2743.02713	4457.51126	5314.66674	4568.85584	4585.01723	5320.324	5054.45717	5107.59704	4734.87525	5466.74599	2982.30886	4250.8417	5956.90477	4476.64423	4667.23286	5374.14493	4151.50985	5134.98326	5038.24044	4856.21349	5827.08137	5804.18088	5028.12242	4927.75584	4975.86661	5985.67451	4903.60187	3675.99221	4621.75181	5167.39534	6568.51647	6108.8853
6000	6300	4328.84284	4082.57393	4322.14549	3715.77915	4440.88317	4879.51908	4597.6092	4495.73149	3195.45134	3325.91219	4083.9657	3929.09971	3567.10317	2727.04195	3257.95969	4339.84391	5089.77495	4079.94878	3849.65116	4629.04348	3530.89442	3953.72926	4316.53796	4239.00451	5248.77716	3476.88553	3811.23833	3819.92825	3808.27001	7681.88247	4442.32783	3273.59627	5851.59954	5792.07105	4237.55422	3076.51299	4098.80587	4520.13438	4849.77934	4465.29573	4638.76297	4200.48628	3652.897	4899.89819	4237.6942	3697.93718	5003.53745	4144.75071	4455.23885	3848.2171	4292.47142	4208.45677	3491.64951	3957.14999	4685.82958	4240.27462	4254.26968	4043.36205	4987.68279	4323.27631	3993.34086	3815.79495	4533.20864	3830.7621	4252.22046	4388.39431	4188.74662	3934.19232	4467.96867	5669.12413	3726.39967	4858.2474	4728.51732	4542.17543	4888.82781	3841.36874	3761.16451	4645.30111	3782.99976	3620.32448	4381.28578	3520.2279	4211.15855	3462.1075	3802.18868	2706.13377	2446.43613	3790.32887	3787.75012	3726.39366	4579.79637	3444.23889	4378.66059	3964.53275	3705.49035	3517.2692	4096.4321	3410.50314	4156.71944	3880.52737	3827.25968	4887.83316	4087.97547	4198.44836	3822.20946	5133.39722	4577.47835	5619.64033	5070.58668	3608.84183	4608.74329	5425.82389	4850.29307	4952.9872	5100.91459	4609.41522	4894.91393	5010.46988	4467.82797	3864.78313	4630.98426	5105.80152	3613.52994	4277.66634	4823.64179	4530.30998	5180.85786	5513.21377	5049.48419	4739.75493	5833.32207	5245.86254	4782.51334	5046.86168	5068.469	4374.33025	3394.15522	6433.70788	4734.33364	5756.94627	5350.49353	5584.98128	5314.34924	3849.46707	4468.00699	5041.96173	4018.19842	4725.92964	4962.4869	4666.4475	4567.0596	4082.39982	4724.7761	2620.20703	3605.34132	5008.3479	4543.5693	4182.04127	5344.88672	3887.46207	4549.9765	4875.35737	4313.86972	5219.28059	5479.56792	4518.56184	4644.04833	4868.63274	5074.62614	5293.56278	5001.50625	4282.16178	4343.36187	6073.57329	5467.88181
6300	6600	3785.7797	5306.10722	4290.96122	3761.18229	3336.79102	5387.19734	4441.52041	4314.19453	3092.71897	2702.85522	3954.55729	3835.01657	3343.12796	2104.8813	2132.76571	4288.85714	3882.40428	3996.35459	3738.84984	3861.54382	3591.68639	3739.69295	4040.19788	4828.11106	5172.70182	4680.05525	3544.47114	2376.70118	3747.99086	3869.1011	4030.63651	1709.97545	3947.10927	3461.74582	3441.30384	3750.30684	4483.09815	4704.99581	3773.89268	4407.85628	4079.91703	3711.8038	3774.50898	4699.04495	3910.36267	3793.19206	4750.59392	4291.57415	4188.42029	3624.99026	4288.45598	2838.25597	3409.4101	3903.45958	3853.09811	4223.54485	4688.65812	4228.14765	4220.01965	4050.88349	4177.50822	3874.11686	4296.05779	3779.14061	4285.50046	4647.3142	4558.09801	3213.82168	4319.77403	5129.70735	3804.26516	4636.63497	3142.45771	4236.88771	5270.69473	4504.39809	3267.30748	4407.99292	3626.45025	3841.55827	4683.12165	3590.36561	4350.52547	3384.46501	3668.07206	2914.96969	2933.58219	3943.18208	3808.66115	3643.02548	4738.9017	3355.37953	3529.16681	3893.25254	3610.66839	3534.49401	3850.31962	3251.4436	4306.85697	3786.43836	4053.81101	4359.52863	3922.54269	4835.01487	3764.35996	5203.8549	4723.34121	5744.03136	4306.05076	3660.26196	4482.93942	4919.24919	4513.07304	4549.27485	4593.29743	5216.52561	4580.54622	4927.70958	5006.79241	3148.50111	5553.43346	5038.06464	3932.11312	5099.45645	4766.03981	4557.90392	5247.94237	4979.59507	5120.46932	4564.71122	5601.98495	4948.90956	5335.51488	5121.44953	4777.23145	3837.24783	4263.81738	6018.74607	4464.549	5707.99102	4246.8734	5036.42074	5348.8143	4113.20752	4138.357	4877.82256	4040.76128	4353.87447	5212.04943	4370.56808	4737.21808	4111.51941	4494.50464	3502.02803	4298.63401	4918.12851	4515.30686	4900.16695	5407.34727	3716.79292	5122.17603	4752.19291	4391.13721	4547.4426	5338.84852	4617.79714	4839.66464	4230.28082	5505.25481	4655.12762	3267.01205	5120.48753	4875.47487	5820.08082	5646.30437
6600	6900	3392.20711	5301.76078	4442.43989	3753.55496	3774.54725	4494.80168	4159.49265	4799.51905	2509.49304	3201.23641	3244.60738	3901.01544	3294.24327	2429.09016	2106.31604	3671.80452	3572.24728	3792.81973	1994.53995	4077.34588	3302.7741	3623.1115	3743.86691	3987.46858	4125.60675	3916.82926	2596.18537	2626.92798	3899.33486	2114.84916	3474.35841	1055.08294	4146.01471	4107.00775	2794.08571	4151.43842	4174.70817	3920.36355	4275.82084	4743.75353	4391.47935	2832.64598	3500.85737	5014.09286	4225.28812	3771.50818	4610.12467	3979.74252	4019.11006	3772.59485	4596.34589	3569.81718	3264.89859	4045.81522	5818.7342	4020.07684	4640.99603	3636.59841	4383.81904	4261.06562	3730.48892	4767.23095	4080.65807	3849.79998	4231.97367	4462.76727	4341.50496	2805.87835	4041.28307	4444.66985	3614.6511	5967.35232	3630.41162	4426.94801	4728.60828	4054.46911	3576.5031	3944.43971	3446.50712	2434.38525	4063.73825	3304.06539	4610.61818	3359.01699	3997.73136	2995.56339	2087.43279	3688.70669	3679.18317	3441.18171	4399.6433	3362.53985	3668.53339	3989.34562	3545.08945	4195.72713	3869.17205	3442.32235	3635.56517	3776.27277	3625.10347	4026.21774	4284.69894	4651.80612	3715.39701	4469.2803	4871.97517	5640.54342	5020.99232	2152.91587	4149.05278	5084.85522	4079.22288	5379.01602	4799.21787	4822.14781	4575.55029	4200.42511	4676.96577	3123.51406	4638.73991	5030.86279	5466.77784	4492.297	4946.19166	3948.24624	4909.92875	4864.03231	4778.54073	4268.96603	5200.69998	5346.49919	4350.14476	4758.67244	4924.26327	3885.00088	3738.2998	4857.99158	4476.41766	5944.20649	4580.38769	5383.93792	5342.30849	3314.75533	3707.17205	4301.72495	3882.2475	3400.55672	4640.65735	3818.30551	5026.39785	3535.83331	4699.46798	3751.77636	3455.65755	4564.3285	3669.91775	4033.77166	4937.30012	3558.58747	4038.20144	5177.78135	4532.093	4356.32074	5065.08519	4223.64365	3965.43903	4065.68876	5006.14715	3725.05801	6137.6262	4613.58867	4111.50211	5580.49495	5465.10847
